"TAZ_NG","TAZ_TRM_6.2","County","ATYPE","HH","HH_POP","MEANINC","Stud_GQ","Other_NonInst_GQ","Inst_GQ","Total_POP","StudGQ_NCSU","StudGQ_UNC","StudGQ_DUKE","StudGQ_NCCU","BuildingS_NCSU","BuildingS_UNC","BuildingS_DUKE","BuildingS_NCCU","Industry","Office","Service_RateLow","Service_RateHigh","Retail","IndOff_EarnLow","IndOff_EarnHigh","Service_EarnLow","Service_EarnHigh","Retail_EarnLow","Retail_EarnHigh","ADT","PCTCV","PCTAUTOEE","PCTCVEE","ZONEAREA","SHORTWALKA","LONGWALKAM","SHORTWALKO","LONGWALKOP","DISTGROUP","EXTERNAL","District","AVEBLOCK_P","AVEBLOCK_A","RoadwayLen","NMPathLen","ENROLLMENT","PASA","PrkRestrict","PASAYear","PrkCosW1","PrkCosW2","PrkCosW3","PrkCosO1","PrkCosO2","PrkCosO3","PrkCosU1","PrkCosU2","PrkCosU3","Campus","Campus_NCSU","Campus_UNC","Campus_DUKE","Campus_NCCU","In_ShortWalk_NCSU","In_ShortWalk_UNC","In_ShortWalk_DUKE","In_ShortWalk_NCCU","Housing_NCSU","Housing_UNC","Housing_DUKE","Housing_NCCU","NCSU_OFF","UNC_OFF","DUKE_OFF","NCCU_OFF","TOT_Area1","TOT_POP1","TOT_EMP1","EmpDen1","Density1","TRM_6.2_Fill","lehd_emp"
188,188,"Durham",2,76,153,105709,0,0,0,153,0,0,0,0,0,0,0,0,0,53,3,0,0,15.807,37.193,1.02339,1.97661,0.00,0.00,0,0.0000,0.0000,0.0000,0.05714,41.6964,58.3036,0.0000,0.0000,0.0000,0,16,0.0000,0.010784,0.00,0.659719,219,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.381795,3.04985,5.40014,3.25156,0.781486,2833,760,972.506,5464.585,,12
189,189,"Durham",2,36,81,105675,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0000,0.0000,0.0000,0.051424,100.0000,0.0000,0.0000,0.0000,0.0000,0,16,0.0000,0.012846,0.00,0.695891,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.221128,1.63817,3.1282,1.85596,0.781477,3160,2946,3769.784,11173.966,,8
190,190,"Durham",2,59,122,105709,0,0,0,122,0,0,0,0,0,0,0,0,4,0,14,5,6,4,0.00,6.69737,12.3026,4.8,1.2,0,0.0000,0.0000,0.0000,0.034196,100.0000,0.0000,0.0000,0.0000,0.0000,0,16,0.0000,0.008145,0.00,0.53932,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.329146,2.56736,4.51907,2.77978,0.781477,2739,756,967.399,5334.685,,22
191,191,"Durham",2,94,244,105709,0,0,0,244,0,0,0,0,0,0,0,0,0,15,22,0,5,0.00,15,16.6412,5.35881,4.64286,0.357143,0,0.0000,0.0000,0.0000,0.095172,29.4030,70.5970,0.0000,0.0000,0.0000,0,16,0.0000,0.011812,0.00,1.54951,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.589592,4.97073,8.43216,5.0043,0.781465,2314,589,753.712,4386.710,,15
192,192,"Durham",2,448,1071,106566,0,0,0,1071,0,0,0,0,0,0,0,0,24,57,98,19,39,56.9344,24.0656,58.78,58.22,36.6429,2.35714,0,0.0000,0.0000,0.0000,0.342542,58.2512,41.7488,0.0000,0.0000,0.0000,0,16,0.0000,0.034223,0.00,0.215296,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,1.96598,25.3561,31.9309,20.8793,0.781453,2562,566,724.292,4648.469,,155
193,193,"Durham",2,79,200,119599,0,0,0,200,0,0,0,0,0,0,0,0,3,11,23,3,0,0.00,14,5.75681,20.2432,0.00,0.00,0,0.0000,0.0000,0.0000,0.126953,0.0000,85.4186,0.0000,0.0000,0.0000,0,16,0.0000,0.015799,0.00,0.982946,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.370747,4.108,5.46548,3.78971,0.781469,2134,623,797.217,4238.647,,12
194,194,"Durham",1,0,0,86042,0,0,0,0,0,0,0,0,0,0,0,0,12,49,111,17,10,38.0306,22.9694,73.706,54.294,9.79381,0.206186,0,0.0000,0.0000,0.0000,0.006199,100.0000,0.0000,0.0000,0.0000,0.0000,0,17,0.0000,0.004087,0.00,0.372183,0,6,1,2013,268,134,89,150,75,50,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.781496,3208,13247,16950.812,36166.484,,156
195,195,"Durham",1,14,19,76494,0,0,0,19,0,0,0,0,0,0,0,0,220,221,169,34,168,252.562,188.438,119.391,83.6086,160.218,7.78225,0,0.0000,0.0000,0.0000,0.017986,100.0000,0.0000,0.0000,0.0000,0.0000,0,17,0.0000,0.008875,0.00,0.377888,0,6,1,2013,268,134,89,150,75,50,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.062285,0.318742,0.825837,0.492435,0.781495,3133,13373,17112.069,36375.530,,900
196,196,"Durham",1,29,41,82819,0,0,0,41,0,0,0,0,0,0,0,0,16,109,151,52,26,80.6847,44.3153,120.778,82.2219,24.4327,1.56734,0,0.0000,0.0000,0.0000,0.010362,100.0000,0.0000,0.0000,0.0000,0.0000,0,17,0.0000,0.003339,0.00,0.52414,0,6,1,2013,268,134,89,150,75,50,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.128407,0.645108,1.67086,1.03931,0.781485,2635,12916,16527.499,34632.650,,213
197,197,"Durham",1,0,0,86042,0,0,0,0,0,0,0,0,0,0,0,0,4,279,167,35,39,151.222,131.778,121.182,80.8176,28.2275,10.7725,0,0.0000,0.0000,0.0000,0.006843,100.0000,0.0000,0.0000,0.0000,0.0000,0,17,0.0000,0.003826,0.00,0.371414,0,6,1,2013,268,134,89,150,75,50,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.781491,2890,13597,17398.798,36606.941,,279
198,198,"Durham",1,23,37,86042,0,36,0,73,0,0,0,0,0,0,0,0,38,63,219,24,54,62.2339,38.7661,149.965,93.0346,50.5354,3.46458,0,0.0000,0.0000,0.0000,0.021066,100.0000,0.0000,0.0000,0.0000,0.0000,0,17,0.0000,0.004655,0.00,1.13399,0,6,1,2013,268,134,89,150,75,50,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.107981,0.546271,1.42319,0.875528,0.781485,3098,12892,16496.790,35167.027,,587
199,199,"Durham",1,1,2,81025,0,0,0,2,0,0,0,0,0,0,0,0,0,79,266,35,26,47.2611,31.7389,172.173,128.827,24.4533,1.54672,0,0.0000,0.0000,0.0000,0.011873,100.0000,0.0000,0.0000,0.0000,0.0000,0,17,0.0000,0.005276,0.00,0.533011,0,6,1,2013,268,134,89,150,75,50,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.006315,0.03107,0.080285,0.050925,0.78148,2602,11985,15336.277,32337.313,,2179
200,200,"Durham",1,1,3,86042,0,0,0,3,0,0,0,0,0,0,0,0,14,267,66,11,34,163.789,117.211,53.9232,23.0768,33.4639,0.536082,0,0.0000,0.0000,0.0000,0.009967,100.0000,0.0000,0.0000,0.0000,0.0000,0,17,0.0000,0.009903,0.00,0.356151,0,6,1,2013,268,134,89,150,75,50,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.008593,0.047375,0.123068,0.068307,0.781496,3060,13529,17311.669,36659.646,,314
201,201,"Durham",1,1,2,86042,0,0,0,2,0,0,0,0,0,0,0,0,6,339,405,66,46,200.602,144.398,284.765,186.235,43.8553,2.14466,0,0.0000,0.0000,0.0000,0.016158,100.0000,0.0000,0.0000,0.0000,0.0000,0,17,0.0000,0.004969,0.00,0.876522,0,6,1,2013,268,134,89,150,75,50,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.005745,0.029057,0.075297,0.045745,0.781498,2739,12197,15607.209,33024.996,,3161
202,202,"Durham",2,0,0,86042,0,156,0,156,0,0,0,0,0,0,0,0,12,243,79,46,5,57.239,197.761,106.369,18.6308,4.15385,0.846154,0,0.0000,0.0000,0.0000,0.032261,100.0000,0.0000,0.0000,0.0000,0.0000,0,17,0.0000,0.010736,0.00,1.14294,0,6,2,2013,268,134,89,150,75,50,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78148,2632,10008,12806.472,27590.714,,253
203,203,"Durham",1,1,1,86042,0,0,0,1,0,0,0,0,0,0,0,0,13,39,130,19,3,35.308,16.692,85.2092,63.7908,3,0.00,0,0.0000,0.0000,0.0000,0.00713,100.0000,0.0000,0.0000,0.0000,0.0000,0,17,0.0000,0.00352,0.00,0.388434,0,6,1,2013,268,134,89,150,75,50,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.003021,0.014871,0.038431,0.02375,0.78149,2620,12143,15538.266,32742.354,,103
204,204,"Durham",2,1,2,86042,0,0,0,2,0,0,0,0,0,0,0,0,0,172,147,552,5,163.481,8.51852,403.177,295.823,5,0.00,0,0.0000,0.0000,0.0000,0.013868,100.0000,0.0000,0.0000,0.0000,0.0000,0,17,0.0000,0.006931,0.00,0.492454,0,6,2,2013,268,134,89,150,75,50,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00633,0.024016,0.072808,0.048737,0.781494,2583,10816,13840.159,29483.116,,180
205,205,"Durham",2,0,0,77546,0,0,0,0,0,0,0,0,0,0,0,0,0,31,60,0,0,20.3103,10.6897,39.3103,20.6897,0.00,0.00,0,0.0000,0.0000,0.0000,0.009687,100.0000,0.0000,0.0000,0.0000,0.0000,0,17,0.0000,0.008658,0.00,0.173772,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.7815,2605,10875,13915.548,29653.835,,45
206,206,"Durham",2,78,117,70660,0,0,0,117,0,0,0,0,0,0,0,0,3,47,28,5,6,26.0502,23.9498,20.2017,12.7983,6,0.00,0,0.0000,0.0000,0.0000,0.019991,100.0000,0.0000,0.0000,0.0000,0.0000,0,17,0.0000,0.019652,0.00,0.270631,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.319408,2.16057,5.87083,2.79986,0.781475,4175,4660,5963.081,16621.304,,11
207,207,"Durham",2,236,402,86042,0,0,0,402,0,0,0,0,0,0,0,0,0,20,30,5,39,4.64163,15.3584,15.135,19.865,39,0.00,0,0.0000,0.0000,0.0000,0.022907,100.0000,0.0000,0.0000,0.0000,0.0000,0,17,0.0000,0.007497,0.00,0.613803,0,6,2,2013,268,134,89,150,75,50,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.825347,5.88176,15.9975,7.42792,0.781495,3844,8894,11380.752,26444.852,,34
208,208,"Durham",2,0,0,86042,0,0,0,0,0,0,0,0,0,0,0,0,0,149,0,0,0,42.5714,106.429,0.00,0.00,0.00,0.00,0,0.0000,0.0000,0.0000,0.029721,100.0000,0.0000,0.0000,0.0000,0.0000,0,17,0.0000,0.029411,0.00,0.710511,1619,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.781476,3976,6386,8171.720,20544.174,,0
209,209,"Durham",2,66,147,86042,0,0,0,147,0,0,0,0,0,0,0,0,10,43,96,37,129,42.1955,10.8045,105.976,27.0239,113.203,15.7971,0,0.0000,0.0000,0.0000,0.041544,100.0000,0.0000,0.0000,0.0000,0.0000,0,17,0.0000,0.005845,0.00,1.74469,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.359472,2.56025,6.72634,3.06872,0.781482,4547,5919,7574.071,20144.375,,822
210,210,"Durham",2,306,525,86042,0,0,0,525,0,0,0,0,0,0,0,0,0,256,52,0,3,112.744,143.256,39.42,12.58,3,0.00,0,0.0000,0.0000,0.0000,0.014671,100.0000,0.0000,0.0000,0.0000,0.0000,0,17,0.0000,0.007206,0.00,0.552419,0,6,2,2013,268,134,89,150,75,50,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,1.3527,8.8834,23.2928,11.4359,0.781483,3577,11199,14330.441,31682.441,,52
211,211,"Durham",2,2,2,86042,0,0,0,2,0,0,0,0,0,0,0,0,93,547,220,10,37,355.215,284.785,144.158,85.8418,36.898,0.102041,0,0.0000,0.0000,0.0000,0.054105,100.0000,0.0000,0.0000,0.0000,0.0000,0,17,0.0000,0.009013,0.00,1.44743,0,6,2,2013,268,134,89,150,75,50,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00525,0.031253,0.082073,0.042486,0.78149,3331,10470,13397.481,29602.977,,1977
212,212,"Durham",2,0,0,86042,0,0,0,0,0,0,0,0,0,0,0,0,86,13,121,0,58,29.0564,69.9436,69.3942,51.6058,56.2015,1.79845,0,0.0000,0.0000,0.0000,0.010971,100.0000,0.0000,0.0000,0.0000,0.0000,0,17,0.0000,0.005022,0.00,0.423804,0,6,2,2013,268,134,89,150,75,50,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.781496,4037,8637,11051.878,26069.760,,173
213,213,"Durham",2,15,28,86042,0,0,0,28,0,0,0,0,0,0,0,0,15,52,152,0,11,43.3708,23.6292,94.4365,57.5635,11,0.00,0,0.0000,0.0000,0.0000,0.015352,100.0000,0.0000,0.0000,0.0000,0.0000,0,17,0.0000,0.01534,0.00,0.365294,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.062737,0.446523,1.20046,0.562408,0.781466,3969,4981,6373.916,17134.831,,236
214,214,"Durham",2,74,109,86042,0,0,0,109,0,0,0,0,0,0,0,0,7,0,39,3,33,0.326531,6.67347,28.005,13.995,33,0.00,0,0.0000,0.0000,0.0000,0.01486,100.0000,0.0000,0.0000,0.0000,0.0000,0,17,0.0000,0.01432,0.00,0.329304,0,6,2,2013,268,134,89,150,75,50,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.280478,1.85031,4.84983,2.37079,0.781491,3519,11277,14430.103,31796.684,,168
215,215,"Durham",2,111,337,86042,0,0,0,337,0,0,0,0,0,0,0,0,23,59,33,0,16,63.2179,18.7821,30.9661,2.0339,14,2,0,0.0000,0.0000,0.0000,0.053535,100.0000,0.0000,0.0000,0.0000,0.0000,0,17,0.0000,0.008588,0.00,2.06987,0,6,0,2013,268,134,89,150,75,50,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.933859,4.74786,13.2251,7.67351,0.781491,3016,5637,7213.136,17502.544,,55
216,216,"Durham",2,2,9,86042,0,0,0,9,0,0,0,0,0,0,0,0,0,6,67,12,56,6,0.00,63.5699,15.4301,54.8776,1.12245,0,0.0000,0.0000,0.0000,0.032741,100.0000,0.0000,0.0000,0.0000,0.0000,0,17,0.0000,0.006532,0.00,1.04716,0,6,2,2013,268,134,89,150,75,50,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.023758,0.133702,0.352655,0.193664,0.781482,3283,10845,13877.481,30449.494,,305
217,217,"Durham",2,39,72,86042,0,0,0,72,0,0,0,0,0,0,0,0,71,165,64,0,13,117.419,118.581,42.7081,21.2919,11.6735,1.32653,0,0.0000,0.0000,0.0000,0.042405,100.0000,0.0000,0.0000,0.0000,0.0000,0,17,0.0000,0.0106,0.00,1.0869,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.179104,1.01398,2.69395,1.46796,0.781493,3483,7733,9895.166,23173.024,,249
218,218,"Durham",2,107,276,86042,0,0,0,276,0,0,0,0,0,0,0,0,53,5,51,3,19,33.3264,24.6736,38.0213,15.9787,18.6939,0.306122,0,0.0000,0.0000,0.0000,0.038226,100.0000,0.0000,0.0000,0.0000,0.0000,0,17,0.0000,0.009543,0.00,1.09818,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.710562,4.19407,11.0921,5.91953,0.781475,3243,4357,5575.352,14695.318,,195
219,219,"Durham",2,0,0,86042,0,0,0,0,0,0,0,0,0,0,0,0,12,430,49,5,0,279.833,162.167,45,9,0.00,0.00,0,0.0000,0.0000,0.0000,0.017958,100.0000,0.0000,0.0000,0.0000,0.0000,0,17,0.0000,0.005603,0.00,0.653362,0,6,2,2013,268,134,89,150,75,50,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.781489,2782,10919,13972.041,29987.226,,5484
220,220,"Durham",2,0,0,86042,0,0,0,0,0,0,0,0,0,0,0,0,60,11,21,3,22,35.6676,35.3324,19.0813,4.91873,21.3878,0.612245,0,0.0000,0.0000,0.0000,0.009494,100.0000,0.0000,0.0000,0.0000,0.0000,0,17,0.0000,0.009494,0.00,0.367904,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.781475,3776,6030,7716.179,19426.621,,292
221,221,"Durham",2,0,0,86042,0,0,0,0,0,0,0,0,0,0,0,0,18,11,12,0,2,13.0465,15.9535,12,0.00,1.79592,0.204082,0,0.0000,0.0000,0.0000,0.013331,100.0000,0.0000,0.0000,0.0000,0.0000,0,17,0.0000,0.013329,0.00,0.417741,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.781475,3759,6355,8132.057,20191.477,,40
222,222,"Durham",2,60,171,36430,0,0,0,171,0,0,0,0,0,0,0,0,5,2,21,4,0,4.5,2.5,19.7115,5.28851,0.00,0.00,0,0.0000,0.0000,0.0000,0.061757,98.1453,1.8547,0.0000,0.0000,0.0000,0,16,0.0000,0.030353,0.00,0.623681,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.750998,3.38522,7.96041,5.90117,0.781477,2860,959,1227.164,5980.852,,38
223,223,"Durham",2,62,170,36763,0,0,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0000,0.0000,0.0000,0.030453,74.6650,25.3350,0.0000,0.0000,0.0000,0,16,0.0000,0.030438,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.708198,2.35041,7.63003,5.61224,0.781493,3171,980,1254.010,6429.510,,0
224,224,"Durham",2,85,216,36763,0,0,0,216,0,0,0,0,0,0,0,0,0,5,0,0,0,0.00,5,0.00,0.00,0.00,0.00,0,0.0000,0.0000,0.0000,0.040268,99.8164,0.1836,0.0000,0.0000,0.0000,0,16,0.0000,0.010029,0.00,0.162933,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.975944,3.90548,10.1961,7.60875,0.781492,3393,981,1255.291,6716.011,,0
225,225,"Durham",2,91,270,36763,0,0,0,270,0,0,0,0,0,0,0,0,51,70,34,12,2,51.814,69.186,32.5076,13.4924,2,0.00,0,0.0000,0.0000,0.0000,0.07085,92.2410,7.759,0.0000,0.0000,0.0000,0,16,0.0000,0.017666,0.00,0.781018,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,1.29096,4.48487,13.2686,9.93147,0.781486,4089,930,1190.041,7483.241,,22
226,226,"Durham",2,58,153,35035,0,0,0,153,0,0,0,0,0,0,0,0,0,63,0,0,0,57.9153,5.08475,0.00,0.00,0.00,0.00,0,0.0000,0.0000,0.0000,0.032316,100.0000,0.0000,0.0000,0.0000,0.0000,0,16,0.0000,0.008052,0.00,0.778904,185,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.674929,3.25453,8.19171,5.4559,0.781496,3372,3092,3956.512,11798.327,,55
227,227,"Durham",2,106,268,35035,0,0,0,268,0,0,0,0,0,0,0,0,0,8,12,0,0,8,0.00,12,0.00,0.00,0.00,0,0.0000,0.0000,0.0000,0.055612,100.0000,0.0000,0.0000,0.0000,0.0000,0,16,0.0000,0.011042,0.00,0.868647,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,1.19578,5.22579,13.4734,9.45003,0.781484,3175,1090,1394.782,6700.938,,0
228,228,"Durham",2,97,251,35035,0,0,0,251,0,0,0,0,0,0,0,0,3,8,0,0,0,8,3,0.00,0.00,0.00,0.00,0,0.0000,0.0000,0.0000,0.044032,100.0000,0.0000,0.0000,0.0000,0.0000,0,16,0.0000,0.005501,0.00,0.739588,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,1.14554,4.10783,13.5269,9.09529,0.781482,3733,1268,1622.559,7845.805,,0
229,229,"Durham",2,61,186,35035,0,0,6,192,0,0,0,0,0,0,0,0,0,5,4,0,0,5,0.00,4,0.00,0.00,0.00,0,0.0000,0.0000,0.0000,0.031402,100.0000,0.0000,0.0000,0.0000,0.0000,0,16,0.0000,0.005204,0.00,0.303656,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.845194,3.65814,10.1541,6.78428,0.781498,3521,2130,2725.535,9660.652,,2
230,230,"Durham",2,3,11,35035,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0000,0.0000,0.0000,0.011713,100.0000,0.0000,0.0000,0.0000,0.0000,0,16,0.0000,0.011689,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.054802,0.178526,0.564333,0.419492,0.781492,3923,1019,1303.915,7486.167,,0
231,231,"Durham",2,25,71,33087,0,0,0,71,0,0,0,0,0,0,0,0,28,0,8,0,0,3,25,7.57143,0.428571,0.00,0.00,0,0.0000,0.0000,0.0000,0.032631,100.0000,0.0000,0.0000,0.0000,0.0000,0,16,0.0000,0.010877,0.00,0.411165,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.36516,1.28454,3.91746,2.80154,0.781498,4085,1392,1781.196,8596.178,,11
232,232,"Durham",2,75,196,51470,0,0,0,196,0,0,0,0,0,0,0,0,4,30,5,0,13,18.4483,15.5517,5,0.00,10,3,0,0.0000,0.0000,0.0000,0.040815,100.0000,0.0000,0.0000,0.0000,0.0000,0,16,0.0000,0.008163,0.00,0.602273,91,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.812212,2.83218,8.42571,6.29136,0.781502,4245,928,1187.458,7677.863,,6
233,233,"Durham",2,82,250,51470,0,0,0,250,0,0,0,0,0,0,0,0,0,3,25,10,4,3,0.00,34.3132,0.686813,4,0.00,0,0.0000,0.0000,0.0000,0.043309,100.0000,0.0000,0.0000,0.0000,0.0000,0,16,0.0000,0.008618,0.00,0.928083,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,1.05555,3.65412,10.5657,8.0798,0.781484,4352,979,1252.745,7938.392,,9
234,234,"Durham",2,50,128,51470,0,0,0,128,0,0,0,0,0,0,0,0,0,2,4,0,0,1.42857,0.571429,4,0.00,0.00,0.00,0,0.0000,0.0000,0.0000,0.024338,95.3849,4.6151,0.0000,0.0000,0.0000,0,16,0.0000,0.012162,0.00,0.791326,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.551499,1.73193,5.36254,4.20499,0.781483,4165,1147,1467.723,8105.730,,5
235,235,"Durham",2,27,68,51470,0,0,0,68,0,0,0,0,0,0,0,0,8,133,2,0,3,141,0.00,2,0.00,2.88462,0.115385,0,0.0000,0.0000,0.0000,0.040131,81.2953,18.7047,0.0000,0.0000,0.0000,0,16,0.0000,0.019893,0.00,0.823835,580,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.32225,1.00666,3.11577,2.40633,0.781497,4224,1310,1676.269,8575.580,,19
236,236,"Durham",2,94,253,51470,0,0,0,253,0,0,0,0,0,0,0,0,0,54,48,0,0,51,3,47.0909,0.909091,0.00,0.00,0,0.0000,0.0000,0.0000,0.046657,100.0000,0.0000,0.0000,0.0000,0.0000,0,16,0.0000,0.009331,0.00,0.728341,173,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,1.02997,3.25469,10.1716,7.94592,0.781485,4251,1012,1294.971,7889.014,,2
237,237,"Durham",2,143,372,34521,0,0,0,372,0,0,0,0,0,0,0,0,0,118,8,0,0,118,0.00,8,0.00,0.00,0.00,0,0.0000,0.0000,0.0000,0.078598,88.4560,11.5440,0.0000,0.0000,0.0000,0,16,0.0000,0.019646,0.00,0.994133,381,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,1.69841,5.34565,16.7729,13.1135,0.781493,3406,897,1147.803,6529.331,,6
