"A112109 - Number of Workers in household (6) (Households)"
"Current date: 12/11/2020 11:03:50 AM (Eastern Standard Time)"
"RESIDENCE","Number of Workers in Household 6","Output","Households",
"TAZ 00210196, Wake County, North Carolina","2 workers","Estimate","70"
"TAZ 00210196, Wake County, North Carolina","3 workers","Estimate","4"
"TAZ 00210196, Wake County, North Carolina","4-or-more workers","Estimate","0"
"TAZ 00210197, Wake County, North Carolina","Total, number of workers in household","Estimate","705"
"TAZ 00210197, Wake County, North Carolina","0 workers","Estimate","170"
"TAZ 00210197, Wake County, North Carolina","1 worker","Estimate","385"
"TAZ 00210197, Wake County, North Carolina","2 workers","Estimate","125"
"TAZ 00210197, Wake County, North Carolina","3 workers","Estimate","25"
"TAZ 00210197, Wake County, North Carolina","4-or-more workers","Estimate","0"
"TAZ 00210198, Wake County, North Carolina","Total, number of workers in household","Estimate","915"
"TAZ 00210198, Wake County, North Carolina","0 workers","Estimate","155"
"TAZ 00210198, Wake County, North Carolina","1 worker","Estimate","460"
"TAZ 00210198, Wake County, North Carolina","2 workers","Estimate","235"
"TAZ 00210198, Wake County, North Carolina","3 workers","Estimate","30"
"TAZ 00210198, Wake County, North Carolina","4-or-more workers","Estimate","35"
"TAZ 00210199, Wake County, North Carolina","Total, number of workers in household","Estimate","650"
"TAZ 00210199, Wake County, North Carolina","0 workers","Estimate","225"
"TAZ 00210199, Wake County, North Carolina","1 worker","Estimate","330"
"TAZ 00210199, Wake County, North Carolina","2 workers","Estimate","95"
"TAZ 00210199, Wake County, North Carolina","3 workers","Estimate","0"
"TAZ 00210199, Wake County, North Carolina","4-or-more workers","Estimate","0"
"TAZ 00210200, Wake County, North Carolina","Total, number of workers in household","Estimate","20"
"TAZ 00210200, Wake County, North Carolina","0 workers","Estimate","0"
"TAZ 00210200, Wake County, North Carolina","1 worker","Estimate","0"
"TAZ 00210200, Wake County, North Carolina","2 workers","Estimate","0"
"TAZ 00210200, Wake County, North Carolina","3 workers","Estimate","20"
"TAZ 00210200, Wake County, North Carolina","4-or-more workers","Estimate","0"
"TAZ 00210201, Wake County, North Carolina","Total, number of workers in household","Estimate","750"
"TAZ 00210201, Wake County, North Carolina","0 workers","Estimate","290"
"TAZ 00210201, Wake County, North Carolina","1 worker","Estimate","290"
"TAZ 00210201, Wake County, North Carolina","2 workers","Estimate","135"
"TAZ 00210201, Wake County, North Carolina","3 workers","Estimate","30"
"TAZ 00210201, Wake County, North Carolina","4-or-more workers","Estimate","4"
"TAZ 00210205, Wake County, North Carolina","Total, number of workers in household","Estimate","0"
"TAZ 00210205, Wake County, North Carolina","0 workers","Estimate","0"
"TAZ 00210205, Wake County, North Carolina","1 worker","Estimate","0"
"TAZ 00210205, Wake County, North Carolina","2 workers","Estimate","0"
"TAZ 00210205, Wake County, North Carolina","3 workers","Estimate","0"
"TAZ 00210205, Wake County, North Carolina","4-or-more workers","Estimate","0"
"TAZ 00210206, Wake County, North Carolina","Total, number of workers in household","Estimate","790"
"TAZ 00210206, Wake County, North Carolina","0 workers","Estimate","245"
"TAZ 00210206, Wake County, North Carolina","1 worker","Estimate","275"
"TAZ 00210206, Wake County, North Carolina","2 workers","Estimate","210"
"TAZ 00210206, Wake County, North Carolina","3 workers","Estimate","35"
"TAZ 00210206, Wake County, North Carolina","4-or-more workers","Estimate","25"
"TAZ 00210208, Wake County, North Carolina","Total, number of workers in household","Estimate","595"
"TAZ 00210208, Wake County, North Carolina","0 workers","Estimate","320"
"TAZ 00210208, Wake County, North Carolina","1 worker","Estimate","175"
"TAZ 00210208, Wake County, North Carolina","2 workers","Estimate","100"
"TAZ 00210208, Wake County, North Carolina","3 workers","Estimate","0"
"TAZ 00210208, Wake County, North Carolina","4-or-more workers","Estimate","0"
"TAZ 00210209, Wake County, North Carolina","Total, number of workers in household","Estimate","605"
"TAZ 00210209, Wake County, North Carolina","0 workers","Estimate","125"
"TAZ 00210209, Wake County, North Carolina","1 worker","Estimate","335"
"TAZ 00210209, Wake County, North Carolina","2 workers","Estimate","105"
"TAZ 00210209, Wake County, North Carolina","3 workers","Estimate","35"
"TAZ 00210209, Wake County, North Carolina","4-or-more workers","Estimate","0"
"TAZ 00211002, Wake County, North Carolina","Total, number of workers in household","Estimate","915"
"TAZ 00211002, Wake County, North Carolina","0 workers","Estimate","90"
"TAZ 00211002, Wake County, North Carolina","1 worker","Estimate","500"
"TAZ 00211002, Wake County, North Carolina","2 workers","Estimate","305"
"TAZ 00211002, Wake County, North Carolina","3 workers","Estimate","10"
"TAZ 00211002, Wake County, North Carolina","4-or-more workers","Estimate","15"
"TAZ 00211003, Wake County, North Carolina","Total, number of workers in household","Estimate","1,440"
"TAZ 00211003, Wake County, North Carolina","0 workers","Estimate","275"
"TAZ 00211003, Wake County, North Carolina","1 worker","Estimate","540"
"TAZ 00211003, Wake County, North Carolina","2 workers","Estimate","570"
"TAZ 00211003, Wake County, North Carolina","3 workers","Estimate","55"
"TAZ 00211003, Wake County, North Carolina","4-or-more workers","Estimate","0"
"TAZ 00211005, Wake County, North Carolina","Total, number of workers in household","Estimate","40"
"TAZ 00211005, Wake County, North Carolina","0 workers","Estimate","15"
"TAZ 00211005, Wake County, North Carolina","1 worker","Estimate","15"
"TAZ 00211005, Wake County, North Carolina","2 workers","Estimate","10"
"TAZ 00211005, Wake County, North Carolina","3 workers","Estimate","0"
"TAZ 00211005, Wake County, North Carolina","4-or-more workers","Estimate","0"
"TAZ 00211006, Wake County, North Carolina","Total, number of workers in household","Estimate","700"
"TAZ 00211006, Wake County, North Carolina","0 workers","Estimate","150"
"TAZ 00211006, Wake County, North Carolina","1 worker","Estimate","380"
"TAZ 00211006, Wake County, North Carolina","2 workers","Estimate","140"
"TAZ 00211006, Wake County, North Carolina","3 workers","Estimate","35"
"TAZ 00211006, Wake County, North Carolina","4-or-more workers","Estimate","0"
"TAZ 00211010, Wake County, North Carolina","Total, number of workers in household","Estimate","535"
"TAZ 00211010, Wake County, North Carolina","0 workers","Estimate","130"
"TAZ 00211010, Wake County, North Carolina","1 worker","Estimate","225"
"TAZ 00211010, Wake County, North Carolina","2 workers","Estimate","140"
"TAZ 00211010, Wake County, North Carolina","3 workers","Estimate","35"
"TAZ 00211010, Wake County, North Carolina","4-or-more workers","Estimate","0"
"TAZ 00211012, Wake County, North Carolina","Total, number of workers in household","Estimate","820"
"TAZ 00211012, Wake County, North Carolina","0 workers","Estimate","175"
"TAZ 00211012, Wake County, North Carolina","1 worker","Estimate","275"
"TAZ 00211012, Wake County, North Carolina","2 workers","Estimate","335"
"TAZ 00211012, Wake County, North Carolina","3 workers","Estimate","40"
"TAZ 00211012, Wake County, North Carolina","4-or-more workers","Estimate","0"
"TAZ 00211014, Wake County, North Carolina","Total, number of workers in household","Estimate","1,085"
"TAZ 00211014, Wake County, North Carolina","0 workers","Estimate","185"
"TAZ 00211014, Wake County, North Carolina","1 worker","Estimate","410"
"TAZ 00211014, Wake County, North Carolina","2 workers","Estimate","375"
"TAZ 00211014, Wake County, North Carolina","3 workers","Estimate","115"
"TAZ 00211014, Wake County, North Carolina","4-or-more workers","Estimate","0"
"TAZ 00211015, Wake County, North Carolina","Total, number of workers in household","Estimate","250"
"TAZ 00211015, Wake County, North Carolina","0 workers","Estimate","115"
"TAZ 00211015, Wake County, North Carolina","1 worker","Estimate","70"
"TAZ 00211015, Wake County, North Carolina","2 workers","Estimate","65"
"TAZ 00211015, Wake County, North Carolina","3 workers","Estimate","0"
"TAZ 00211015, Wake County, North Carolina","4-or-more workers","Estimate","0"
"TAZ 00211018, Wake County, North Carolina","Total, number of workers in household","Estimate","70"
"TAZ 00211018, Wake County, North Carolina","0 workers","Estimate","70"
"TAZ 00211018, Wake County, North Carolina","1 worker","Estimate","0"
"TAZ 00211018, Wake County, North Carolina","2 workers","Estimate","0"
"TAZ 00211018, Wake County, North Carolina","3 workers","Estimate","0"
"TAZ 00211018, Wake County, North Carolina","4-or-more workers","Estimate","0"
"TAZ 00211019, Wake County, North Carolina","Total, number of workers in household","Estimate","0"
"TAZ 00211019, Wake County, North Carolina","0 workers","Estimate","0"
"TAZ 00211019, Wake County, North Carolina","1 worker","Estimate","0"
"TAZ 00211019, Wake County, North Carolina","2 workers","Estimate","0"
"TAZ 00211019, Wake County, North Carolina","3 workers","Estimate","0"
"TAZ 00211019, Wake County, North Carolina","4-or-more workers","Estimate","0"
"TAZ 00211020, Wake County, North Carolina","Total, number of workers in household","Estimate","135"
"TAZ 00211020, Wake County, North Carolina","0 workers","Estimate","65"
"TAZ 00211020, Wake County, North Carolina","1 worker","Estimate","40"
"TAZ 00211020, Wake County, North Carolina","2 workers","Estimate","25"
"TAZ 00211020, Wake County, North Carolina","3 workers","Estimate","0"
"TAZ 00211020, Wake County, North Carolina","4-or-more workers","Estimate","4"
"TAZ 00211021, Wake County, North Carolina","Total, number of workers in household","Estimate","680"
"TAZ 00211021, Wake County, North Carolina","0 workers","Estimate","75"
"TAZ 00211021, Wake County, North Carolina","1 worker","Estimate","305"
"TAZ 00211021, Wake County, North Carolina","2 workers","Estimate","280"
"TAZ 00211021, Wake County, North Carolina","3 workers","Estimate","0"
"TAZ 00211021, Wake County, North Carolina","4-or-more workers","Estimate","20"
"TAZ 00211022, Wake County, North Carolina","Total, number of workers in household","Estimate","285"
"TAZ 00211022, Wake County, North Carolina","0 workers","Estimate","65"
"TAZ 00211022, Wake County, North Carolina","1 worker","Estimate","85"
"TAZ 00211022, Wake County, North Carolina","2 workers","Estimate","130"
"TAZ 00211022, Wake County, North Carolina","3 workers","Estimate","4"
"TAZ 00211022, Wake County, North Carolina","4-or-more workers","Estimate","0"
"TAZ 00211023, Wake County, North Carolina","Total, number of workers in household","Estimate","610"
"TAZ 00211023, Wake County, North Carolina","0 workers","Estimate","85"
"TAZ 00211023, Wake County, North Carolina","1 worker","Estimate","265"
"TAZ 00211023, Wake County, North Carolina","2 workers","Estimate","260"
"TAZ 00211023, Wake County, North Carolina","3 workers","Estimate","0"
"TAZ 00211023, Wake County, North Carolina","4-or-more workers","Estimate","0"
"TAZ 00211024, Wake County, North Carolina","Total, number of workers in household","Estimate","0"
"TAZ 00211024, Wake County, North Carolina","0 workers","Estimate","0"
"TAZ 00211024, Wake County, North Carolina","1 worker","Estimate","0"
"TAZ 00211024, Wake County, North Carolina","2 workers","Estimate","0"
"TAZ 00211024, Wake County, North Carolina","3 workers","Estimate","0"
"TAZ 00211024, Wake County, North Carolina","4-or-more workers","Estimate","0"
"TAZ 00212001, Wake County, North Carolina","Total, number of workers in household","Estimate","35"
"TAZ 00212001, Wake County, North Carolina","0 workers","Estimate","0"
"TAZ 00212001, Wake County, North Carolina","1 worker","Estimate","25"
"TAZ 00212001, Wake County, North Carolina","2 workers","Estimate","4"
"TAZ 00212001, Wake County, North Carolina","3 workers","Estimate","0"
"TAZ 00212001, Wake County, North Carolina","4-or-more workers","Estimate","0"
"TAZ 00212004, Wake County, North Carolina","Total, number of workers in household","Estimate","1,055"
"TAZ 00212004, Wake County, North Carolina","0 workers","Estimate","45"
"TAZ 00212004, Wake County, North Carolina","1 worker","Estimate","470"
"TAZ 00212004, Wake County, North Carolina","2 workers","Estimate","535"
"TAZ 00212004, Wake County, North Carolina","3 workers","Estimate","10"
"TAZ 00212004, Wake County, North Carolina","4-or-more workers","Estimate","0"
"TAZ 00212005, Wake County, North Carolina","Total, number of workers in household","Estimate","240"
"TAZ 00212005, Wake County, North Carolina","0 workers","Estimate","25"
"TAZ 00212005, Wake County, North Carolina","1 worker","Estimate","60"
"TAZ 00212005, Wake County, North Carolina","2 workers","Estimate","155"
"TAZ 00212005, Wake County, North Carolina","3 workers","Estimate","0"
"TAZ 00212005, Wake County, North Carolina","4-or-more workers","Estimate","0"
"TAZ 00212006, Wake County, North Carolina","Total, number of workers in household","Estimate","830"
"TAZ 00212006, Wake County, North Carolina","0 workers","Estimate","45"
"TAZ 00212006, Wake County, North Carolina","1 worker","Estimate","430"
"TAZ 00212006, Wake County, North Carolina","2 workers","Estimate","290"
"TAZ 00212006, Wake County, North Carolina","3 workers","Estimate","60"
"TAZ 00212006, Wake County, North Carolina","4-or-more workers","Estimate","0"
"TAZ 00212007, Wake County, North Carolina","Total, number of workers in household","Estimate","645"
"TAZ 00212007, Wake County, North Carolina","0 workers","Estimate","40"
"TAZ 00212007, Wake County, North Carolina","1 worker","Estimate","440"
"TAZ 00212007, Wake County, North Carolina","2 workers","Estimate","170"
"TAZ 00212007, Wake County, North Carolina","3 workers","Estimate","0"
"TAZ 00212007, Wake County, North Carolina","4-or-more workers","Estimate","0"
"TAZ 00212008, Wake County, North Carolina","Total, number of workers in household","Estimate","895"
"TAZ 00212008, Wake County, North Carolina","0 workers","Estimate","175"
"TAZ 00212008, Wake County, North Carolina","1 worker","Estimate","420"
"TAZ 00212008, Wake County, North Carolina","2 workers","Estimate","235"
"TAZ 00212008, Wake County, North Carolina","3 workers","Estimate","65"
"TAZ 00212008, Wake County, North Carolina","4-or-more workers","Estimate","4"
"TAZ 00212010, Wake County, North Carolina","Total, number of workers in household","Estimate","315"
"TAZ 00212010, Wake County, North Carolina","0 workers","Estimate","75"
"TAZ 00212010, Wake County, North Carolina","1 worker","Estimate","160"
"TAZ 00212010, Wake County, North Carolina","2 workers","Estimate","85"
"TAZ 00212010, Wake County, North Carolina","3 workers","Estimate","0"
"TAZ 00212010, Wake County, North Carolina","4-or-more workers","Estimate","0"
"TAZ 00212011, Wake County, North Carolina","Total, number of workers in household","Estimate","400"
"TAZ 00212011, Wake County, North Carolina","0 workers","Estimate","65"
"TAZ 00212011, Wake County, North Carolina","1 worker","Estimate","255"
"TAZ 00212011, Wake County, North Carolina","2 workers","Estimate","80"
"TAZ 00212011, Wake County, North Carolina","3 workers","Estimate","0"
"TAZ 00212011, Wake County, North Carolina","4-or-more workers","Estimate","0"
"TAZ 00212012, Wake County, North Carolina","Total, number of workers in household","Estimate","570"
"TAZ 00212012, Wake County, North Carolina","0 workers","Estimate","60"
"TAZ 00212012, Wake County, North Carolina","1 worker","Estimate","290"
"TAZ 00212012, Wake County, North Carolina","2 workers","Estimate","215"
"TAZ 00212012, Wake County, North Carolina","3 workers","Estimate","0"
"TAZ 00212012, Wake County, North Carolina","4-or-more workers","Estimate","0"
"TAZ 00212015, Wake County, North Carolina","Total, number of workers in household","Estimate","685"
"TAZ 00212015, Wake County, North Carolina","0 workers","Estimate","350"
"TAZ 00212015, Wake County, North Carolina","1 worker","Estimate","125"
"TAZ 00212015, Wake County, North Carolina","2 workers","Estimate","190"
"TAZ 00212015, Wake County, North Carolina","3 workers","Estimate","15"
"TAZ 00212015, Wake County, North Carolina","4-or-more workers","Estimate","4"
"TAZ 00212016, Wake County, North Carolina","Total, number of workers in household","Estimate","710"
"TAZ 00212016, Wake County, North Carolina","0 workers","Estimate","150"
"TAZ 00212016, Wake County, North Carolina","1 worker","Estimate","350"
"TAZ 00212016, Wake County, North Carolina","2 workers","Estimate","210"
"TAZ 00212016, Wake County, North Carolina","3 workers","Estimate","0"
"TAZ 00212016, Wake County, North Carolina","4-or-more workers","Estimate","0"
"TAZ 00212017, Wake County, North Carolina","Total, number of workers in household","Estimate","570"
"TAZ 00212017, Wake County, North Carolina","0 workers","Estimate","125"
"TAZ 00212017, Wake County, North Carolina","1 worker","Estimate","345"
"TAZ 00212017, Wake County, North Carolina","2 workers","Estimate","85"
"TAZ 00212017, Wake County, North Carolina","3 workers","Estimate","15"
"TAZ 00212017, Wake County, North Carolina","4-or-more workers","Estimate","0"
"TAZ 00212018, Wake County, North Carolina","Total, number of workers in household","Estimate","455"
"TAZ 00212018, Wake County, North Carolina","0 workers","Estimate","70"
"TAZ 00212018, Wake County, North Carolina","1 worker","Estimate","175"
"TAZ 00212018, Wake County, North Carolina","2 workers","Estimate","205"
"TAZ 00212018, Wake County, North Carolina","3 workers","Estimate","0"
"TAZ 00212018, Wake County, North Carolina","4-or-more workers","Estimate","0"
"TAZ 00212019, Wake County, North Carolina","Total, number of workers in household","Estimate","640"
"TAZ 00212019, Wake County, North Carolina","0 workers","Estimate","100"
"TAZ 00212019, Wake County, North Carolina","1 worker","Estimate","225"
"TAZ 00212019, Wake County, North Carolina","2 workers","Estimate","260"
"TAZ 00212019, Wake County, North Carolina","3 workers","Estimate","50"
"TAZ 00212019, Wake County, North Carolina","4-or-more workers","Estimate","0"
"TAZ 00212022, Wake County, North Carolina","Total, number of workers in household","Estimate","890"
"TAZ 00212022, Wake County, North Carolina","0 workers","Estimate","180"
"TAZ 00212022, Wake County, North Carolina","1 worker","Estimate","300"
"TAZ 00212022, Wake County, North Carolina","2 workers","Estimate","340"
"TAZ 00212022, Wake County, North Carolina","3 workers","Estimate","70"
"TAZ 00212022, Wake County, North Carolina","4-or-more workers","Estimate","0"
"TAZ 00212023, Wake County, North Carolina","Total, number of workers in household","Estimate","680"
"TAZ 00212023, Wake County, North Carolina","0 workers","Estimate","30"
"TAZ 00212023, Wake County, North Carolina","1 worker","Estimate","260"
"TAZ 00212023, Wake County, North Carolina","2 workers","Estimate","305"
"TAZ 00212023, Wake County, North Carolina","3 workers","Estimate","50"
"TAZ 00212023, Wake County, North Carolina","4-or-more workers","Estimate","35"
"TAZ 00212024, Wake County, North Carolina","Total, number of workers in household","Estimate","710"
"TAZ 00212024, Wake County, North Carolina","0 workers","Estimate","65"
"TAZ 00212024, Wake County, North Carolina","1 worker","Estimate","390"
"TAZ 00212024, Wake County, North Carolina","2 workers","Estimate","185"
"TAZ 00212024, Wake County, North Carolina","3 workers","Estimate","70"
"TAZ 00212024, Wake County, North Carolina","4-or-more workers","Estimate","0"
"TAZ 00212030, Wake County, North Carolina","Total, number of workers in household","Estimate","735"
"TAZ 00212030, Wake County, North Carolina","0 workers","Estimate","170"
"TAZ 00212030, Wake County, North Carolina","1 worker","Estimate","300"
"TAZ 00212030, Wake County, North Carolina","2 workers","Estimate","260"
"TAZ 00212030, Wake County, North Carolina","3 workers","Estimate","10"
"TAZ 00212030, Wake County, North Carolina","4-or-more workers","Estimate","0"
"TAZ 00212031, Wake County, North Carolina","Total, number of workers in household","Estimate","720"
"TAZ 00212031, Wake County, North Carolina","0 workers","Estimate","165"
"TAZ 00212031, Wake County, North Carolina","1 worker","Estimate","145"
"TAZ 00212031, Wake County, North Carolina","2 workers","Estimate","390"
"TAZ 00212031, Wake County, North Carolina","3 workers","Estimate","4"
"TAZ 00212031, Wake County, North Carolina","4-or-more workers","Estimate","15"
"TAZ 00212033, Wake County, North Carolina","Total, number of workers in household","Estimate","910"
"TAZ 00212033, Wake County, North Carolina","0 workers","Estimate","335"
"TAZ 00212033, Wake County, North Carolina","1 worker","Estimate","415"
"TAZ 00212033, Wake County, North Carolina","2 workers","Estimate","140"
"TAZ 00212033, Wake County, North Carolina","3 workers","Estimate","20"
"TAZ 00212033, Wake County, North Carolina","4-or-more workers","Estimate","0"
"TAZ 00212037, Wake County, North Carolina","Total, number of workers in household","Estimate","485"
"TAZ 00212037, Wake County, North Carolina","0 workers","Estimate","15"
"TAZ 00212037, Wake County, North Carolina","1 worker","Estimate","325"
"TAZ 00212037, Wake County, North Carolina","2 workers","Estimate","125"
"TAZ 00212037, Wake County, North Carolina","3 workers","Estimate","25"
"TAZ 00212037, Wake County, North Carolina","4-or-more workers","Estimate","0"
"TAZ 00212038, Wake County, North Carolina","Total, number of workers in household","Estimate","1,100"
"TAZ 00212038, Wake County, North Carolina","0 workers","Estimate","135"
"TAZ 00212038, Wake County, North Carolina","1 worker","Estimate","750"
"TAZ 00212038, Wake County, North Carolina","2 workers","Estimate","215"
"TAZ 00212038, Wake County, North Carolina","3 workers","Estimate","0"
"TAZ 00212038, Wake County, North Carolina","4-or-more workers","Estimate","0"
"TAZ 00212040, Wake County, North Carolina","Total, number of workers in household","Estimate","335"
"TAZ 00212040, Wake County, North Carolina","0 workers","Estimate","30"
"TAZ 00212040, Wake County, North Carolina","1 worker","Estimate","140"
"TAZ 00212040, Wake County, North Carolina","2 workers","Estimate","145"
"TAZ 00212040, Wake County, North Carolina","3 workers","Estimate","25"
"TAZ 00212040, Wake County, North Carolina","4-or-more workers","Estimate","0"
"TAZ 00212042, Wake County, North Carolina","Total, number of workers in household","Estimate","370"
"TAZ 00212042, Wake County, North Carolina","0 workers","Estimate","135"
"TAZ 00212042, Wake County, North Carolina","1 worker","Estimate","80"
"TAZ 00212042, Wake County, North Carolina","2 workers","Estimate","150"
"TAZ 00212042, Wake County, North Carolina","3 workers","Estimate","0"
"TAZ 00212042, Wake County, North Carolina","4-or-more workers","Estimate","0"
"TAZ 00212043, Wake County, North Carolina","Total, number of workers in household","Estimate","765"
"TAZ 00212043, Wake County, North Carolina","0 workers","Estimate","220"
"TAZ 00212043, Wake County, North Carolina","1 worker","Estimate","280"
"TAZ 00212043, Wake County, North Carolina","2 workers","Estimate","205"
"TAZ 00212043, Wake County, North Carolina","3 workers","Estimate","60"
"TAZ 00212043, Wake County, North Carolina","4-or-more workers","Estimate","0"
"TAZ 00212044, Wake County, North Carolina","Total, number of workers in household","Estimate","895"
"TAZ 00212044, Wake County, North Carolina","0 workers","Estimate","125"
"TAZ 00212044, Wake County, North Carolina","1 worker","Estimate","320"
"TAZ 00212044, Wake County, North Carolina","2 workers","Estimate","400"
"TAZ 00212044, Wake County, North Carolina","3 workers","Estimate","50"
"TAZ 00212044, Wake County, North Carolina","4-or-more workers","Estimate","0"
"TAZ 00212048, Wake County, North Carolina","Total, number of workers in household","Estimate","950"
"TAZ 00212048, Wake County, North Carolina","0 workers","Estimate","205"
"TAZ 00212048, Wake County, North Carolina","1 worker","Estimate","420"
"TAZ 00212048, Wake County, North Carolina","2 workers","Estimate","270"
"TAZ 00212048, Wake County, North Carolina","3 workers","Estimate","55"
"TAZ 00212048, Wake County, North Carolina","4-or-more workers","Estimate","0"
"TAZ 00212050, Wake County, North Carolina","Total, number of workers in household","Estimate","880"
"TAZ 00212050, Wake County, North Carolina","0 workers","Estimate","150"
"TAZ 00212050, Wake County, North Carolina","1 worker","Estimate","455"
"TAZ 00212050, Wake County, North Carolina","2 workers","Estimate","250"
"TAZ 00212050, Wake County, North Carolina","3 workers","Estimate","15"
"TAZ 00212050, Wake County, North Carolina","4-or-more workers","Estimate","10"
"TAZ 00212051, Wake County, North Carolina","Total, number of workers in household","Estimate","425"
"TAZ 00212051, Wake County, North Carolina","0 workers","Estimate","45"
"TAZ 00212051, Wake County, North Carolina","1 worker","Estimate","260"
"TAZ 00212051, Wake County, North Carolina","2 workers","Estimate","120"
"TAZ 00212051, Wake County, North Carolina","3 workers","Estimate","0"
"TAZ 00212051, Wake County, North Carolina","4-or-more workers","Estimate","0"
"TAZ 00212052, Wake County, North Carolina","Total, number of workers in household","Estimate","785"
"TAZ 00212052, Wake County, North Carolina","0 workers","Estimate","150"
"TAZ 00212052, Wake County, North Carolina","1 worker","Estimate","480"
"TAZ 00212052, Wake County, North Carolina","2 workers","Estimate","110"
"TAZ 00212052, Wake County, North Carolina","3 workers","Estimate","45"
"TAZ 00212052, Wake County, North Carolina","4-or-more workers","Estimate","0"
"TAZ 00212053, Wake County, North Carolina","Total, number of workers in household","Estimate","270"
"TAZ 00212053, Wake County, North Carolina","0 workers","Estimate","45"
"TAZ 00212053, Wake County, North Carolina","1 worker","Estimate","125"
"TAZ 00212053, Wake County, North Carolina","2 workers","Estimate","90"
"TAZ 00212053, Wake County, North Carolina","3 workers","Estimate","0"
"TAZ 00212053, Wake County, North Carolina","4-or-more workers","Estimate","4"
"TAZ 00212054, Wake County, North Carolina","Total, number of workers in household","Estimate","620"
"TAZ 00212054, Wake County, North Carolina","0 workers","Estimate","180"
"TAZ 00212054, Wake County, North Carolina","1 worker","Estimate","220"
"TAZ 00212054, Wake County, North Carolina","2 workers","Estimate","205"
"TAZ 00212054, Wake County, North Carolina","3 workers","Estimate","10"
"TAZ 00212054, Wake County, North Carolina","4-or-more workers","Estimate","0"
"TAZ 00212056, Wake County, North Carolina","Total, number of workers in household","Estimate","95"
"TAZ 00212056, Wake County, North Carolina","0 workers","Estimate","40"
"TAZ 00212056, Wake County, North Carolina","1 worker","Estimate","45"
"TAZ 00212056, Wake County, North Carolina","2 workers","Estimate","10"
"TAZ 00212056, Wake County, North Carolina","3 workers","Estimate","0"
"TAZ 00212056, Wake County, North Carolina","4-or-more workers","Estimate","0"
"TAZ 00212057, Wake County, North Carolina","Total, number of workers in household","Estimate","885"
"TAZ 00212057, Wake County, North Carolina","0 workers","Estimate","240"
"TAZ 00212057, Wake County, North Carolina","1 worker","Estimate","510"
"TAZ 00212057, Wake County, North Carolina","2 workers","Estimate","135"
"TAZ 00212057, Wake County, North Carolina","3 workers","Estimate","0"
"TAZ 00212057, Wake County, North Carolina","4-or-more workers","Estimate","0"
"TAZ 00212058, Wake County, North Carolina","Total, number of workers in household","Estimate","850"
"TAZ 00212058, Wake County, North Carolina","0 workers","Estimate","290"
"TAZ 00212058, Wake County, North Carolina","1 worker","Estimate","360"
"TAZ 00212058, Wake County, North Carolina","2 workers","Estimate","200"
"TAZ 00212058, Wake County, North Carolina","3 workers","Estimate","0"
"TAZ 00212058, Wake County, North Carolina","4-or-more workers","Estimate","0"
"TAZ 00212062, Wake County, North Carolina","Total, number of workers in household","Estimate","875"
"TAZ 00212062, Wake County, North Carolina","0 workers","Estimate","135"
"TAZ 00212062, Wake County, North Carolina","1 worker","Estimate","425"
"TAZ 00212062, Wake County, North Carolina","2 workers","Estimate","260"
"TAZ 00212062, Wake County, North Carolina","3 workers","Estimate","60"
"TAZ 00212062, Wake County, North Carolina","4-or-more workers","Estimate","0"
"TAZ 00213000, Wake County, North Carolina","Total, number of workers in household","Estimate","215"
"TAZ 00213000, Wake County, North Carolina","0 workers","Estimate","60"
"TAZ 00213000, Wake County, North Carolina","1 worker","Estimate","100"
"TAZ 00213000, Wake County, North Carolina","2 workers","Estimate","40"
"TAZ 00213000, Wake County, North Carolina","3 workers","Estimate","15"
"TAZ 00213000, Wake County, North Carolina","4-or-more workers","Estimate","0"
"TAZ 00213001, Wake County, North Carolina","Total, number of workers in household","Estimate","435"
"TAZ 00213001, Wake County, North Carolina","0 workers","Estimate","105"
"TAZ 00213001, Wake County, North Carolina","1 worker","Estimate","170"
"TAZ 00213001, Wake County, North Carolina","2 workers","Estimate","130"
"TAZ 00213001, Wake County, North Carolina","3 workers","Estimate","35"
"TAZ 00213001, Wake County, North Carolina","4-or-more workers","Estimate","0"
"TAZ 00213002, Wake County, North Carolina","Total, number of workers in household","Estimate","565"
"TAZ 00213002, Wake County, North Carolina","0 workers","Estimate","120"
"TAZ 00213002, Wake County, North Carolina","1 worker","Estimate","220"
"TAZ 00213002, Wake County, North Carolina","2 workers","Estimate","210"
"TAZ 00213002, Wake County, North Carolina","3 workers","Estimate","15"
"TAZ 00213002, Wake County, North Carolina","4-or-more workers","Estimate","0"
"TAZ 00213004, Wake County, North Carolina","Total, number of workers in household","Estimate","480"
"TAZ 00213004, Wake County, North Carolina","0 workers","Estimate","25"
"TAZ 00213004, Wake County, North Carolina","1 worker","Estimate","305"
"TAZ 00213004, Wake County, North Carolina","2 workers","Estimate","150"
"TAZ 00213004, Wake County, North Carolina","3 workers","Estimate","0"
"TAZ 00213004, Wake County, North Carolina","4-or-more workers","Estimate","0"
"TAZ 00213005, Wake County, North Carolina","Total, number of workers in household","Estimate","0"
"TAZ 00213005, Wake County, North Carolina","0 workers","Estimate","0"
"TAZ 00213005, Wake County, North Carolina","1 worker","Estimate","0"
"TAZ 00213005, Wake County, North Carolina","2 workers","Estimate","0"
"TAZ 00213005, Wake County, North Carolina","3 workers","Estimate","0"
"TAZ 00213005, Wake County, North Carolina","4-or-more workers","Estimate","0"
