taz,airport_productions,lng,lat,TAZ_TRM_6.2,County,ATYPE,HH,HH_POP,MEANINC,Stud_GQ,Other_NonInst_GQ,Inst_GQ,Total_POP,StudGQ_NCSU,StudGQ_UNC,StudGQ_DUKE,StudGQ_NCCU,BuildingS_NCSU,BuildingS_UNC,BuildingS_DUKE,BuildingS_NCCU,Industry,Office,Service_RateLow,Service_RateHigh,Retail,IndOff_EarnLow,IndOff_EarnHigh,Service_EarnLow,Service_EarnHigh,Retail_EarnLow,Retail_EarnHigh,ADT,PCTCV,PCTAUTOEE,PCTCVEE,ZONEAREA,SHORTWALKA,LONGWALKAM,SHORTWALKO,LONGWALKOP,DISTGROUP,EXTERNAL,District,AVEBLOCK_P,AVEBLOCK_A,RoadwayLen,NMPathLen,ENROLLMENT,PASA,PrkRestrict,PASAYear,PrkCosW1,PrkCosW2,PrkCosW3,PrkCosO1,PrkCosO2,PrkCosO3,PrkCosU1,PrkCosU2,PrkCosU3,Campus,Campus_NCSU,Campus_UNC,Campus_DUKE,Campus_NCCU,In_ShortWalk_NCSU,In_ShortWalk_UNC,In_ShortWalk_DUKE,In_ShortWalk_NCCU,Housing_NCSU,Housing_UNC,Housing_DUKE,Housing_NCCU,NCSU_OFF,UNC_OFF,DUKE_OFF,NCCU_OFF,TOT_Area1,TOT_POP1,TOT_EMP1,EmpDen1,Density1,TRM_6.2_Fill,lehd_emp,Pct_Worker,PctHighEarn,employment,workers,high_earners,observed_productions,estimated_productions
1509,21,-78.6727440704514,35.82793987406039,1509,Wake,2,709,1444,133741,0,0,0,1444,0,0,0,0,0,0,0,0,41,453,704,13,21,204.091,289.909,318.26,398.74,12.0294,8.97059,0,0,0,0,0.57125,30.6105,63.8886,0,0,0,0,26,0,0.038012,0,3.99056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.8032,2.25232,1.02771,1.04209,0.781395,1801,1930,2469.942,6976.614,NA,1350,51,71,1232,736.44,522.8724,33.86732609396839,59.51008889749705
1510,68,-78.67500444553015,35.83443858988054,1510,Wake,2,3,8,133736,0,0,0,8,0,0,0,0,0,0,0,0,0,312,125,266,80,62.4706,249.529,264.356,126.644,75.9735,4.02655,0,0,0,0,0.107651,94.1173,5.8827,0,0,0,0,13,0,0.021442,0,0.534057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195435,0.014939,0.006828,0.006918,0.781393,1874,4192,5364.781,12545.472,NA,485,51,19,783,4.08,0.7752,109.66562735189764,36.1399625492906
1511,5,-78.67196837382038,35.81853340754348,1511,Wake,2,470,1263,211531,0,0,0,1263,0,0,0,0,0,0,0,0,1,232,63,0,16,128.988,104.012,25.3312,37.6688,16,0,0,0,0,0,0.474845,25.8208,53.6733,0,0,0,0,26,0,0.02604,0,2.58357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.7914,1.49508,0.686631,0.694972,0.781392,1995,751,961.106,4371.016,NA,176,51,41,312,644.13,264.0933,8.063649069992474,29.629036559237594
1512,4,-78.68311087941034,35.820455083311664,1512,Wake,2,250,611,211515,0,0,0,611,0,0,0,0,0,0,0,0,11,37,31,18,0,25.9151,22.0849,23.7189,25.2811,0,0,0,0,0,0,0.32493,36.3214,51.9481,0,0,0,0,26,0,0.108283,0,1.07384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0616,0.813935,0.374372,0.378739,0.781393,2061,1090,1394.945,5276.06,NA,26,51,56,97,311.61,174.50160000000002,6.450919255993979,19.03991511284372
1513,8,-78.67759651920248,35.81111140783048,1513,Wake,2,358,789,136477,0,0,0,789,0,0,0,0,0,0,0,0,8,185,58,0,25,143.209,49.7915,33.0917,24.9083,21.5,3.5,0,0,0,0,0.337964,29.2494,50.7361,0,0,0,0,26,0,0.028163,0,3.56189,740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.8376,1.76817,0.811971,0.821796,0.781396,2144,782,1000.773,4636.713,NA,146,55,38,276,433.95000000000005,164.901,12.901838511987958,21.090477505232812
1514,34,-78.6816939814907,35.804532774770216,1514,Wake,2,367,860,136477,0,0,0,860,0,0,0,0,0,0,0,0,17,52,95,25,337,35.1529,33.8471,79.5227,40.4773,310.938,26.0625,0,0,0,0,0.280739,72.8437,27.1563,0,0,0,0,26,0,0.019911,0,1.53021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.5133,2.384,1.09691,1.10808,0.781388,2176,943,1206.827,5067.438,NA,581,55,18,526,473.00000000000006,85.14,54.83281367594882,32.190984633443705
1515,19,-78.68977632016443,35.807875580536034,1515,Wake,2,117,278,97504,0,0,0,278,0,0,0,0,0,0,0,0,0,43,59,0,5,20.6667,22.3333,42.6579,16.3421,5,0,0,0,0,0,0.279547,53.8865,46.1135,0,0,0,0,26,0,0.139343,0,1.66648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.6656,1.19334,0.549803,0.555803,0.781384,1615,1506,1927.349,5712.321,NA,62,55,34,107,152.9,51.986000000000004,30.6418664659714,6.995792426478054
1516,1,-78.6866970611209,35.81361973095166,1516,Wake,2,258,768,97515,0,0,0,768,0,0,0,0,0,0,0,0,10,132,28,20,3,112.449,29.5508,40,8,3,0,0,0,0,0,0.128795,93.4882,6.5118,0,0,0,0,26,0,0.032139,0,2.76536,1029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.5211,2.76906,1.27291,1.28766,0.7814,2075,1427,1826.209,6109.665,NA,110,55,45,193,422.40000000000003,190.08,1.6127298139984947,22.677064395782224
1517,10,-78.65334951879719,35.81080400791278,1517,Wake,2,502,1034,97383,0,0,0,1034,0,0,0,0,0,0,0,0,23,242,81,9,185,183.518,81.4821,60.1096,29.8904,185,0,0,0,0,0,0.273656,99.5311,0.4689,0,0,0,0,26,0,0.020655,0,11.1539,1122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.0063,2.33907,1.06387,1.07894,0.7814,2452,1215,1554.902,6078.973,NA,385,54,31,540,558.36,173.0916,16.127298139984948,33.742014617571684
1518,13,-78.6502126487385,35.801580877878614,1518,Wake,2,276,708,367519,0,4,142,854,0,0,0,0,0,0,0,0,234,87,281,108,42,80.7895,240.211,173.022,215.978,34.5241,7.47594,0,0,0,0,0.266455,97.3456,2.6544,0,0,0,0,26,0,0.014458,0,9.4641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.58621,0.166734,0.07566,0.076767,0.781416,2849,3396,4345.958,11866.089,NA,583,54,47,752,382.32000000000005,179.6904,20.96548758198043,41.32303561022666
1519,7,-78.65819714235921,35.80717714743992,1519,Wake,2,139,326,135448,0,0,0,326,0,0,0,0,0,0,0,0,2,37,86,0,6,23.287,15.713,47.8277,38.1723,5.59091,0.409091,0,0,0,0,0.12481,93.9508,6.0492,0,0,0,0,26,0,0.02496,0,1.56604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0832,0.596632,0.272782,0.276405,0.781391,2531,1848,2365.014,7712.391,NA,178,54,56,131,176.04000000000002,98.58240000000002,11.289108697989462,10.960428719318314
1520,5,-78.65585360936578,35.80076168488458,1520,Wake,2,186,477,135447,0,0,0,477,0,0,0,0,0,0,0,0,8,1424,160,7,152,722.605,709.395,97.0333,69.9667,135.479,16.5214,0,0,0,0,0.16442,100,0,0,0,0,0,26,0,0.023372,0,3.6507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.4125,0.906159,0.414181,0.419664,0.781404,2876,3923,5020.45,13176.461,NA,1161,54,52,1751,257.58000000000004,133.94160000000002,8.063649069992474,52.73778403766312
1521,4,-78.66301595088075,35.80444152691889,1521,Wake,2,151,321,135448,0,0,0,321,0,0,0,0,0,0,0,0,3,21,5,0,0,16.8636,7.13636,1.56667,3.43333,0,0,0,0,0,0,0.09158,32.3688,67.6304,0,0,0,0,26,0,0.022891,0,0.115674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.867,0.584713,0.268108,0.271551,0.781389,2579,1709,2187.132,7437.376,NA,3,54,47,29,173.34,81.46979999999999,6.450919255993979,8.873254766892344
1522,10,-78.66837254608296,35.80624864453515,1522,Wake,2,296,746,245195,0,0,0,746,0,0,0,0,0,0,0,0,0,26,2,0,8,13.3333,12.6667,1.0307,0.969298,8,0,0,0,0,0,0.258564,8.4256,64.2592,0,0,0,0,26,0,0.019766,0,0.056698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0989,0.628058,0.288895,0.292389,0.781381,2477,492,629.654,4360.984,NA,19,54,47,36,402.84000000000003,189.3348,16.127298139984948,18.423991134991784
1523,10,-78.66565063336448,35.81208832056323,1523,Wake,2,429,972,155183,0,0,0,972,0,0,0,0,0,0,0,0,29,107,139,50,191,59.8891,76.1109,97.4567,91.5433,167.246,23.7541,0,0,0,0,0.341455,30.054,29.794,0,0,0,0,26,0,0.0189,0,0.956908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.5799,1.4109,0.643471,0.652404,0.7814,2164,788,1008.447,4676.812,NA,146,54,35,516,524.88,183.708,16.127298139984948,36.012305399965484
1524,2,-78.63974103983902,35.814672011812526,1524,Wake,2,200,560,204614,0,0,0,560,0,0,0,0,0,0,0,0,17,67,8,0,0,53.6284,30.3716,2.54546,5.45455,0,0,0,0,0,0,0.186001,1.216,97.4615,0,0,0,0,26,0,0.016706,0,2.38329,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.11333,0.308855,0.139908,0.142219,0.78141,2676,607,776.801,4893.855,NA,17,48,43,92,268.8,115.584,3.2254596279969894,13.389463353834458
1525,1,-78.64198873885069,35.82067702642984,1525,Wake,2,215,587,204616,0,0,0,587,0,0,0,0,0,0,0,0,6,146,48,0,5,79.7729,72.2271,17.8,30.2,5,0,0,0,0,0,0.267665,24.8048,54.0726,0,0,0,0,26,0,0.053521,0,1.10459,611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.01674,0.240578,0.116687,0.132512,0.781408,2457,395,505.498,4100.446,NA,164,48,53,205,281.76,149.3328,1.6127298139984947,17.69556849450774
1526,2,-78.64870162579751,35.81770616981227,1526,Wake,3,241,649,242561,0,0,0,649,0,0,0,0,0,0,0,0,16,23,51,0,3,18.4218,20.5782,29.8571,21.1429,3,0,0,0,0,0,0.279032,69.4088,30.5912,0,0,0,0,26,0,0.027881,0,1.79019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.9865,0.375252,0.170359,0.172909,0.7814,1873,560,716.663,3752.508,NA,34,48,41,93,311.52,127.72319999999999,3.2254596279969894,13.6087537509218
1527,5,-78.64673263940843,35.81013572386565,1527,Wake,2,260,617,239712,0,0,0,617,0,0,0,0,0,0,0,0,0,11,18,0,7,4.54545,6.45455,8.53188,9.46812,7,0,0,0,0,0,0.156418,81.4779,18.5221,0,0,0,0,26,0,0.022077,0,2.31032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.83151,0.368099,0.167064,0.169571,0.78137,2808,823,1053.278,5585.907,NA,55,48,25,36,296.15999999999997,74.03999999999999,8.063649069992474,8.297244183173694
1528,17,-78.66267936531051,35.8302153349606,1528,Wake,2,222,594,278051,0,0,0,594,0,0,0,0,0,0,0,0,146,534,1002,78,67,242.033,437.967,487.22,592.78,58.6667,8.33333,0,0,0,0,0.438366,31.4213,47.8224,0,0,0,0,26,0,0.03893,0,2.26023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.49289,0.278781,0.127152,0.128946,0.781393,1186,2264,2897.389,6998.057,NA,2429,48,43,1827,285.12,122.6016,27.41640683797441,40.67372836101985
1529,3,-78.65661308937058,35.82269427229246,1529,Wake,2,152,357,285496,0,0,0,357,0,0,0,0,0,0,0,0,25,229,296,6,4,123.9,130.1,208.496,93.5044,4,0,0,0,0,0,0.489751,55.7258,42.4305,0,0,0,0,26,0,0.081608,0,2.19375,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.58943,0.116863,0.053195,0.054007,0.781389,947,1174,1502.453,4053.753,NA,691,48,43,560,171.35999999999999,73.6848,4.838189441995484,14.419050272726633
1530,38,-78.66826336800038,35.837407019684406,1530,Wake,2,0,0,285506,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,65,20,3.65854,2.34146,50.2976,14.7024,13.25,6.75,0,0,0,0,0.086379,6.6059,64.1299,0,0,0,0,28,0,0.043189,0,0.32365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.781405,1561,2645,3384.93,8400.097,NA,57,48,23,91,0,0,61.2837329319428,8.405944935745108
1531,10,-78.63944741050464,35.80229997178377,1531,Wake,2,528,1038,87531,0,0,0,1038,0,0,0,0,0,0,0,0,50,53,36,0,17,71.2958,31.7042,19.7754,16.2246,17,0,0,0,0,0,0.203585,63.2078,36.7922,0,0,0,0,26,0,0.010697,0,7.13596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.4826,1.95309,0.883544,0.897523,0.781409,2786,1641,2100.053,7537.491,NA,80,56,31,156,581.2800000000001,180.19680000000002,16.127298139984948,21.082923537132626
1532,6,-78.61725667914044,35.81036967128024,1532,Wake,2,0,0,87547,0,0,0,0,0,0,0,0,0,0,0,0,587,117,192,5,79,372.461,331.539,168.084,28.9156,63.479,15.521,0,0,0,0,0.254527,69.7732,30.2268,0,0,0,0,26,0,0.04177,0,0.385887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.781384,809,2392,3061.234,6825.501,NA,1105,56,49,980,0,0,9.676378883990967,36.338636784656025
1533,27,-78.62981810871389,35.805287639095134,1533,Wake,2,234,404,87547,0,0,0,404,0,0,0,0,0,0,0,0,269,116,169,0,102,276.864,108.136,116.955,52.0448,93,9,0,0,0,0,0.156092,78.5238,21.4762,0,0,0,0,26,0,0.019501,0,1.0628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.3194,0.652199,0.294266,0.299327,0.781381,2143,2111,2701.628,7852.563,NA,352,56,37,656,226.24,83.7088,43.54370497795936,29.417259514072242
1534,7,-78.63862439080737,35.81006850412001,1534,Wake,2,515,1147,165813,0,0,0,1147,0,0,0,0,0,0,0,0,0,40,30,19,7,38.0489,1.9511,46.8992,2.10084,5.42462,1.57538,0,0,0,0,0.240466,86.0141,13.985900000000001,0,0,0,0,26,0,0.012567,0,5.72696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.3102,1.11132,0.503115,0.511222,0.78137,3222,881,1127.506,6256.142,NA,55,56,60,96,642.32,385.392,11.289108697989462,36.91718933620948
1535,10,-78.64338636471558,35.80271202203778,1535,Wake,2,198,455,165825,0,0,0,455,0,0,0,0,0,0,0,0,4,108,127,0,92,83.3572,28.6428,68.8478,58.1522,92,0,0,0,0,0,0.089438,100,0,0,0,0,0,26,0,0.007429,0,5.14462,516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0846,0.501508,0.22734,0.230866,0.781405,2961,1463,1872.269,7330.622,NA,501,56,49,331,254.8,124.852,16.127298139984948,19.75728998430333
1536,14,-78.6306071405485,35.812335099073636,1536,Wake,2,793,1593,73618,0,0,134,1727,0,0,0,0,0,0,0,0,63,152,609,67,108,132.483,82.5173,421.758,254.242,95.5301,12.4699,0,0,0,0,0.368296,80.0166,19.9834,0,0,0,0,26,0,0.027858,0,8.05915,695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.8233,2.18528,0.983818,1.00183,0.781398,2890,1848,2364.993,8171.756,NA,592,56,31,999,892.08,276.5448,22.578217395978925,43.104873600296635
1537,4,-78.62362746961567,35.81200374028899,1537,Wake,2,149,254,73618,0,0,0,254,0,0,0,0,0,0,0,0,78,27,87,16,70,66.5149,38.4851,88.481,14.519,60.4217,9.57831,0,0,0,0,0.136061,82.2499,17.7501,0,0,0,0,26,0,0.033987,0,0.938253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.86082,0.344328,0.15479,0.157684,0.781401,1545,2513,3216.02,8060.145,NA,148,56,17,278,142.24,24.180800000000005,6.450919255993979,13.120711118681466
1538,2,-78.60792788605387,35.79653675886186,1538,Wake,2,506,1319,38111,0,7,0,1326,0,0,0,0,0,0,0,0,11,9,62,3,93,19.2162,0.783784,46.1667,18.8333,90,3,0,0,0,0,0.223929,100,0,0,0,0,0,26,0,0.031222,0,4.31473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.1461,1.40435,0.628307,0.643226,0.781362,3191,611,781.968,5562.946,NA,164,40,5,178,527.6,26.380000000000003,3.2254596279969894,9.977190233441636
1539,2,-78.59957508961753,35.7959376728393,1539,Wake,3,400,965,43805,0,0,0,965,0,0,0,0,0,0,0,0,32,84,30,6,8,69.0231,46.9769,27.3103,8.68973,6.31579,1.68421,0,0,0,0,0.55428,62.1609,37.8391,0,0,0,0,26,0,0.055336,0,3.21199,396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.3671,0.518436,0.251456,0.302379,0.781367,1686,508,650.142,3387.465,NA,83,40,42,160,386,162.12,3.2254596279969894,19.378442002716486
1540,4,-78.58973367806081,35.787613358331924,1540,Wake,2,16,40,53919,0,0,0,40,0,0,0,0,0,0,0,0,4,12,193,8,35,14.2222,1.77778,123.88,77.12,27.6316,7.36842,0,0,0,0,0.085551,95.3477,4.6523,0,0,0,0,26,0,0.01663,0,1.24461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.27839,0.039252,0.017452,0.017851,0.781367,1737,7900,10110.487,21346.466,NA,210,40,41,252,16,6.56,6.450919255993979,5.122871052636512
1541,2,-78.60275834170996,35.78366218763369,1541,Wake,3,28,71,56737,0,6,0,77,0,0,0,0,0,0,0,0,0,211,1,18,0,145.455,65.5455,12.9545,6.04545,0,0,0,0,0,0,0.112251,98.6677,1.3323,0,0,0,0,26,0,0.110236,0,2.37322,2425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.83535,0.051293,0.022644,0.023227,0.781404,1677,560,716.659,3501.659,NA,293,40,37,230,28.400000000000002,10.508000000000001,3.2254596279969894,8.350541771943549
1542,3,-78.60850263629365,35.78424698883447,1542,Wake,2,299,745,56737,0,0,3,748,0,0,0,0,0,0,0,0,7,97,16,30,16,71.7109,32.2891,37.3535,8.64646,16,0,0,0,0,0,0.329492,100,0,0,0,0,0,26,0,0.01899,0,4.73316,582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.3224,0.513172,0.228791,0.23403,0.781398,2281,728,931.664,4681.318,NA,95,40,29,166,298,86.41999999999999,4.838189441995484,14.659885982067797
1543,2,-78.59753811503444,35.784625822066985,1543,Wake,2,251,625,56736,0,0,0,625,0,0,0,0,0,0,0,0,4,15,15,1,2,6.43243,12.5676,14.4091,1.59091,0,2,0,0,0,0,0.225519,95.864,4.136,0,0,0,0,26,0,0.02786,0,1.63539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.1513,0.465617,0.205801,0.211002,0.781395,1423,2949,3774.021,8959.457,NA,5,40,32,37,250,80,3.2254596279969894,8.87209078930628
1544,4,-78.60818045936787,35.7907334516281,1544,Wake,2,374,954,38111,0,0,0,954,0,0,0,0,0,0,0,0,19,11,5,10,20,20.5556,9.44444,10.9115,4.08851,15.7895,4.21053,0,0,0,0,0.155152,100,0,0,0,0,0,26,0,0.012824,0,2.56043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.2509,0.871058,0.389534,0.398019,0.781397,3322,596,762.737,5694.036,NA,22,40,32,65,381.6,122.11200000000001,6.450919255993979,14.883747047986922
1545,1,-78.60001421607514,35.78946809519487,1545,Wake,3,68,143,43805,0,0,0,143,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0.034473,100,0,0,0,0,0,26,0,0.011484,0,0.996665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.30231,0.106985,0.047699,0.048795,0.781392,1964,398,509.347,3476.866,NA,0,40,32,3,57.2,18.304000000000002,1.6127298139984947,3.0089271964950877
1546,3,-78.60028380476885,35.77687165966532,1546,Wake,3,234,611,28851,0,0,0,611,0,0,0,0,0,0,0,0,39,138,260,13,108,106.163,70.8366,210.321,62.6785,101.518,6.48159,0,0,0,0,0.521165,81.9951,18.0049,0,0,0,0,26,0,0.034695,0,4.79388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.6385,0.572546,0.253125,0.259497,0.781356,1426,696,890.759,3509.853,NA,10606,42,58,558,256.62,148.8396,4.838189441995484,26.129736358058807
1547,8,-78.58774450338456,35.78381577348676,1547,Wake,2,7,15,28851,0,0,127,142,0,0,0,0,0,0,0,0,5,1318,5549,279,25,745.934,577.066,3160.28,2667.72,11.5519,13.4481,0,0,0,0,0.141661,100,0,0,0,0,0,26,0,0.069792,0,4.05707,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6225,0.017192,0.00763,0.007809,0.781402,2516,8421,10776.778,23603.542,NA,10740,42,58,7176,6.3,3.6539999999999995,12.901838511987958,55.937426481494455
1548,6,-78.58147269929167,35.78513223306564,1548,Wake,2,940,2505,33121,0,0,196,2701,0,0,0,0,0,0,0,0,57,78,496,17,25,40.4871,94.5129,283.995,229.005,21,4,0,0,0,0,0.297203,100,0,0,0,0,0,26,0,0.14734,0,5.19954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.6935,2.6606,1.18101,1.20883,0.78139,2982,6883,8808.663,20477.385,NA,471,42,34,673,1052.1,357.714,9.676378883990967,38.91347774260283
1549,3,-78.58748619756156,35.77690506096356,1549,Wake,2,284,752,28851,0,0,14,766,0,0,0,0,0,0,0,0,59,583,216,41,9,558.883,83.1172,206.068,50.9317,6.23077,2.76923,0,0,0,0,0.311301,86.1644,13.8356,0,0,0,0,26,0,0.077008,0,5.03398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.0169,0.662253,0.294569,0.301506,0.781356,1733,5035,6443.927,14406.276,NA,190,42,26,908,315.84,82.1184,4.838189441995484,27.608862194307658
1550,2,-78.58189362261223,35.778487409163894,1550,Wake,2,42,69,33121,0,0,0,69,0,0,0,0,0,0,0,0,0,6,17,0,0,6,0,11.6316,5.36842,0,0,0,0,0,0,0.040483,100,0,0,0,0,0,26,0,0.013066,0,1.20687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.83787,0.064628,0.02854,0.029463,0.781374,2238,4172,5339.31,12963.2,NA,11,42,57,23,28.98,16.5186,3.2254596279969894,2.9216239912913613
1551,2,-78.60887118555281,35.77329260155872,1551,Wake,2,277,794,25997,0,3,0,797,0,0,0,0,0,0,0,0,10,73,32,13,7,81.1103,1.88972,32.5162,12.4838,7,0,0,0,0,0,0.22538,99.9893,0.0107,0,0,0,0,26,0,0.022199,0,4.17759,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.3169,0.869765,0.389956,0.398078,0.781371,2426,593,758.923,4540.262,NA,78,32,40,135,254.08,101.632,3.2254596279969894,13.559392525669702
1552,2,-78.60587372253447,35.76627105796955,1552,Wake,2,450,1352,39871,0,3,0,1355,0,0,0,0,0,0,0,0,24,90,25,4,0,86.574700000000007,27.4253,21.5586,7.44145,0,0,0,0,0,0,0.28109,96.4855,3.5145,0,0,0,0,26,0,0.027987,0,3.62214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.6748,1.24453,0.557391,0.569242,0.781379,2572,547,700.044,4615.71,NA,6,32,38,143,432.64,164.4032,3.2254596279969894,18.685957825276706
1553,2,-78.61310907196953,35.76642492682848,1553,Wake,2,164,322,51623,0,0,0,322,0,0,0,0,0,0,0,0,0,5,43,10,49,4.28571,0.714286,33.5849,19.4151,47.2216,1.77843,0,0,0,0,0.137122,100,0,0,0,0,0,26,0,0.045093,0,2.4806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.2718,0.341333,0.152235,0.155552,0.781378,2014,962,1231.158,4906.166,NA,76,43,39,107,138.46,53.9994,3.2254596279969894,9.785103599399829
1554,5,-78.60323344997249,35.75891545461456,1554,Wake,3,54,215,51774,0,0,0,215,0,0,0,0,0,0,0,0,509,29,114,0,0,393.5,144.5,109.761,4.23909,0,0,0,0,0,0,0.38117,36.2221,35.4679,0,0,0,0,26,0,0.190373,0,0.900824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.27476,0.247546,0.111775,0.113833,0.781376,1860,605,774.275,3844.914,NA,1742,37,48,652,79.55,38.184,8.063649069992474,29.042566058493076
1555,2,-78.59059877380083,35.761282051883676,1555,Wake,3,186,525,77694,0,0,0,525,0,0,0,0,0,0,0,0,1,95,7,0,3,80.4013,15.5987,5.25261,1.74739,2.31472,0.685279,0,0,0,0,0.367907,45.5137,51.354,0,0,0,0,26,0,0.073508,0,1.18111,535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0687,0.145456,0.07055,0.084445,0.781393,2342,281,359.614,3677.404,NA,64,32,44,106,168,73.92,3.2254596279969894,9.88574449602726
1557,7,-78.58977018549685,35.76802324070417,1557,Wake,3,499,1313,48540,0,0,0,1313,0,0,0,0,0,0,0,0,0,38,17,12,9,24.4449,13.5551,24.513,4.48701,6.94416,2.05584,0,0,0,0,0.354548,87.4663,12.5337,0,0,0,0,26,0,0.022109,0,3.70033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.2621,0.759435,0.336356,0.344899,0.781363,2144,454,581.036,3842.921,NA,11,32,38,76,420.16,159.66080000000002,11.289108697989462,17.283879990949966
