Geo_FIPS,total,poverty,non-poverty
371139701001,571,45,526
371139701002,598,88,510
371139702001,916,95,821
371139702002,388,31,357
371139702003,403,120,283
371139703021,1188,80,1108
371139703022,501,16,485
371139703023,218,42,176
371139703031,381,86,295
371139703032,333,31,302
371139703041,425,275,150
371139703042,397,112,285
371139703043,562,100,462
371139704001,713,241,472
371139704002,1080,139,941
371139705011,383,68,315
371139705012,486,20,466
371139705021,509,53,456
371139705022,543,114,429
371139706001,521,94,427
371139706002,687,14,673
371139706003,741,97,644
371139706004,630,125,505
371139707001,538,192,346
371139707002,568,60,508
371139707003,358,72,286
371139707004,656,127,529
371139707005,768,108,660
371150101001,543,125,418
371150101002,508,85,423
371150102001,581,87,494
371150102002,356,52,304
371150104001,358,107,251
371150104002,318,42,276
371150105001,552,40,512
371150105002,305,113,192
371150105003,445,64,381
371150105004,204,25,179
371150106011,855,244,611
371150106012,287,0,287
371150106021,720,138,582
371150106022,603,67,536
371150106023,385,29,356
371150107001,527,56,471
371150107002,826,93,733
371179701001,771,119,652
371179701002,737,137,600
371179701003,484,91,393
371179702001,608,107,501
371179702002,381,101,280
371179702003,210,30,180
371179702004,478,186,292
371179703001,358,128,230
371179703002,448,205,243
371179703003,396,59,337
371179703004,351,18,333
371179704001,287,54,233
371179704002,554,61,493
371179704003,200,11,189
371179705001,215,33,182
371179705002,466,98,368
371179705003,541,79,462
371179705004,351,12,339
371179705005,264,0,264
371179706001,629,144,485
371179706002,574,130,444
371179706003,319,34,285
371190001011,373,63,310
371190001012,279,0,279
371190001021,666,75,591
371190001022,968,59,909
371190001031,958,58,900
371190001041,771,24,747
371190003011,424,24,400
371190003021,162,0,162
371190003022,339,172,167
371190004011,1050,109,941
371190004021,588,55,533
371190004022,681,43,638
371190005011,218,24,194
371190005012,539,0,539
371190005021,711,91,620
371190005031,1065,220,845
371190005032,96,19,77
371190006001,805,235,570
371190006002,282,17,265
371190006003,454,34,420
371190007001,426,24,402
371190007002,229,76,153
371190008001,779,74,705
371190008002,382,78,304
371190009001,250,92,158
371190009002,495,50,445
371190010001,446,0,446
371190010002,258,10,248
371190010003,816,28,788
371190011001,649,59,590
371190011002,197,12,185
371190011003,704,39,665
371190012001,711,88,623
371190012002,482,50,432
371190012003,792,11,781
371190013001,946,124,822
371190013002,477,40,437
371190013003,314,0,314
371190014001,711,27,684
371190014002,901,71,830
371190015041,1313,69,1244
371190015042,652,155,497
371190015043,694,242,452
371190015051,511,11,500
371190015052,868,124,744
371190015071,556,241,315
371190015072,428,83,345
371190015073,394,139,255
371190015081,1003,97,906
371190015082,1092,73,1019
371190015083,266,33,233
371190015091,416,31,385
371190015092,729,128,601
371190015101,811,87,724
371190015102,377,54,323
371190016031,748,146,602
371190016032,530,122,408
371190016033,513,87,426
371190016051,764,93,671
371190016061,850,147,703
371190016062,639,159,480
371190016071,1146,171,975
371190016081,866,266,600
371190016082,749,168,581
371190016091,320,83,237
371190016092,912,200,712
371190017011,802,67,735
371190017012,994,450,544
371190017021,510,116,394
371190017022,412,72,340
371190017023,376,87,289
371190017024,1045,290,755
371190018011,227,29,198
371190018012,157,12,145
371190018013,328,103,225
371190018021,781,79,702
371190018022,914,64,850
371190019101,848,61,787
371190019102,570,30,540
371190019103,449,76,373
371190019111,548,49,499
371190019112,742,19,723
371190019113,865,40,825
371190019141,708,174,534
371190019142,666,68,598
371190019161,523,44,479
371190019162,960,45,915
371190019171,609,74,535
371190019172,682,192,490
371190019181,164,16,148
371190019182,976,102,874
371190019183,532,152,380
371190019191,535,192,343
371190019192,551,107,444
371190019193,486,82,404
371190019201,660,175,485
371190019202,495,23,472
371190019203,502,106,396
371190019211,839,77,762
371190019221,661,115,546
371190019222,1090,114,976
371190019231,1218,70,1148
371190019232,422,58,364
371190019241,924,195,729
371190019251,365,10,355
371190019252,301,16,285
371190019253,1028,360,668
371190019261,730,141,589
371190019262,1021,167,854
371190019271,493,47,446
371190019272,709,17,692
371190020041,578,15,563
371190020042,519,0,519
371190020043,911,110,801
371190020051,463,110,353
371190020052,848,13,835
371190020061,872,93,779
371190020062,614,0,614
371190020071,459,45,414
371190020072,658,16,642
371190020081,463,29,434
371190020082,655,0,655
371190020083,207,15,192
371190021001,404,58,346
371190021002,927,68,859
371190022011,640,37,603
371190022012,416,0,416
371190022021,522,40,482
371190022022,757,32,725
371190023001,275,74,201
371190023002,974,533,441
371190024001,1186,86,1100
371190024002,431,36,395
371190024003,232,10,222
371190025001,738,29,709
371190025002,517,13,504
371190026001,612,100,512
371190027011,503,0,503
371190027012,532,29,503
371190027013,256,18,238
371190027021,817,30,787
371190027022,973,10,963
371190027023,335,0,335
371190028001,282,6,276
371190028002,377,0,377
371190028003,881,27,854
371190029031,421,15,406
371190029032,345,17,328
371190029033,1225,78,1147
371190029051,644,31,613
371190029052,573,25,548
371190029071,525,0,525
371190029072,724,49,675
371190029081,469,18,451
371190029082,253,0,253
371190029083,623,36,587
371190029091,848,125,723
371190029101,436,0,436
371190029102,747,51,696
371190029103,670,0,670
371190030061,742,0,742
371190030062,1208,93,1115
371190030081,1035,41,994
371190030082,814,42,772
371190030083,807,42,765
371190030121,933,0,933
371190030122,1020,70,950
371190030131,938,47,891
371190030132,955,40,915
371190030151,633,19,614
371190030152,878,17,861
371190030153,448,20,428
371190030161,924,65,859
371190030162,285,0,285
371190030163,577,8,569
371190030171,592,56,536
371190030172,973,29,944
371190030181,1164,39,1125
371190030191,286,0,286
371190030192,489,71,418
371190030201,563,0,563
371190030202,697,29,668
371190030203,412,0,412
371190030211,517,0,517
371190030212,560,30,530
371190030221,614,0,614
371190030222,320,60,260
371190030223,719,32,687
371190031021,1192,120,1072
371190031022,448,27,421
371190031023,601,49,552
371190031051,599,10,589
371190031052,1132,80,1052
371190031061,890,177,713
371190031062,919,42,877
371190031081,633,134,499
371190031082,796,116,680
371190031091,1049,146,903
371190031092,470,131,339
371190031101,963,117,846
371190031111,871,189,682
371190031112,316,27,289
371190031113,377,0,377
371190032011,410,48,362
371190032012,825,38,787
371190032031,1073,153,920
371190032032,346,42,304
371190032041,503,31,472
371190032042,740,32,708
371190032043,398,9,389
371190033011,305,26,279
371190033012,367,21,346
371190033021,753,97,656
371190033022,443,14,429
371190034011,395,2,393
371190034012,537,78,459
371190034021,630,0,630
371190034022,436,29,407
371190034023,655,0,655
371190035001,991,28,963
371190035002,591,0,591
371190036001,649,70,579
371190036002,579,32,547
371190036003,430,92,338
371190036004,192,47,145
371190037011,904,27,877
371190037012,225,61,164
371190037021,621,41,580
371190037022,446,313,133
371190038021,360,37,323
371190038022,846,252,594
371190038023,34,0,34
371190038051,460,0,460
371190038052,1383,154,1229
371190038071,487,134,353
371190038072,1047,159,888
371190038081,608,220,388
371190038082,214,16,198
371190038083,1257,158,1099
371190038091,335,64,271
371190038092,952,13,939
371190038101,506,25,481
371190038102,1053,68,985
371190038111,896,168,728
371190039021,522,90,432
371190039022,648,158,490
371190039023,386,160,226
371190039024,418,119,299
371190039031,391,285,106
371190039032,421,185,236
371190040001,375,121,254
371190040002,351,119,232
371190040003,587,101,486
371190040004,489,61,428
371190041011,456,39,417
371190041012,196,39,157
371190041021,339,66,273
371190041022,936,36,900
371190042001,216,77,139
371190042002,390,85,305
371190042003,180,64,116
371190042004,514,23,491
371190043021,391,115,276
371190043022,851,45,806
371190043023,407,118,289
371190043031,883,123,760
371190043041,1041,245,796
371190043042,334,57,277
371190043061,665,21,644
371190043062,702,131,571
371190043071,1433,131,1302
371190044001,381,66,315
371190044002,458,54,404
371190044003,573,38,535
371190045001,461,152,309
371190045002,480,62,418
371190045003,313,69,244
371190046001,519,92,427
371190046002,588,162,426
371190047001,430,114,316
371190048001,662,231,431
371190048002,432,124,308
371190048003,516,168,348
371190049001,237,63,174
371190050001,412,113,299
371190050002,544,20,524
371190051001,365,100,265
371190051002,803,277,526
371190052001,161,32,129
371190052002,237,85,152
371190052003,342,55,287
371190053011,1274,249,1025
371190053012,338,39,299
371190053051,355,1,354
371190053052,578,162,416
371190053053,971,128,843
371190053061,243,37,206
371190053062,766,241,525
371190053071,969,212,757
371190053072,563,177,386
371190053081,668,239,429
371190053082,325,66,259
371190054031,1345,185,1160
371190054032,524,84,440
371190054041,1088,149,939
371190054042,752,56,696
371190054051,764,57,707
371190054052,464,27,437
371190054061,1032,56,976
371190054062,645,103,542
371190055081,797,0,797
371190055082,801,0,801
371190055101,753,203,550
371190055102,964,106,858
371190055103,584,15,569
371190055111,374,0,374
371190055112,790,24,766
371190055113,697,57,640
371190055121,383,71,312
371190055122,585,37,548
371190055123,1099,80,1019
371190055131,650,34,616
371190055132,541,67,474
371190055133,425,18,407
371190055151,952,37,915
371190055161,660,36,624
371190055171,330,0,330
371190055172,501,0,501
371190055173,943,32,911
371190055191,818,58,760
371190055192,214,68,146
371190055193,921,52,869
371190055201,202,45,157
371190055202,665,0,665
371190055203,737,40,697
371190055221,571,0,571
371190055222,958,14,944
371190055223,493,10,483
371190055251,600,94,506
371190055252,727,0,727
371190055261,711,0,711
371190055262,318,20,298
371190055271,1364,109,1255
371190055281,748,19,729
371190055282,1103,67,1036
371190055291,735,100,635
371190055301,1049,0,1049
371190055302,258,41,217
371190055311,613,48,565
371190055312,1445,123,1322
371190055321,678,49,629
371190055322,1311,58,1253
371190055331,646,18,628
371190055341,344,96,248
371190055342,1154,190,964
371190055343,793,162,631
371190055351,643,71,572
371190055352,1040,144,896
371190055361,325,0,325
371190055362,513,39,474
371190055363,908,97,811
371190055364,808,8,800
371190056041,945,405,540
371190056042,0,0,0
371190056043,0,0,0
371190056091,897,331,566
371190056092,615,451,164
371190056101,373,133,240
371190056102,931,96,835
371190056111,243,43,200
371190056112,1130,69,1061
371190056121,980,18,962
371190056122,1089,64,1025
371190056131,1146,48,1098
371190056151,630,9,621
371190056161,590,69,521
371190056171,744,59,685
371190056172,25,0,25
371190056181,633,18,615
371190056182,396,43,353
371190056191,875,115,760
371190056192,660,28,632
371190056211,1109,288,821
371190056212,411,0,411
371190056213,416,7,409
371190056221,363,174,189
371190056222,612,328,284
371190056231,1199,211,988
371190056232,941,313,628
371190056241,787,12,775
371190056251,1163,157,1006
371190056252,967,19,948
371190056261,1225,110,1115
371190056271,458,108,350
371190056272,917,53,864
371190056273,878,17,861
371190057091,1155,99,1056
371190057092,998,11,987
371190057101,690,35,655
371190057102,1199,138,1061
371190057121,857,18,839
371190057122,538,7,531
371190057131,875,91,784
371190057132,787,32,755
371190057141,992,0,992
371190057142,594,16,578
371190057143,640,25,615
371190057151,912,37,875
371190057161,721,31,690
371190057162,1180,54,1126
371190057181,760,79,681
371190057182,606,20,586
371190057191,863,258,605
371190057192,714,112,602
371190057201,1015,33,982
371190057211,155,0,155
371190057212,1343,43,1300
371190057221,940,98,842
371190057231,1062,112,950
371190057232,468,21,447
371190058111,794,42,752
371190058112,318,68,250
371190058113,744,43,701
371190058151,1198,59,1139
371190058152,309,0,309
371190058161,1226,43,1183
371190058162,459,18,441
371190058171,471,30,441
371190058172,1122,45,1077
371190058241,985,193,792
371190058242,540,0,540
371190058261,177,41,136
371190058262,903,103,800
371190058271,1102,103,999
371190058281,976,44,932
371190058282,135,8,127
371190058283,563,19,544
371190058291,392,22,370
371190058292,489,25,464
371190058301,654,13,641
371190058302,815,55,760
371190058321,1000,37,963
371190058331,339,0,339
371190058332,1067,49,1018
371190058333,787,23,764
371190058341,1150,44,1106
371190058342,519,0,519
371190058351,1018,114,904
371190058361,769,126,643
371190058362,395,28,367
371190058391,529,131,398
371190058392,599,0,599
371190058401,798,25,773
371190058431,429,26,403
371190058432,733,41,692
371190058451,437,0,437
371190058452,957,9,948
371190058453,394,0,394
371190058461,533,75,458
371190058462,708,7,701
371190058471,614,10,604
371190058472,840,12,828
371190058473,402,21,381
371190058481,685,9,676
371190058482,608,0,608
371190058483,302,6,296
371190058491,249,0,249
371190058492,904,15,889
371190058501,818,0,818
371190058511,615,0,615
371190058512,871,196,675
371190058521,1532,160,1372
371190058531,971,54,917
371190058532,171,37,134
371190058541,1149,0,1149
371190058551,645,10,635
371190058552,383,0,383
371190058553,777,20,757
371190058561,948,10,938
371190058571,834,21,813
371190058581,467,0,467
371190058582,875,60,815
371190058591,1184,35,1149
371190058601,919,0,919
371190058602,738,0,738
371190058611,877,30,847
371190058612,477,17,460
371190058621,1115,63,1052
371190058631,708,0,708
371190058632,607,0,607
371190058641,632,13,619
371190058642,1011,32,979
371190058651,926,100,826
371190058661,979,111,868
371190058662,844,86,758
371190058663,240,11,229
371190058671,203,65,138
371190058672,1156,46,1110
371190058681,822,204,618
371190059081,700,35,665
371190059101,1025,45,980
371190059102,923,13,910
371190059131,476,45,431
371190059132,1060,57,1003
371190059133,650,17,633
371190059134,445,0,445
371190059151,238,24,214
371190059152,1093,25,1068
371190059161,457,69,388
371190059162,386,82,304
371190059181,379,40,339
371190059182,280,0,280
371190059183,762,62,700
371190059191,864,116,748
371190059192,231,90,141
371190059201,629,75,554
371190059202,154,62,92
371190059211,995,37,958
371190059221,720,47,673
371190059222,664,0,664
371190059231,941,40,901
371190059232,655,35,620
371190059241,1178,0,1178
371190059242,657,10,647
371190059251,911,29,882
371190059261,1144,14,1130
371190059262,570,0,570
371190059271,1573,58,1515
371190059272,742,42,700
371190059281,507,23,484
371190059291,1194,0,1194
371190059292,497,5,492
371190059301,1174,41,1133
371190059311,314,60,254
371190059312,1049,60,989
371190059321,914,68,846
371190060051,506,21,485
371190060052,572,85,487
371190060081,656,100,556
371190060082,750,42,708
371190060091,536,119,417
371190060092,756,72,684
371190060111,869,0,869
371190060121,833,74,759
371190060122,715,97,618
371190060131,331,0,331
371190060132,1241,434,807
371190060141,505,0,505
371190060142,841,0,841
371190060151,575,42,533
371190060152,745,41,704
371190060161,458,103,355
371190060162,404,70,334
371190061031,711,87,624
371190061032,796,43,753
371190061051,1003,28,975
371190061081,1077,84,993
371190061082,605,137,468
371190061091,1263,191,1072
371190061101,565,18,547
371190061102,599,11,588
371190061103,1026,108,918
371190061111,651,56,595
371190061112,556,0,556
371190061121,653,104,549
371190061122,274,0,274
371190061131,349,5,344
371190061132,1017,48,969
371190061141,342,75,267
371190061142,946,20,926
371190061151,1501,67,1434
371190061152,356,181,175
371190062081,399,33,366
371190062082,1121,42,1079
371190062091,384,44,340
371190062092,1013,64,949
371190062093,929,30,899
371190062101,1025,23,1002
371190062102,589,0,589
371190062111,1229,25,1204
371190062112,1052,18,1034
371190062121,907,28,879
371190062122,713,76,637
371190062141,467,11,456
371190062142,815,29,786
371190062161,768,78,690
371190062171,509,26,483
371190062172,870,141,729
371190062181,994,37,957
371190062191,997,11,986
371190062201,583,3,580
371190062202,825,164,661
371190062211,1113,16,1097
371190062221,308,20,288
371190062222,944,82,862
371190062231,841,38,803
371190062241,1128,106,1022
371190063051,1199,24,1175
371190063061,415,24,391
371190063071,1122,32,1090
371190063072,283,23,260
371190063081,1515,13,1502
371190063091,831,174,657
371190063101,1114,31,1083
371190063111,192,0,192
371190063112,1098,91,1007
371190064031,930,193,737
371190064032,56,0,56
371190064033,533,8,525
371190064041,679,0,679
371190064042,610,1,609
371190064043,771,0,771
371190064071,482,51,431
371190064072,937,28,909
371190064081,590,52,538
371190064082,660,53,607
371190064091,1278,76,1202
371190064101,769,45,724
371190064102,560,97,463
371190064111,723,224,499
371190064112,412,9,403
371199801001,0,0,0
371199802001,0,0,0
371199803001,12,0,12
371219501001,522,39,483
371219501002,442,93,349
371219502001,327,41,286
371219502002,436,84,352
371219502003,838,91,747
371219503001,1071,174,897
371219503002,288,63,225
371219503003,439,127,312
371219504001,441,20,421
371219504002,808,124,684
371219504003,790,38,752
371239601011,568,79,489
371239601021,388,176,212
371239601022,546,89,457
371239601023,458,101,357
371239601024,390,51,339
371239602011,265,15,250
371239602012,382,60,322
371239602021,764,190,574
371239602022,348,62,286
371239602023,792,77,715
371239603011,551,73,478
371239603021,579,17,562
371239603022,606,45,561
371239604011,456,105,351
371239604012,475,77,398
371239604021,409,91,318
371239604022,258,0,258
371239604023,351,10,341
371239605011,654,82,572
371239605012,259,101,158
371239605021,230,0,230
371239605022,536,127,409
371259501001,440,47,393
371259501002,463,85,378
371259501003,428,113,315
371259502011,377,49,328
371259502012,380,84,296
371259502013,322,19,303
371259502021,655,72,583
371259502022,546,76,470
371259502023,673,146,527
371259503031,1031,43,988
371259503041,368,104,264
371259503042,384,67,317
371259503043,263,26,237
371259503051,621,43,578
371259503052,779,35,744
371259503053,307,0,307
371259503061,897,23,874
371259504021,899,151,748
371259504022,605,19,586
371259504031,217,27,190
371259504032,405,60,345
371259504033,285,20,265
371259504041,604,49,555
371259504042,431,29,402
371259505031,625,27,598
371259505032,444,53,391
371259505041,1259,81,1178
371259505051,344,17,327
371259505061,932,44,888
371259505062,422,0,422
371259505063,573,43,530
371259505071,1004,103,901
371259505072,508,114,394
371259506011,363,8,355
371259506012,653,15,638
371259506013,676,28,648
371259506031,411,42,369
371259506032,512,25,487
371259506033,253,80,173
371259506034,402,17,385
371259506041,577,0,577
371259506042,864,92,772
371259507021,465,27,438
371259507022,980,16,964
371259507031,863,15,848
371259507032,355,173,182
371259507041,554,41,513
371259507042,766,40,726
371259508011,485,303,182
371259508012,399,120,279
371259508013,1003,80,923
371259508014,267,16,251
371259508021,605,203,402
371259508022,495,31,464
371259508023,445,17,428
371259508024,323,28,295
371259509001,136,36,100
371259509002,552,71,481
371259509003,453,16,437
371259510011,797,123,674
371259510012,366,23,343
371259510013,698,0,698
371259510021,623,16,607
371259511011,80,43,37
371259511012,389,34,355
371259511013,876,80,796
371259511021,837,37,800
371259511022,827,27,800
371259511023,731,116,615
371259512001,646,88,558
371259512002,521,57,464
371259512003,836,54,782
371270102001,274,128,146
371270102002,366,166,200
371270102003,520,113,407
371270102004,297,163,134
371270102005,708,0,708
371270103011,265,59,206
371270103012,357,0,357
371270103013,462,249,213
371270103014,246,93,153
371270103021,158,42,116
371270103022,1074,266,808
371270104001,344,131,213
371270104002,525,164,361
371270104003,337,30,307
371270105031,349,101,248
371270105032,635,43,592
371270105041,477,17,460
371270105042,654,33,621
371270105043,711,194,517
371270105044,406,24,382
371270105051,256,23,233
371270105052,231,81,150
371270105053,337,38,299
371270105054,954,242,712
371270105061,723,0,723
371270105062,625,54,571
371270105063,574,0,574
371270106011,298,135,163
371270106012,678,111,567
371270106031,765,20,745
371270106041,896,111,785
371270106042,612,181,431
371270106043,210,0,210
371270107001,488,100,388
371270107002,214,24,190
371270107003,439,84,355
371270108011,405,121,284
371270108021,518,0,518
371270108022,801,46,755
371270108023,543,56,487
371270108024,578,2,576
371270109001,357,53,304
371270109002,479,55,424
371270109003,545,7,538
371270109004,548,138,410
371270110001,642,59,583
371270110002,295,34,261
371270110003,1032,198,834
371270111011,939,188,751
371270111012,655,24,631
371270111013,728,44,684
371270111031,223,125,98
371270111032,885,41,844
371270111033,329,0,329
371270111034,467,86,381
371270111041,484,49,435
371270111042,258,39,219
371270112011,805,240,565
371270112012,524,66,458
371270112021,320,0,320
371270112022,847,60,787
371270113001,833,123,710
371270113002,478,56,422
371270113003,503,134,369
371270114001,695,136,559
371270114002,428,59,369
371270114003,428,38,390
371270115011,620,205,415
371270115012,425,96,329
371270115021,397,132,265
371270115022,475,74,401
371270115023,417,101,316
371290101001,438,155,283
371290101002,515,7,508
371290101003,326,223,103
371290102001,631,96,535
371290102002,607,117,490
371290102003,559,318,241
371290103001,462,149,313
371290103002,432,59,373
371290103003,461,144,317
371290103004,542,219,323
371290103005,342,16,326
371290104001,395,40,355
371290104002,359,7,352
371290104003,469,56,413
371290105011,447,202,245
371290105012,1066,181,885
371290105013,651,456,195
371290105031,892,150,742
371290105032,384,97,287
371290105041,600,83,517
371290105042,794,159,635
371290105043,1892,686,1206
371290106001,889,80,809
371290106002,370,0,370
371290106003,347,25,322
371290106004,620,45,575
371290107001,702,66,636
371290107002,360,91,269
371290107003,534,160,374
371290107004,638,213,425
371290108001,541,256,285
371290108002,382,61,321
371290109001,519,5,514
371290109002,459,84,375
371290110001,291,198,93
371290110002,526,64,462
371290110003,299,98,201
371290111001,413,88,325
371290111002,926,261,665
371290112001,241,23,218
371290112002,395,89,306
371290112003,337,130,207
371290113001,570,80,490
371290113002,594,155,439
371290114001,344,147,197
371290114002,500,45,455
371290115011,379,74,305
371290115012,583,184,399
371290115013,266,67,199
371290115014,484,350,134
371290115021,442,54,388
371290115022,413,212,201
371290115031,489,189,300
371290115032,892,164,728
371290115041,567,47,520
371290115042,783,164,619
371290115043,508,0,508
371290116051,871,14,857
371290116052,731,177,554
371290116053,451,122,329
371290116061,967,262,705
371290116062,990,83,907
371290116081,391,43,348
371290116082,720,61,659
371290116083,517,72,445
371290116084,1004,0,1004
371290116091,377,0,377
371290116092,1061,0,1061
371290116093,1050,11,1039
371290116101,522,50,472
371290116102,939,385,554
371290116111,950,117,833
371290116112,933,24,909
371290116113,850,264,586
371290116121,632,125,507
371290116122,2064,104,1960
371290117011,646,51,595
371290117012,904,59,845
371290117013,815,20,795
371290117031,1167,65,1102
371290117032,958,54,904
371290117051,1198,15,1183
371290117052,495,53,442
371290117053,1063,60,1003
371290117054,1004,73,931
371290118001,477,24,453
371290118002,445,30,415
371290118003,269,0,269
371290119041,762,38,724
371290119042,713,17,696
371290119051,724,132,592
371290119052,328,83,245
371290119061,587,224,363
371290119062,519,75,444
371290119063,521,206,315
371290120041,529,49,480
371290120042,337,10,327
371290120043,585,19,566
371290120061,901,72,829
371290120062,872,23,849
371290120071,392,66,326
371290120072,886,109,777
371290120073,897,62,835
371290120074,645,65,580
371290120081,962,37,925
371290120082,724,56,668
371290120083,871,35,836
371290120084,489,73,416
371290120091,845,0,845
371290120092,799,16,783
371290120093,937,18,919
371290120094,323,12,311
371290120101,306,5,301
371290120102,1059,46,1013
371290120103,879,64,815
371290120111,478,98,380
371290120112,691,36,655
371290120113,688,123,565
371290120121,622,35,587
371290120122,386,30,356
371290121031,733,71,662
371290121032,332,27,305
371290121033,736,23,713
371290121061,814,68,746
371290121062,924,68,856
371290121063,1177,305,872
371290121071,413,67,346
371290121072,865,119,746
371290121073,505,117,388
371290121081,934,173,761
371290121082,399,54,345
371290121091,1323,75,1248
371290121101,1046,142,904
371290121102,814,134,680
371290121111,835,119,716
371290121112,716,110,606
371290121113,550,0,550
371290122011,340,8,332
371290122012,527,84,443
371290122013,498,43,455
371290122021,565,19,546
371290122022,178,0,178
371290122023,314,51,263
371290122024,377,26,351
371290122031,449,12,437
371290122032,209,0,209
371290122033,347,11,336
371290123001,375,0,375
371290123002,771,0,771
371290123003,997,26,971
371290123004,1350,78,1272
371299801001,0,0,0
371299901000,0,0,0
371319201011,343,97,246
371319201012,197,26,171
371319201021,201,87,114
371319201022,247,2,245
371319201031,461,145,316
371319201032,347,52,295
371319202011,208,53,155
371319202012,125,32,93
371319202021,290,35,255
371319202022,549,106,443
371319202023,220,7,213
371319202024,131,18,113
371319203011,520,168,352
371319203012,450,81,369
371319203021,667,119,548
371319203022,262,89,173
371319203031,294,51,243
371319203032,403,33,370
371319204011,651,127,524
371319204012,462,96,366
371319204013,550,125,425
371319204021,313,70,243
371319204022,533,155,378
371330001031,915,63,852
371330001032,571,39,532
371330001033,542,150,392
371330001041,1022,77,945
371330001051,998,84,914
371330001052,719,47,672
371330001053,947,74,873
371330002031,595,106,489
371330002032,885,121,764
371330002041,1069,117,952
371330002042,599,0,599
371330002051,895,103,792
371330002052,1175,126,1049
371330002053,410,1,409
371330002061,543,28,515
371330002062,657,66,591
371330002071,712,22,690
371330002072,722,172,550
371330003031,743,80,663
371330003041,332,8,324
371330003042,548,36,512
371330003043,434,43,391
371330003051,707,114,593
371330003052,247,39,208
371330003061,317,0,317
371330003062,797,344,453
371330003063,359,95,264
371330003064,1403,127,1276
371330004011,871,63,808
371330004012,814,25,789
371330004013,428,28,400
371330004014,588,32,556
371330004031,649,71,578
371330004041,388,44,344
371330004051,1215,293,922
371330004052,576,60,516
371330004053,1165,56,1109
371330005001,3,3,0
371330006001,14,0,14
371330006002,0,0,0
371330006003,0,0,0
371330006004,0,0,0
371330007001,889,93,796
371330007002,326,63,263
371330007003,665,39,626
371330008001,553,95,458
371330009011,161,31,130
371330009012,372,21,351
371330009021,581,71,510
371330009022,544,15,529
371330009023,157,0,157
371330010001,301,11,290
371330011011,312,96,216
371330011012,603,76,527
371330011013,784,120,664
371330011021,333,37,296
371330011022,737,134,603
371330011023,566,34,532
371330012011,1017,117,900
371330012021,577,131,446
371330012022,560,0,560
371330012023,1044,183,861
371330012024,494,0,494
371330013011,2066,198,1868
371330013021,1018,0,1018
371330013031,781,21,760
371330013041,2118,211,1907
371330013042,360,0,360
371330013043,229,67,162
371330013044,584,0,584
371330014001,668,0,668
371330014002,202,21,181
371330014003,464,50,414
371330014004,396,29,367
371330015001,731,247,484
371330015002,276,59,217
371330017001,389,0,389
371330017002,512,133,379
371330018001,178,18,160
371330018002,526,105,421
371330021001,553,39,514
371330021002,636,48,588
371330021003,794,41,753
371330021004,318,76,242
371330022011,853,71,782
371330022012,944,110,834
371330022021,582,132,450
371330022022,370,78,292
371330022023,538,172,366
371330022024,123,8,115
371330023001,610,27,583
371330023002,375,63,312
371330023003,583,91,492
371330024001,752,49,703
371330024002,209,0,209
371330024003,650,233,417
371330024004,371,4,367
371330024005,435,44,391
371330025001,313,58,255
371330025002,994,204,790
371330026001,250,63,187
371330026002,358,72,286
371330026003,320,60,260
371330026004,397,213,184
371330028011,899,318,581
371330028021,755,54,701
371330028031,995,93,902
371330028032,1164,17,1147
371330028033,342,33,309
371339901000,0,0,0
371350107011,212,5,207
371350107012,655,26,629
371350107051,556,61,495
371350107052,409,87,322
371350107053,386,16,370
371350107054,574,103,471
371350107061,440,34,406
371350107062,387,11,376
371350107063,308,22,286
371350107071,421,95,326
371350107072,618,32,586
371350107073,635,208,427
371350107081,740,278,462
371350107082,519,61,458
371350107091,614,130,484
371350107092,211,0,211
371350107101,310,0,310
371350107102,782,69,713
371350107103,218,1,217
371350108021,199,12,187
371350108022,344,21,323
371350108023,434,26,408
371350108024,381,20,361
371350108025,511,14,497
371350108031,430,23,407
371350108032,407,37,370
371350108033,408,13,395
371350108041,493,66,427
371350108042,429,39,390
371350109021,512,66,446
371350109022,1265,116,1149
371350109023,413,60,353
371350109024,178,8,170
371350109031,548,31,517
371350109032,472,28,444
371350109041,205,0,205
371350109042,434,95,339
371350109043,390,14,376
371350109044,356,24,332
371350110011,418,19,399
371350110012,859,61,798
371350110013,526,18,508
371350110021,588,30,558
371350110022,254,0,254
371350110023,646,10,636
371350111031,562,7,555
371350111032,291,27,264
371350111033,93,0,93
371350111034,438,160,278
371350111041,291,10,281
371350111042,332,5,327
371350111051,834,57,777
371350111052,201,19,182
371350111061,517,176,341
371350111062,302,0,302
371350111063,237,0,237
371350111071,295,3,292
371350111072,818,96,722
371350111073,323,32,291
371350111074,189,24,165
371350112041,321,26,295
371350112042,407,109,298
371350112043,275,33,242
371350112044,295,0,295
371350112061,470,97,373
371350112062,239,0,239
371350112063,511,0,511
371350112064,259,35,224
371350112071,993,16,977
371350112072,515,13,502
371350112081,581,15,566
371350112082,249,171,78
371350112083,435,0,435
371350112084,461,40,421
371350112085,276,0,276
371350112091,440,23,417
371350112092,683,0,683
371350112093,380,23,357
371350112101,194,16,178
371350112102,690,0,690
371350112103,464,29,435
371350112111,407,23,384
371350112112,612,33,579
371350113001,404,181,223
371350113002,373,197,176
371350113003,359,152,207
371350114001,342,40,302
371350114002,344,16,328
371350114003,581,343,238
371350115001,790,104,686
371350116011,8,8,0
371350116021,276,118,158
371350117001,768,201,567
371350117002,288,46,242
371350117003,198,72,126
371350117004,253,96,157
371350118001,516,245,271
