orig_taz,dest_taz,purpose,attraction_district,attraction_taz,observed_trips,distance,estimated,category
2931,3235,IX,36,2931,0.5766321420669556,20.3639,1.348975111,Non-freeway
2931,3236,IX,36,2931,7.151940107345581,13.7744,4.4875356137,Non-freeway
2931,3237,IX,36,2931,8.77158260345459,7.0546,17.434232692000002,Non-freeway
2931,3242,IX,36,2931,190.77597272396088,5.66845,61.634926279999995,Non-freeway
2931,3245,IX,36,2931,3.9446053504943848,8.76967,16.246745284,Non-freeway
2931,3248,IX,36,2931,2.4975078403949738,22.02,1.857201355,Non-freeway
2931,3298,IX,36,2931,1.620324283838272,93.6216,0.0041719505,Freeway
2931,3329,IX,36,2931,12.249522805213928,25.9567,0.36350639690000003,Non-freeway
2932,3236,IX,36,2932,143.91846374422312,11.2327,8.596148924,Non-freeway
2932,3237,IX,36,2932,260.86300230026245,4.56604,37.0756016,Non-freeway
2932,3242,IX,36,2932,159.10187485814095,9.95954,22.92464734,Non-freeway
2932,3243,IX,36,2932,261.51844531297684,8.39667,9.216237842,Non-freeway
2932,3245,IX,36,2932,1040.138671875,7.54337,19.479211417000002,Non-freeway
2932,3248,IX,36,2932,126.10372906923294,18.597,2.910461689,Non-freeway
2932,3277,IX,36,2932,1.7811307907104492,74.4518,0.0137010386,Freeway
2932,3295,IX,36,2932,1.279518485069275,88.7481,0.00313271228,Non-freeway
2932,3298,IX,36,2932,5.843487918376923,89.4632,0.0089961913,Freeway
2932,3308,IX,36,2932,3.832647442817688,66.5358,0.060141893179999996,Freeway
2932,3329,IX,36,2932,105.30483624339104,22.5203,0.8599049971,Non-freeway
2939,3236,IX,36,2939,40.00088286399841,21.2754,1.2031506835999999,Non-freeway
2939,3237,IX,36,2939,27.881059169769287,14.6087,3.6380529100000003,Non-freeway
2939,3243,IX,36,2939,58.29561197757721,12.7928,3.646108176,Non-freeway
2939,3245,IX,36,2939,322.2280578613281,8.05842,12.571288966800001,Non-freeway
2939,3248,IX,36,2939,85.45434004068375,11.8064,5.3391491349999995,Non-freeway
2939,3277,IX,36,2939,4.066375255584717,65.3737,0.018008543800000002,Freeway
2939,3295,IX,36,2939,3.2849772572517395,83.1373,0.00396081196,Non-freeway
2939,3298,IX,36,2939,4.469180583953857,83.8524,0.0110460417,Freeway
2939,3308,IX,36,2939,1.8192408084869385,60.925,0.07428960055,Freeway
2939,3318,IX,36,2939,0.5399182438850403,43.339,0.02983173832,Non-freeway
2939,3323,IX,36,2939,49.44019876420498,37.3641,2.401501015,Freeway
2944,3236,IX,36,2944,13.43972635269165,14.2157,8.542388802,Non-freeway
2944,3237,IX,36,2944,68.34045320749283,7.51038,29.16595566,Non-freeway
2944,3242,IX,36,2944,31.56392639875412,12.7969,25.91596895,Non-freeway
2944,3243,IX,36,2944,14.755902171134949,10.566,14.900403410000001,Non-freeway
2944,3245,IX,36,2944,123.20333862304687,7.6029,36.962478777,Non-freeway
2944,3248,IX,36,2944,32.858439803123474,16.2043,7.7094437650000005,Non-freeway
2944,3298,IX,36,2944,1.2893332242965698,88.3927,0.01722341901,Freeway
2944,3305,IX,36,2944,1.2524933815002441,75.4522,0.04068707916,Freeway
2944,3308,IX,36,2944,1.9164960384368896,65.4652,0.11529704476,Freeway
2944,3323,IX,36,2944,10.765041470527649,37.9133,6.640496413,Freeway
2944,3329,IX,36,2944,51.687034606933594,22.7977,1.4314847288,Non-freeway
2946,3236,IX,36,2946,29.841088593006134,9.8508,17.580424328,Non-freeway
2946,3237,IX,36,2946,86.96691113710403,4.03197,76.78428260999999,Non-freeway
2946,3242,IX,36,2946,34.10410517454147,11.154,23.39334705,Non-freeway
2946,3243,IX,36,2946,35.48954486846924,9.59115,9.361489222,Non-freeway
2946,3245,IX,36,2946,32.80725860595703,8.84737,18.93925612,Non-freeway
2946,3248,IX,36,2946,19.102477937936783,19.901,2.9838949599999998,Non-freeway
2946,3277,IX,36,2946,2.6967036724090576,76.2405,0.01537012277,Freeway
2946,3295,IX,36,2946,2.6510486602783203,90.5369,0.0034955891100000003,Non-freeway
2946,3298,IX,36,2946,1.4261597990989685,91.252,0.0100944187,Freeway
2946,3308,IX,36,2946,0.7292079329490662,68.3246,0.06741140475,Freeway
2946,3329,IX,36,2946,27.20021829009056,20.6391,1.4965788453,Non-freeway
2948,3235,IX,36,2948,4.786500930786133,15.7549,3.3955331,Non-freeway
2948,3236,IX,36,2948,137.32944445312023,11.954,6.161209622,Non-freeway
2948,3237,IX,36,2948,323.35267400741577,7.06589,19.768868377,Non-freeway
2948,3242,IX,36,2948,101.37303358316422,12.2584,10.949198493,Non-freeway
2948,3243,IX,36,2948,103.12273228168488,11.9189,4.719418355,Non-freeway
2948,3245,IX,36,2948,858.1031494140625,8.95583,11.2813229924,Non-freeway
2948,3248,IX,36,2948,51.24396760761738,18.0426,2.426483625,Non-freeway
2948,3277,IX,36,2948,1.4857839345932007,71.9313,0.0152226197,Freeway
2948,3298,IX,36,2948,2.7015299797058105,86.9428,0.0099862612,Freeway
2948,3305,IX,36,2948,1.3144333362579346,74.0023,0.02359581819,Freeway
2948,3308,IX,36,2948,2.285423755645752,64.0153,0.06696709297999999,Freeway
2948,3323,IX,36,2948,28.886584043502808,36.4634,3.8759977759999997,Freeway
2948,3329,IX,36,2948,46.98143410682678,21.3478,0.8654580934,Non-freeway
2953,3235,IX,36,2953,5.432073950767517,13.7258,6.708628652,Non-freeway
2953,3236,IX,36,2953,14.411319151520729,15.7332,6.311118798,Non-freeway
2953,3237,IX,36,2953,29.408226877450943,12.016,15.066088698,Non-freeway
2953,3242,IX,36,2953,14.968967393040657,16.9404,8.542051344,Non-freeway
2953,3243,IX,36,2953,26.582416892051697,16.4151,4.362832031,Non-freeway
2953,3245,IX,36,2953,13.865124702453613,11.6807,14.152926279299999,Non-freeway
2953,3248,IX,36,2953,47.04553970694542,19.7246,3.33209554,Non-freeway
2953,3277,IX,36,2953,1.3482310771942139,69.0351,0.03182446857,Freeway
2953,3295,IX,36,2953,4.5456637144088745,83.3314,0.0074730267000000005,Non-freeway
2953,3298,IX,36,2953,4.851977288722992,84.0466,0.02086401356,Freeway
2953,3305,IX,36,2953,1.2745654582977295,71.1061,0.04930360727,Freeway
2953,3323,IX,36,2953,40.543569296598434,32.4146,8.953899162,Freeway
2953,3329,IX,36,2953,13.307896852493286,19.3187,1.680136115,Non-freeway
2956,3235,IX,36,2956,24.872761487960815,8.84028,12.704990062,Non-freeway
2956,3236,IX,36,2956,10.62157416343689,10.3208,12.308580065,Non-freeway
2956,3242,IX,36,2956,0.8275609761476517,18.5482,5.1710298869999995,Non-freeway
2956,3243,IX,36,2956,5.719130039215088,16.9854,2.041004804,Non-freeway
2956,3245,IX,36,2956,2.743185043334961,18.2965,4.4159349135,Non-freeway
2956,3248,IX,36,2956,8.598511904478073,26.3405,1.1393063079999999,Non-freeway
2956,3298,IX,36,2956,0.37237653136253357,87.5746,0.0117902167,Freeway
2956,3308,IX,36,2956,1.8791636228561401,64.6472,0.07902120142,Freeway
2956,3329,IX,36,2956,121.24337157607079,14.4331,2.910195978,Non-freeway
2958,3235,IX,36,2958,8.619873046875,10.1084,12.930519786,Non-freeway
2958,3236,IX,36,2958,56.14819020032883,7.5307,24.79565246,Non-freeway
2958,3242,IX,36,2958,3.9046129286289215,17.7601,7.096660469,Non-freeway
2958,3243,IX,36,2958,4.60589063167572,16.1972,2.80350666,Non-freeway
2958,3245,IX,36,2958,29.781944274902344,15.5111,5.3105986002,Non-freeway
2958,3248,IX,36,2958,4.492976069450378,28.5721,1.068732693,Non-freeway
2958,3295,IX,36,2958,2.6463621258735657,90.6774,0.00351627816,Non-freeway
2958,3298,IX,36,2958,1.5588879585266113,91.3925,0.0101136014,Freeway
2958,3329,IX,36,2958,61.4335620328784,15.7013,3.034348086,Non-freeway
2969,3252,IX,0,2969,5.291929930448532,47.6482,0.8139342872,Freeway
2969,3273,IX,0,2969,1.5625269412994385,79.1169,0.03914013974,Freeway
2969,3295,IX,0,2969,5.990615129470825,84.6211,0.013780582159999999,Non-freeway
2969,3319,IX,0,2969,8.039417564868927,8.98279,2.179337901,Non-freeway
2969,3321,IX,0,2969,120.46297836303711,6.21169,37.45313814,Non-freeway
2969,3322,IX,0,2969,264.99749755859375,4.84941,23.92459184293,Non-freeway
2969,3323,IX,0,2969,1148.915534734726,5.30403,213.81039484,Freeway
2969,3328,IX,0,2969,17.715432673692703,11.6595,2.1353754156,Non-freeway
2981,3252,IX,0,2981,0.9110727906227112,48.5118,0.2943143596,Freeway
2981,3322,IX,0,2981,206.837158203125,6.43238,6.19937358362,Non-freeway
2981,3323,IX,0,2981,753.481701374054,3.14592,97.84486891,Freeway
2981,3326,IX,0,2981,348.14356687664986,4.85696,5.887741447,Non-freeway
2981,3328,IX,0,2981,9.687748908996582,9.95888,1.1045047631,Non-freeway
2993,3245,IX,0,2993,0.6607922315597534,47.0094,0.08844514479,Non-freeway
2993,3248,IX,0,2993,1.7996903657913208,50.4568,0.04007695135,Non-freeway
2993,3252,IX,0,2993,4.820401728153229,51.9198,0.3837408678,Freeway
2993,3273,IX,0,2993,1.5296251773834229,80.5296,0.01955215402,Freeway
2993,3277,IX,0,2993,3.4834771156311035,82.517,0.01894174563,Freeway
2993,3289,IX,0,2993,1.2776410579681396,85.5682,0.0117066727,Non-freeway
2993,3295,IX,0,2993,0.6790810227394104,82.9364,0.0067662918,Non-freeway
2993,3319,IX,0,2993,148.79349628090858,3.98423,4.073421716,Non-freeway
2993,3321,IX,0,2993,2476.1227194964886,4.85628,41.12609261,Non-freeway
2993,3322,IX,0,2993,261.18609619140625,6.10923,14.49704387587,Non-freeway
2993,3328,IX,0,2993,16.56925803422928,19.5471,0.9337477974,Non-freeway
2995,3245,IX,0,2995,5.33796501159668,39.744,0.21672373166,Non-freeway
2995,3252,IX,0,2995,48.778863936662674,44.6337,0.9212776126,Freeway
2995,3257,IX,0,2995,4.448503494262695,55.935,0.09891216947999999,Non-freeway
2995,3273,IX,0,2995,12.499816656112671,76.1023,0.0437518471,Freeway
2995,3277,IX,0,2995,17.807788968086243,78.0897,0.042349109159999995,Freeway
2995,3289,IX,0,2995,3.738317847251892,84.2383,0.02715495229,Non-freeway
2995,3295,IX,0,2995,23.1801954805851,81.6065,0.015787527410000002,Non-freeway
2995,3298,IX,0,2995,6.338399410247803,82.3216,0.04192782969,Freeway
2995,3319,IX,0,2995,103.45611906051636,11.9184,0.798046963,Non-freeway
2995,3322,IX,0,2995,1041.7832641601562,4.8633,14.931962836690001,Non-freeway
2995,3323,IX,0,2995,5346.475221313536,3.09067,210.94303061,Freeway
2995,3328,IX,0,2995,497.18922597169876,6.93893,3.485229328,Non-freeway
3004,3245,IX,0,3004,2.2687952518463135,39.1524,0.26714719869000003,Non-freeway
3004,3252,IX,0,3004,10.16652536392212,47.301,0.9979093498,Freeway
3004,3273,IX,0,3004,5.069434881210327,78.7697,0.047760475399999995,Freeway
3004,3277,IX,0,3004,2.516437292098999,80.7571,0.04624398784,Freeway
3004,3295,IX,0,3004,4.225358963012695,84.2739,0.01697940989,Non-freeway
3004,3319,IX,0,3004,26.055175125598907,14.5948,0.9210870950000001,Non-freeway
3004,3322,IX,0,3004,176.4910888671875,5.21146,19.61342777167,Non-freeway
3004,3323,IX,0,3004,1542.2817081063986,3.43883,284.2018486,Freeway
3004,3326,IX,0,3004,1196.0737511515617,5.46286,14.23229204,Non-freeway
3004,3328,IX,0,3004,138.16629487276077,6.07409,6.6910866570000005,Non-freeway
3006,3252,IX,0,3006,3.6663490533828735,53.4618,0.3213639863,Freeway
3006,3273,IX,0,3006,1.595383644104004,82.0715,0.0155357263,Freeway
3006,3319,IX,0,3006,8.885394185781479,6.26462,1.711131468,Non-freeway
3006,3321,IX,0,3006,1214.0846148133278,2.23252,53.82710522,Non-freeway
3006,3322,IX,0,3006,555.60498046875,3.32642,17.39132448545,Non-freeway
3006,3328,IX,0,3006,21.369568705558777,13.3038,0.9208169513000001,Non-freeway
3007,3252,IX,0,3007,2.1604644060134888,46.6029,0.5477108275,Freeway
3007,3273,IX,0,3007,1.306185007095337,78.0715,0.02630202063,Freeway
3007,3277,IX,0,3007,5.856550455093384,80.059,0.02546948709,Freeway
3007,3289,IX,0,3007,5.0129194259643555,86.2076,0.0160228535,Non-freeway
3007,3295,IX,0,3007,14.865545749664307,83.5758,0.0092861108,Non-freeway
3007,3319,IX,0,3007,30.83400386571884,15.5537,0.33556670590000004,Non-freeway
3007,3322,IX,0,3007,196.6845245361328,9.14027,5.9297269551000005,Non-freeway
3007,3323,IX,0,3007,1255.8387683480978,6.03437,105.01704412,Freeway
3007,3326,IX,0,3007,815.2663859724998,4.20113,14.05797662,Non-freeway
3007,3328,IX,0,3007,262.3829437494278,5.40922,5.785043829,Non-freeway
3023,3235,IX,16,3023,6.823028326034546,24.8346,0.10594957959000001,Non-freeway
3023,3242,IX,16,3023,2.838958442211151,41.1829,0.023925045920000002,Non-freeway
3023,3252,IX,16,3023,22.652190923690796,27.8338,0.4910706204,Freeway
3023,3289,IX,16,3023,1.9530266523361206,64.7108,0.0170232444,Non-freeway
3023,3295,IX,16,3023,2.4309465885162354,62.079,0.0100307564,Non-freeway
3023,3298,IX,16,3023,1.7130299806594849,62.7941,0.02446559953,Freeway
3023,3302,IX,16,3023,1.3828197717666626,56.3307,0.00323079931,Non-freeway
3023,3305,IX,16,3023,2.4058868885040283,49.8537,0.05799209151,Freeway
3023,3308,IX,16,3023,1.6172144412994385,39.8667,0.17080243463,Freeway
3023,3313,IX,16,3023,4.103245735168457,38.8651,0.22007684315,Freeway
3023,3322,IX,16,3023,2.7378509044647217,26.0978,0.11153427986,Non-freeway
3023,3323,IX,16,3023,39.788871459662914,24.3081,2.501736499,Freeway
3025,3235,IX,16,3025,69.4888527393341,25.2852,0.07265989313,Non-freeway
3025,3237,IX,16,3025,8.822151184082031,34.3212,0.02553806235,Non-freeway
3025,3242,IX,16,3025,10.777480065822601,39.6294,0.0168715101,Non-freeway
3025,3243,IX,16,3025,1.6711434125900269,34.6411,0.011945666269999999,Non-freeway
3025,3245,IX,16,3025,21.652942657470703,29.9067,0.03410327495,Non-freeway
3025,3252,IX,16,3025,287.8050413131714,26.2721,0.3411307963,Freeway
3025,3257,IX,16,3025,2.840351104736328,37.5735,0.03862558554,Non-freeway
3025,3263,IX,16,3025,8.985268354415894,49.077,0.0044345973,Non-freeway
3025,3273,IX,16,3025,10.925890982151031,55.5976,0.01992303467,Freeway
3025,3277,IX,16,3025,12.330055296421051,57.585,0.01924051833,Freeway
3025,3289,IX,16,3025,1.4833358526229858,64.223,0.0123220701,Non-freeway
3025,3295,IX,16,3025,18.720805525779724,61.5912,0.0072657592,Non-freeway
3025,3298,IX,16,3025,25.674816608428955,62.3064,0.01764995922,Freeway
3025,3299,IX,16,3025,1.3089134693145752,61.6045,0.00365140566,Non-freeway
3025,3305,IX,16,3025,32.82627618312836,49.3659,0.04184342194,Freeway
3025,3308,IX,16,3025,54.466097950935364,39.3789,0.12340479817,Freeway
3025,3313,IX,16,3025,27.945606112480164,39.5244,0.12806130399000001,Freeway
3025,3318,IX,16,3025,12.441946268081665,24.8601,0.03514277421,Non-freeway
3025,3322,IX,16,3025,13.548273086547852,26.5477,0.07764109296,Non-freeway
3025,3323,IX,16,3025,246.56207036972046,24.758,1.7367110311,Freeway
3025,3328,IX,16,3025,11.400636196136475,26.0982,0.03361321991,Non-freeway
3040,3235,IX,26,3040,1.5115240812301636,52.7484,0.03367082766,Non-freeway
3040,3253,IX,26,3040,3.0064717531204224,35.5193,0.04776477408,Non-freeway
3040,3257,IX,26,3040,17.8816134929657,33.8428,0.3566655326,Non-freeway
3040,3260,IX,26,3040,1.873428225517273,40.051,0.07011333012,Non-freeway
3040,3273,IX,26,3040,17.611048579216003,32.4739,1.2621123488,Freeway
3040,3277,IX,26,3040,26.829606533050537,34.4614,1.2102815366,Freeway
3040,3289,IX,26,3040,9.859728276729584,38.1318,1.1892917536,Non-freeway
3040,3295,IX,26,3040,25.72275722026825,35.5,0.7372183826,Non-freeway
3040,3298,IX,26,3040,13.586709797382355,36.2151,1.4434308865,Freeway
3040,3299,IX,26,3040,1.1455131769180298,35.5132,0.3614270166,Non-freeway
3040,3305,IX,26,3040,14.089422106742859,32.0026,1.2524124614,Freeway
3040,3308,IX,26,3040,77.57806670665741,28.5539,2.3190772123,Freeway
3040,3313,IX,26,3040,9.506114482879639,45.4516,0.7279497068,Freeway
3040,3318,IX,26,3040,1.4832134246826172,42.0718,0.04667974318,Non-freeway
3040,3323,IX,26,3040,70.88258145749569,48.897,1.0645793016,Freeway
3052,3235,IX,26,3052,0.3869214653968811,51.3886,5.180582999999999e-4,Non-freeway
3052,3253,IX,26,3052,3.024823635816574,33.6957,7.373817e-4,Non-freeway
3052,3257,IX,26,3052,24.101323276758194,32.8252,0.0051713511,Non-freeway
3052,3263,IX,26,3052,4.510483920574188,39.1845,0.00133492838,Non-freeway
3052,3273,IX,26,3052,36.8377303481102,32.9537,0.012109145600000001,Freeway
3052,3277,IX,26,3052,27.810023069381714,34.9411,0.0116303549,Freeway
3052,3289,IX,26,3052,8.413317561149597,38.6115,0.0111377035,Non-freeway
3052,3295,IX,26,3052,22.479561924934387,35.9797,0.0068332861,Non-freeway
3052,3298,IX,26,3052,27.54587894678116,36.6948,0.01387497088,Freeway
3052,3305,IX,26,3052,24.082854956388474,32.751,0.0122414852,Freeway
3052,3308,IX,26,3052,69.34383165836334,27.2629,0.0346848437,Freeway
3052,3313,IX,26,3052,10.520775318145752,44.1605,0.01083919891,Freeway
3052,3322,IX,26,3052,1.4068922996520996,49.327,6.0027572e-4,Non-freeway
3052,3323,IX,26,3052,131.08463598787785,47.5372,0.01625898019,Freeway
3068,3235,IX,28,3068,1.7432466745376587,50.6176,0.011724260700000001,Non-freeway
3068,3253,IX,28,3068,10.209650754928589,30.757,0.05245293249,Non-freeway
3068,3254,IX,28,3068,0.5467280149459839,27.576,0.11584397892,Non-freeway
3068,3257,IX,28,3068,123.12872993946075,23.6212,0.8128151662,Non-freeway
3068,3260,IX,28,3068,24.634345293045044,29.9964,0.1399002148,Non-freeway
3068,3261,IX,28,3068,7.601063966751099,31.0335,0.06483254808,Non-freeway
3068,3263,IX,28,3068,20.158182740211487,30.1476,0.1840491754,Non-freeway
3068,3273,IX,28,3068,260.8253858089447,30.0378,0.7095835115,Freeway
3068,3277,IX,28,3068,226.40993440151215,32.0253,0.6789308661000001,Freeway
3068,3280,IX,28,3068,2.0404984951019287,40.8572,0.04039971442,Non-freeway
3068,3283,IX,28,3068,2.8100481033325195,46.4095,0.02076967487,Non-freeway
3068,3289,IX,28,3068,43.56538486480713,43.5112,0.22472387746,Non-freeway
3068,3295,IX,28,3068,46.03239119052887,40.8794,0.1367193827,Non-freeway
3068,3298,IX,28,3068,41.262467324733734,41.5945,0.2867270292,Freeway
3068,3299,IX,28,3068,1.3473546504974365,40.8927,0.0676609526,Non-freeway
3068,3305,IX,28,3068,12.745738625526428,40.8119,0.1579791414,Freeway
3068,3308,IX,28,3068,42.34201955795288,38.3541,0.2753227229,Freeway
3068,3313,IX,28,3068,3.3124330043792725,58.7014,0.12825432418000002,Freeway
3068,3322,IX,28,3068,2.3165512084960938,51.8801,0.013227297899999999,Non-freeway
3068,3323,IX,28,3068,113.50181134045124,50.0904,0.364246257,Freeway
3087,3235,IX,2,3087,66.44937217235565,16.4965,5.9295633,Non-freeway
3087,3237,IX,2,3087,1.9849990606307983,31.2487,1.3651960601,Non-freeway
3087,3242,IX,2,3087,0.6033580303192139,38.2248,0.6736035673999999,Non-freeway
3087,3243,IX,2,3087,6.016380310058594,36.2427,0.3340262083,Non-freeway
3087,3245,IX,2,3087,8.445453643798828,31.5083,0.95328852566,Non-freeway
3087,3252,IX,2,3087,13.266456604003906,34.5101,5.137047706,Freeway
3087,3263,IX,2,3087,2.23344349861145,57.315,0.06497823917,Non-freeway
3087,3273,IX,2,3087,5.694482088088989,65.9787,0.24151506620000002,Freeway
3087,3277,IX,2,3087,2.617882490158081,67.9662,0.23354665646,Freeway
3087,3298,IX,2,3087,12.133463740348816,72.4139,0.23099377869999999,Freeway
3087,3305,IX,2,3087,3.6614511013031006,59.1862,0.5328385162,Freeway
3087,3308,IX,2,3087,12.56342613697052,38.5998,1.7354021384,Freeway
3087,3313,IX,2,3087,5.40421736240387,35.4815,5.828332194,Freeway
3087,3318,IX,2,3087,1.9139124155044556,19.0256,3.1505077927,Non-freeway
3087,3319,IX,2,3087,14.66191279888153,18.5453,0.677775265,Non-freeway
3087,3322,IX,2,3087,95.99694061279297,16.3595,7.41885709581,Non-freeway
3087,3323,IX,2,3087,273.7863509953022,14.5698,143.99380213,Freeway
3087,3328,IX,2,3087,14.015376925468445,15.91,3.148204694,Non-freeway
3090,3235,IX,2,3090,15.566113114356995,14.7622,0.3998027068,Non-freeway
3090,3245,IX,2,3090,61.91537857055664,30.8194,0.05951490665,Non-freeway
3090,3252,IX,2,3090,3.3393558859825134,34.8379,0.2772689259,Freeway
3090,3289,IX,2,3090,2.2998180389404297,74.8529,0.0070366950999999995,Non-freeway
3090,3298,IX,2,3090,2.0083922743797302,72.9362,0.0105238529,Freeway
3090,3308,IX,2,3090,10.72964882850647,39.1222,0.07893227066,Freeway
3090,3319,IX,2,3090,4.605310440063477,19.2213,0.040628430619999996,Non-freeway
3090,3322,IX,2,3090,2.3683149814605713,15.4388,0.45162156483,Non-freeway
3090,3323,IX,2,3090,89.49328911304474,13.6491,8.539009197,Freeway
3090,3328,IX,2,3090,9.656511306762695,14.9893,0.19071508939999998,Non-freeway
3235,2,XI,8,2,1.517019510269165,35.6539,0.501825857,Non-freeway
3235,6,XI,7,6,6.605903923511505,35.8005,1.2004811629999999,Non-freeway
3235,12,XI,8,12,0.6164978742599487,40.239,0.2165297,Non-freeway
3235,16,XI,7,16,7.588688552379608,39.5661,0.17174755,Non-freeway
3235,33,XI,18,33,2.1355952620506287,36.5753,2.79335973,Non-freeway
3235,38,XI,18,38,0.903209924697876,42.2857,0.152414451,Non-freeway
3235,48,XI,21,48,1.100082516670227,63.7607,0.01081407296,Non-freeway
3235,50,XI,21,50,1.0582218170166016,50.4107,0.0530378432,Non-freeway
3235,77,XI,8,77,0.7715688943862915,43.3033,0.0811612178,Non-freeway
3235,84,XI,37,84,9.69576871395111,36.6029,0.406442949,Non-freeway
3235,92,XI,10,92,4.161284804344177,27.5883,1.36568234,Non-freeway
3235,94,XI,10,94,89.6462584733963,27.2343,0.748655091,Non-freeway
3235,105,XI,16,105,3.7284058332443237,28.3972,0.0640955538,Non-freeway
3235,125,XI,16,125,5.557573556900024,26.2255,0.909295975,Non-freeway
3235,130,XI,16,130,4.050376534461975,25.0344,0.457638273,Non-freeway
3235,138,XI,16,138,33.79678130149841,23.9649,0.01004127362,Non-freeway
3235,147,XI,16,147,9.965498149394989,24.6084,0.6509624580000001,Non-freeway
3235,161,XI,16,161,1.1654518842697144,26.3477,1.149890577,Non-freeway
3235,168,XI,16,168,2.706451117992401,25.611,0.776413119,Non-freeway
3235,191,XI,16,191,5.3160592913627625,27.2765,0.401280804,Non-freeway
3235,211,XI,17,211,6.271698832511902,26.7056,0.0634816349,Non-freeway
3235,250,XI,16,250,3.127768039703369,29.0623,0.563979895,Non-freeway
3235,254,XI,16,254,1.3654615879058838,30.1798,0.446284511,Non-freeway
3235,259,XI,16,259,0.873581051826477,28.0898,0.675369488,Non-freeway
3235,268,XI,16,268,1.036573886871338,27.6426,0.16235633,Non-freeway
3235,284,XI,16,284,3.870408535003662,26.6028,0.5732779139999999,Non-freeway
3235,296,XI,16,296,4.8765698075294495,27.7083,0.301563071,Non-freeway
3235,304,XI,16,304,4.3853267431259155,29.1373,2.5172796,Non-freeway
3235,319,XI,16,319,8.261845171451569,24.4894,0.17858671,Non-freeway
3235,325,XI,16,325,31.980507373809814,24.3689,2.03804543,Non-freeway
3235,332,XI,10,332,7.440011084079742,25.8035,2.14087583,Non-freeway
3235,337,XI,10,337,21.130384743213654,23.8946,2.46159738,Non-freeway
3235,341,XI,10,341,0.887980043888092,20.0995,3.77424146,Non-freeway
3235,347,XI,10,347,6.062786102294922,23.9923,3.6385351999999997,Non-freeway
3235,359,XI,10,359,8.373998880386353,23.5751,1.164347656,Non-freeway
3235,363,XI,10,363,7.151969730854034,25.6321,1.123513092,Non-freeway
3235,366,XI,15,366,25.265090227127075,22.5909,9.44560417,Non-freeway
3235,370,XI,10,370,0.769635796546936,24.703,1.74286835,Non-freeway
3235,371,XI,10,371,2.126486659049988,25.1898,1.76069558,Non-freeway
3235,377,XI,15,377,6.489589095115662,23.1165,0.713799432,Non-freeway
3235,397,XI,10,397,7.623946130275726,26.8519,3.48988311,Non-freeway
3235,405,XI,10,405,1.4359681606292725,29.5109,1.25040752,Non-freeway
3235,409,XI,10,409,3.913168251514435,29.8536,1.95273671,Non-freeway
3235,418,XI,10,418,1.90160071849823,32.5105,0.1239461787,Non-freeway
3235,419,XI,10,419,2.1327009201049805,32.7433,0.78214651,Non-freeway
3235,431,XI,12,431,1.5718318223953247,34.3853,0.236444803,Non-freeway
3235,439,XI,10,439,6.0204808712005615,31.6279,3.29330343,Non-freeway
3235,440,XI,14,440,2.773281514644623,31.5914,2.45973994,Non-freeway
3235,447,XI,14,447,1.0883212089538574,32.8904,0.0890940833,Non-freeway
3235,449,XI,14,449,1.2916101217269897,31.6566,0.263775256,Non-freeway
3235,451,XI,14,451,6.0037277936935425,34.4538,1.139081059,Non-freeway
3235,456,XI,14,456,6.080466628074646,33.0758,1.70700622,Non-freeway
3235,464,XI,12,464,7.33242654800415,36.9769,0.0393699533,Non-freeway
3235,473,XI,15,473,4.1607513427734375,27.0648,0.883289316,Non-freeway
3235,484,XI,15,484,8.812966048717499,27.8807,1.4603074299999999,Non-freeway
3235,489,XI,16,489,113.06028747558594,29.0232,0.013563558,Non-freeway
3235,491,XI,15,491,3.6631765365600586,28.6295,1.38227642,Non-freeway
3235,494,XI,15,494,0.5436132550239563,30.5659,2.5044441699999997,Non-freeway
3235,499,XI,15,499,0.8765612244606018,29.8077,1.9054765599999999,Non-freeway
3235,502,XI,15,502,2.6115918159484863,30.665,3.0890587800000002,Non-freeway
3235,508,XI,7,508,3.511438727378845,33.2963,0.1116558403,Non-freeway
3235,529,XI,15,529,9.509514570236206,33.3234,3.01083489,Non-freeway
3235,533,XI,15,533,8.626117050647736,34.9211,2.2398853599999997,Non-freeway
3235,539,XI,15,539,6.571543037891388,32.1327,2.6626368,Non-freeway
3235,546,XI,15,546,4.3049705028533936,30.8922,1.039975344,Non-freeway
3235,560,XI,15,560,1.50788813829422,36.3352,0.0299275877,Non-freeway
3235,566,XI,37,566,5.944367408752441,33.9067,0.031354837000000003,Non-freeway
3235,568,XI,37,568,15.05065369606018,33.3632,0.304547986,Non-freeway
3235,570,XI,37,570,5.158426761627197,36.8264,0.0910924064,Non-freeway
3235,578,XI,37,578,3.7409077882766724,32.2431,0.1138122636,Non-freeway
3235,586,XI,14,586,4.664438843727112,35.5997,0.0678687729,Non-freeway
3235,604,XI,15,604,0.8227990865707397,27.2838,0.773186452,Non-freeway
3235,621,XI,15,621,4.580730497837067,26.4988,0.673775329,Non-freeway
3235,646,XI,15,646,22.903810918331146,29.6579,0.690855831,Non-freeway
3235,649,XI,15,649,4.87433397769928,31.0476,0.299288167,Non-freeway
3235,657,XI,10,657,65.54652535915375,27.3073,1.214578134,Non-freeway
3235,661,XI,9,661,7.819212913513184,27.3575,0.472477549,Non-freeway
3235,716,XI,29,716,0.7012650966644287,51.8861,0.1266752041,Non-freeway
3235,730,XI,29,730,0.957878589630127,58.068600000000004,0.0417100119,Non-freeway
