Person_ID,On_campus,Graduate,Have_car,Have_parking_permit,Start_PlaceID,Start_PlaceType,End_PlaceID,End_PlaceType,TAZ_o,TAZ_d,Origin_PA,Destination_PA,TAZ_P,TAZ_A,Trip_Purpose,UHC,UHO,UCO,UC1,UOO,UCC,Campus_TAZ_A,Campus_TAZ_P,Purpose,Primary_Mode,Bicycle,Bus,Car,Carpool,Walk,Other,distance_miles,distance_zonetozone,Weight,Bicycle_W,Bus_W,Car_W,Carpool_W,Walk_W,Other_W
1233,0,0,Yes,No,1233003,Home,1233004,Other,1605,3049,P,A,1605,3049,UHO,0,1,0,0,0,0,NA,NA,Dining / Shopping,Carpool,0,0,0,1,0,0,0.575461864496628,2.731348,174.3768,0,0,0,174.3768,0,0
1233,0,0,Yes,No,1233004,Other,1233005,Home,3049,1605,A,P,1605,3049,UHO,0,1,0,0,0,0,NA,NA,Go home,Carpool,0,0,0,1,0,0,0.5578206575118753,2.731348,174.3768,0,0,0,174.3768,0,0
1235,1,0,No,No,1235000,Home,1235001,North Carolina State University,3058,3058,P,A,3058,3058,UHC,1,0,0,0,0,0,NCSU_Main,NCSU_Main,Dining / Shopping,Walk,0,0,0,0,1,0,0.009506012136807199,0.228685,63.6818,0,0,0,0,63.6818,0
1235,1,0,No,No,1235001,North Carolina State University,1235002,North Carolina State University,3058,3056,P,A,3058,3056,UC1,0,0,0,1,0,0,NCSU_Main,NCSU_Main,Attend Classes / Study / Research,Walk,0,0,0,0,1,0,0.7678142778891547,1.018723,63.6818,0,0,0,0,63.6818,0
1235,1,0,No,No,1235002,North Carolina State University,1235003,North Carolina State University,3056,3056,P,A,3056,3056,UC1,0,0,0,1,0,0,NCSU_Main,NCSU_Main,Attend Classes / Study / Research,Walk,0,0,0,0,1,0,0.11762164990799244,0.289656,63.6818,0,0,0,0,63.6818,0
1235,1,0,No,No,1235003,North Carolina State University,1235004,North Carolina State University,3056,3056,P,A,3056,3056,UC1,0,0,0,1,0,0,NCSU_Main,NCSU_Main,Attend Classes / Study / Research,Walk,0,0,0,0,1,0,0.2430725046216188,0.289656,63.6818,0,0,0,0,63.6818,0
1235,1,0,No,No,1235004,North Carolina State University,1235005,North Carolina State University,3056,3056,P,A,3056,3056,UC1,0,0,0,1,0,0,NCSU_Main,NCSU_Main,Attend Classes / Study / Research,Walk,0,0,0,0,1,0,0.09798680532105147,0.289656,63.6818,0,0,0,0,63.6818,0
1235,1,0,No,No,1235005,North Carolina State University,1235006,North Carolina State University,3056,3052,P,A,3056,3052,UC1,0,0,0,1,0,0,NCSU_Main,NCSU_Main,Recreational / Social / Community Service / Personal,Walk,0,0,0,0,1,0,0.5672585395425594,0.984796,63.6818,0,0,0,0,63.6818,0
1235,1,0,No,No,1235006,North Carolina State University,1235007,North Carolina State University,3052,3058,P,A,3052,3058,UC1,0,0,0,1,0,0,NCSU_Main,NCSU_Main,Dining / Shopping,Walk,0,0,0,0,1,0,0.2078719003588931,0.307577,63.6818,0,0,0,0,63.6818,0
1235,1,0,No,No,1235007,North Carolina State University,1235008,North Carolina State University,3058,3058,P,A,3058,3058,UC1,0,0,0,1,0,0,NCSU_Main,NCSU_Main,Go home,Walk,0,0,0,0,1,0,0.04934381588622473,0.228685,63.6818,0,0,0,0,63.6818,0
1235,1,0,No,No,1235008,North Carolina State University,1235009,North Carolina State University,3058,3040,P,A,3058,3040,UCC,0,0,0,0,0,1,NCSU_Centennial,NCSU_Main,Recreational / Social / Community Service / Personal,Bus,0,1,0,0,0,0,0.2599161847212943,2.226698,63.6818,0,63.6818,0,0,0,0
1235,1,0,No,No,1235009,North Carolina State University,1235010,Other,3040,1678,P,A,3040,1678,UCO,0,0,1,0,0,0,NA,NCSU_Centennial,Recreational / Social / Community Service / Personal,Carpool,0,0,0,1,0,0,1.6928455239132405,6.555842,63.6818,0,0,0,63.6818,0,0
1236,0,0,Yes,No,1236000,Home,1236001,North Carolina State University,2414,3055,P,A,2414,3055,UHC,1,0,0,0,0,0,NCSU_Main,NA,Other-- meeting,Car,0,0,1,0,0,0,2.2784720434160284,9.843938,174.3768,0,0,174.3768,0,0,0
1236,0,0,Yes,No,1236001,North Carolina State University,1236002,Other,3055,1498,P,A,3055,1498,UCO,0,0,1,0,0,0,NA,NCSU_Main,Dining / Shopping,Walk,0,0,0,0,1,0,0.09138894765350318,0.507931,174.3768,0,0,0,0,174.3768,0
1236,0,0,Yes,No,1236002,Other,1236003,North Carolina State University,1498,3055,A,P,3055,1498,UCO,0,0,1,0,0,0,NA,NCSU_Main,Attend Classes / Study / Research,Walk,0,0,0,0,1,0,0.09138894765350318,0.507931,174.3768,0,0,0,0,174.3768,0
1236,0,0,Yes,No,1236003,North Carolina State University,1236004,Off-campus Workplace,3055,1498,P,A,3055,1498,UCO,0,0,1,0,0,0,NA,NCSU_Main,Work,Walk,0,0,0,0,1,0,0.09017840054483303,0.507931,174.3768,0,0,0,0,174.3768,0
1236,0,0,Yes,No,1236004,Off-campus Workplace,1236005,Home,1498,2414,A,P,2414,1498,UHO,0,1,0,0,0,0,NA,NA,Go home,Car,0,0,1,0,0,0,2.3316106551036007,10.834528,174.3768,0,0,174.3768,0,0,0
1237,1,0,Yes,Yes,1237000,North Carolina State University,1237001,North Carolina State University,3055,3040,P,A,3055,3040,UCC,0,0,0,0,0,1,NCSU_Centennial,NCSU_Main,Attend Classes / Study / Research,Bus,0,1,0,0,0,0,0.22088111203615318,2.565725,63.6818,0,63.6818,0,0,0,0
1237,1,0,Yes,Yes,1237001,North Carolina State University,1237002,North Carolina State University,3040,3040,P,A,3040,3040,UC1,0,0,0,1,0,0,NCSU_Centennial,NCSU_Centennial,Attend Classes / Study / Research,Walk,0,0,0,0,1,0,0.17318800962048064,0.474211,63.6818,0,0,0,0,63.6818,0
1237,1,0,Yes,Yes,1237002,North Carolina State University,1237003,North Carolina State University,3040,3040,P,A,3040,3040,UC1,0,0,0,1,0,0,NCSU_Centennial,NCSU_Centennial,Attend Classes / Study / Research,Walk,0,0,0,0,1,0,0.208151368850213,0.474211,63.6818,0,0,0,0,63.6818,0
1237,1,0,Yes,Yes,1237003,North Carolina State University,1237004,North Carolina State University,3040,3055,P,A,3040,3055,UCC,0,0,0,0,0,1,NCSU_Main,NCSU_Centennial,Go home,Bus,0,1,0,0,0,0,0.21904019666017746,2.314382,63.6818,0,63.6818,0,0,0,0
1237,1,0,Yes,Yes,1237004,North Carolina State University,1237005,North Carolina State University,3055,3040,P,A,3055,3040,UCC,0,0,0,0,0,1,NCSU_Centennial,NCSU_Main,Attend Classes / Study / Research,Car,0,0,1,0,0,0,0.2399920394767946,2.565725,63.6818,0,0,63.6818,0,0,0
1237,1,0,Yes,Yes,1237005,North Carolina State University,1237006,Off-campus Workplace,3040,1653,P,A,3040,1653,UCO,0,0,1,0,0,0,NCSU_Main,NCSU_Centennial,Dining / Shopping,Car,0,0,1,0,0,0,1.2667392897357814,2.603269,63.6818,0,0,63.6818,0,0,0
1237,1,0,Yes,Yes,1237006,Off-campus Workplace,1237007,North Carolina State University,1653,3055,A,P,3055,1653,UCO,0,0,1,0,0,0,NCSU_Main,NCSU_Main,Go home,Car,0,0,1,0,0,0,1.3905012008784152,1.665699,63.6818,0,0,63.6818,0,0,0
1237,1,0,Yes,Yes,1237007,North Carolina State University,1237008,Other,3055,1442,P,A,3055,1442,UCO,0,0,1,0,0,0,NA,NCSU_Main,Recreational / Social / Community Service / Personal,Carpool,0,0,0,1,0,0,1.6670344389428815,1.618667,63.6818,0,0,0,63.6818,0,0
1237,1,0,Yes,Yes,1237008,Other,1237009,Other,1442,1494,P,A,1442,1494,UOO,0,0,0,0,1,0,NA,NA,Recreational / Social / Community Service / Personal,Carpool,0,0,0,1,0,0,0.7959287912506444,0.852259,63.6818,0,0,0,63.6818,0,0
1237,1,0,Yes,Yes,1237009,Other,1237010,Other,1494,1494,P,A,1494,1494,UOO,0,0,0,0,1,0,NA,NA,Recreational / Social / Community Service / Personal,Carpool,0,0,0,1,0,0,0.017681721700209218,0.3793,63.6818,0,0,0,63.6818,0,0
1237,1,0,Yes,Yes,1237010,Other,1237011,North Carolina State University,1494,3055,A,P,3055,1494,UCO,0,0,1,0,0,0,NA,NCSU_Main,Go home,Carpool,0,0,0,1,0,0,0.8943966935727522,0.975642,63.6818,0,0,0,63.6818,0,0
1238,0,0,Yes,Yes,1238000,Home,1238001,North Carolina State University,2756,3059,P,A,2756,3059,UHC,1,0,0,0,0,0,NCSU_Main,NA,Attend Classes / Study / Research,Car,0,0,1,0,0,0,12.000609678262936,19.666174,174.3768,0,0,174.3768,0,0,0
1238,0,0,Yes,Yes,1238001,North Carolina State University,1238002,Home,3059,2756,A,P,2756,3059,UHC,1,0,0,0,0,0,NCSU_Main,NA,Go home,Car,0,0,1,0,0,0,11.999960299478209,20.511364,174.3768,0,0,174.3768,0,0,0
1238,0,0,Yes,Yes,1238002,Home,1238003,Off-campus Workplace,2756,1729,P,A,2756,1729,UHO,0,1,0,0,0,0,NA,NA,Work,Car,0,0,1,0,0,0,6.268272058858074,10.167456,174.3768,0,0,174.3768,0,0,0
1238,0,0,Yes,Yes,1238003,Off-campus Workplace,1238004,Home,1729,2756,A,P,2756,1729,UHO,0,1,0,0,0,0,NA,NA,Go home,Car,0,0,1,0,0,0,6.275598695714017,10.856227,174.3768,0,0,174.3768,0,0,0
1239,0,1,Yes,No,1239000,Home,1239001,Off-campus Workplace,1596,2459,P,A,1596,2459,UHO,0,1,0,0,0,0,NA,NA,Attend Classes / Study / Research,Car,0,0,1,0,0,0,2.0430216008074313,12.404743,66.4210526,0,0,66.4210526,0,0,0
1239,0,1,Yes,No,1239001,Off-campus Workplace,1239002,Home,2459,1596,A,P,1596,2459,UHO,0,1,0,0,0,0,NA,NA,Go home,Car,0,0,1,0,0,0,2.04414168006604,11.214913,66.4210526,0,0,66.4210526,0,0,0
1239,0,1,Yes,No,1239002,Home,1239003,Other,1596,1596,P,A,1596,1596,UHO,0,1,0,0,0,0,NA,NA,Recreational / Social / Community Service / Personal,Walk,0,0,0,0,1,0,0.0013550066835567715,0.480134,66.4210526,0,0,0,0,66.4210526,0
1239,0,1,Yes,No,1239003,Other,1239004,Home,1596,1596,A,P,1596,1596,UHO,0,1,0,0,0,0,NA,NA,Go home,Walk,0,0,0,0,1,0,0.0013550066835567715,0.480134,66.4210526,0,0,0,0,66.4210526,0
1243,1,1,Yes,Yes,1243000,Home,1243001,Other,3059,1501,P,A,3059,1501,UHO,0,1,0,0,0,0,NA,NCSU_Main,Other,Car,0,0,1,0,0,0,0.7547058526350057,1.539208,9.7,0,0,9.7,0,0,0
1243,1,1,Yes,Yes,1243001,Other,1243002,North Carolina State University,1501,3055,A,P,3055,1501,UCO,0,0,1,0,0,0,NA,NCSU_Main,Attend Classes / Study / Research,Car,0,0,1,0,0,0,0.10536298764552346,0.654924,9.7,0,0,9.7,0,0,0
1243,1,1,Yes,Yes,1243002,North Carolina State University,1243003,North Carolina State University,3055,1624,P,A,3055,1624,UCC,0,0,0,0,0,1,NCSU_Biomedical,NCSU_Main,Other,Car,0,0,1,0,0,0,1.8450387659997365,2.238904,9.7,0,0,9.7,0,0,0
1243,1,1,Yes,Yes,1243003,North Carolina State University,1243004,Home,1624,3059,A,P,3059,1624,UHC,1,0,0,0,0,0,NCSU_Biomedical,NCSU_Main,Go home,Car,0,0,1,0,0,0,1.145635193137096,2.314594,9.7,0,0,9.7,0,0,0
1244,0,0,Yes,No,1244000,Home,1244001,North Carolina State University,3056,1613,P,A,3056,1613,UHC,1,0,0,0,0,0,NA,NCSU_Main,Other-- Parking,Car,0,0,1,0,0,0,3.6363533618487294,3.51558,174.3768,0,0,174.3768,0,0,0
1244,0,0,Yes,No,1244001,North Carolina State University,1244002,North Carolina State University,1613,3055,P,A,1613,3055,UC1,0,0,0,1,0,0,NCSU_Main,NA,Attend Classes / Study / Research,Bus,0,1,0,0,0,0,3.2338407943335734,3.880943,174.3768,0,174.3768,0,0,0,0
1244,0,0,Yes,No,1244002,North Carolina State University,1244003,North Carolina State University,3055,3056,P,A,3055,3056,UC1,0,0,0,1,0,0,NCSU_Main,NCSU_Main,Attend Classes / Study / Research,Walk,0,0,0,0,1,0,0.40325666293112344,0.464153,174.3768,0,0,0,0,174.3768,0
1244,0,0,Yes,No,1244003,North Carolina State University,1244004,North Carolina State University,3056,3056,P,A,3056,3056,UC1,0,0,0,1,0,0,NCSU_Main,NCSU_Main,Attend Classes / Study / Research,Walk,0,0,0,0,1,0,0.034585362355324493,0.289656,174.3768,0,0,0,0,174.3768,0
1244,0,0,Yes,No,1244004,North Carolina State University,1244005,North Carolina State University,3056,3055,P,A,3056,3055,UC1,0,0,0,1,0,0,NCSU_Main,NCSU_Main,Go home,Walk,0,0,0,0,1,0,0.41087026959705625,0.464153,174.3768,0,0,0,0,174.3768,0
1244,0,0,Yes,No,1244005,North Carolina State University,1244006,Home,3055,1613,A,P,1613,3055,UHC,1,0,0,0,0,0,NCSU_Main,NA,Go home,Bus,0,1,0,0,0,0,3.2404398143049633,3.265002,174.3768,0,174.3768,0,0,0,0
1244,0,0,Yes,No,1244006,Home,1244007,Home,1613,2154,P,P,1613,2154,99,0,0,0,0,0,0,NA,NA,Go home,Car,0,0,1,0,0,0,8.1836105725111,10.36305,174.3768,0,0,174.3768,0,0,0
1245,0,0,Yes,No,1245000,Home,1245001,North Carolina State University,1503,3056,P,A,1503,3056,UHC,1,0,0,0,0,0,NCSU_Main,NCSU_Main,Attend Classes / Study / Research,Walk,0,0,0,0,1,0,0.6035561556778691,0.695775,174.3768,0,0,0,0,174.3768,0
1245,0,0,Yes,No,1245001,North Carolina State University,1245002,Home,3056,1503,A,P,1503,3056,UHC,1,0,0,0,0,0,NCSU_Main,NCSU_Main,Dining / Shopping,Walk,0,0,0,0,1,0,0.631247679660561,0.695775,174.3768,0,0,0,0,174.3768,0
1245,0,0,Yes,No,1245002,Home,1245003,North Carolina State University,1503,3052,P,A,1503,3052,UHC,1,0,0,0,0,0,NCSU_Main,NCSU_Main,Other-- meeting,Walk,0,0,0,0,1,0,0.05993064950655948,0.401904,174.3768,0,0,0,0,174.3768,0
1245,0,0,Yes,No,1245003,North Carolina State University,1245004,North Carolina State University,3052,3056,P,A,3052,3056,UC1,0,0,0,1,0,0,NCSU_Main,NCSU_Main,Attend Classes / Study / Research,Walk,0,0,0,0,1,0,0.6229160829177753,0.93293,174.3768,0,0,0,0,174.3768,0
1245,0,0,Yes,No,1245004,North Carolina State University,1245005,Home,3056,1503,A,P,1503,3056,UHC,1,0,0,0,0,0,NCSU_Main,NCSU_Main,Dining / Shopping,Walk,0,0,0,0,1,0,0.6181354512032368,0.695775,174.3768,0,0,0,0,174.3768,0
1245,0,0,Yes,No,1245005,Home,1245006,North Carolina State University,1503,1486,P,A,1503,1486,UHC,1,0,0,0,0,0,NCSU_Main,NCSU_Main,Recreational / Social / Community Service / Personal,Walk,0,0,0,0,1,0,0.13253103931782315,0.394189,174.3768,0,0,0,0,174.3768,0
1245,0,0,Yes,No,1245006,North Carolina State University,1245007,North Carolina State University,1486,3052,P,A,1486,3052,UC1,0,0,0,1,0,0,NCSU_Main,NCSU_Main,Dining / Shopping,Walk,0,0,0,0,1,0,0.11766085388040537,0.085704,174.3768,0,0,0,0,174.3768,0
1245,0,0,Yes,No,1245007,North Carolina State University,1245008,Home,3052,1503,A,P,1503,3052,UHC,1,0,0,0,0,0,NCSU_Main,NCSU_Main,Go home,Walk,0,0,0,0,1,0,0.295808347896352,0.401904,174.3768,0,0,0,0,174.3768,0
1246,1,0,Yes,Yes,1246000,North Carolina State University,1246001,North Carolina State University,3052,3058,P,A,3052,3058,UC1,0,0,0,1,0,0,NCSU_Main,NCSU_Main,Dining / Shopping,Walk,0,0,0,0,1,0,0.26302064867968894,0.307577,63.6818,0,0,0,0,63.6818,0
1246,1,0,Yes,Yes,1246001,North Carolina State University,1246002,North Carolina State University,3058,3056,P,A,3058,3056,UC1,0,0,0,1,0,0,NCSU_Main,NCSU_Main,Attend Classes / Study / Research,Walk,0,0,0,0,1,0,0.7401280014420581,1.018723,63.6818,0,0,0,0,63.6818,0
1246,1,0,Yes,Yes,1246002,North Carolina State University,1246003,North Carolina State University,3056,3056,P,A,3056,3056,UC1,0,0,0,1,0,0,NCSU_Main,NCSU_Main,Attend Classes / Study / Research,Walk,0,0,0,0,1,0,0.06319616298386951,0.289656,63.6818,0,0,0,0,63.6818,0
1246,1,0,Yes,Yes,1246003,North Carolina State University,1246004,North Carolina State University,3056,3055,P,A,3056,3055,UC1,0,0,0,1,0,0,NCSU_Main,NCSU_Main,Dining / Shopping,Walk,0,0,0,0,1,0,0.17397033734455536,0.464153,63.6818,0,0,0,0,63.6818,0
1246,1,0,Yes,Yes,1246004,North Carolina State University,1246005,North Carolina State University,3055,3052,P,A,3055,3052,UC1,0,0,0,1,0,0,NCSU_Main,NCSU_Main,Recreational / Social / Community Service / Personal,Walk,0,0,0,0,1,0,0.2455047357850242,0.478774,63.6818,0,0,0,0,63.6818,0
1246,1,0,Yes,Yes,1246005,North Carolina State University,1246006,North Carolina State University,3052,1486,P,A,3052,1486,UC1,0,0,0,1,0,0,NCSU_Main,NCSU_Main,Recreational / Social / Community Service / Personal,Walk,0,0,0,0,1,0,0.12616396827481557,0.085704,63.6818,0,0,0,0,63.6818,0
1246,1,0,Yes,Yes,1246006,North Carolina State University,1246007,Other,1486,1503,P,A,1486,1503,UCO,0,0,1,0,0,0,NCSU_Main,NCSU_Main,Dining / Shopping,Walk,0,0,0,0,1,0,0.24147925831263273,0.473608,63.6818,0,0,0,0,63.6818,0
1246,1,0,Yes,Yes,1246007,Other,1246008,North Carolina State University,1503,3058,A,P,3058,1503,UCO,0,0,1,0,0,0,NCSU_Main,NCSU_Main,Recreational / Social / Community Service / Personal,Walk,0,0,0,0,1,0,0.06785516504351925,0.43583,63.6818,0,0,0,0,63.6818,0
1246,1,0,Yes,Yes,1246008,North Carolina State University,1246009,Other,3058,589,P,A,3058,589,UCO,0,0,1,0,0,0,NA,NCSU_Main,Recreational / Social / Community Service / Personal,Carpool,0,0,0,1,0,0,11.809021761701826,13.565326,63.6818,0,0,0,63.6818,0,0
1246,1,0,Yes,Yes,1246009,Other,1246010,Other,589,1653,P,A,589,1653,UOO,0,0,0,0,1,0,NCSU_Main,NA,Dining / Shopping,Carpool,0,0,0,1,0,0,10.640348127894091,13.286607,63.6818,0,0,0,63.6818,0,0
1246,1,0,Yes,Yes,1246010,Other,1246011,North Carolina State University,1653,3052,A,P,3052,1653,UCO,0,0,1,0,0,0,NCSU_Main,NCSU_Main,Go home,Carpool,0,0,0,1,0,0,1.3280806888860246,1.460575,63.6818,0,0,0,63.6818,0,0
1248,0,1,Yes,No,1248000,Home,1248001,Other,1328,1228,P,A,1328,1228,UHO,0,1,0,0,0,0,NA,NA,Other-- Catch bus to Raleigh,Car,0,0,1,0,0,0,2.0092392797706133,3.096706,52.304878,0,0,52.304878,0,0,0
1248,0,1,Yes,No,1248001,Other,1248002,North Carolina State University,1228,1486,A,P,1486,1228,UCO,0,0,1,0,0,0,NA,NCSU_Main,Attend Classes / Study / Research,Bus,0,1,0,0,0,0,27.389653901980076,29.511734,52.304878,0,52.304878,0,0,0,0
1248,0,1,Yes,No,1248002,North Carolina State University,1248003,North Carolina State University,1486,1486,P,A,1486,1486,UC1,0,0,0,1,0,0,NCSU_Main,NCSU_Main,Attend Classes / Study / Research,Walk,0,0,0,0,1,0,0.04159122109027896,0.193731,52.304878,0,0,0,0,52.304878,0
1248,0,1,Yes,No,1248003,North Carolina State University,1248004,North Carolina State University,1486,1486,P,A,1486,1486,UC1,0,0,0,1,0,0,NCSU_Main,NCSU_Main,Attend Classes / Study / Research,Walk,0,0,0,0,1,0,0.020795614023162087,0.193731,52.304878,0,0,0,0,52.304878,0
1248,0,1,Yes,No,1248004,North Carolina State University,1248005,Other,1486,1501,P,A,1486,1501,UCO,0,0,1,0,0,0,NA,NCSU_Main,Go home,Walk,0,0,0,0,1,0,0.30610801712406654,0.925175,52.304878,0,0,0,0,52.304878,0
1248,0,1,Yes,No,1248005,Other,1248006,Other,1501,1228,P,A,1501,1228,UOO,0,0,0,0,1,0,NA,NA,Go home,Bus,0,1,0,0,0,0,27.718445627090905,28.559025,52.304878,0,52.304878,0,0,0,0
1248,0,1,Yes,No,1248006,Other,1248007,Home,1228,1328,A,P,1328,1228,UHO,0,1,0,0,0,0,NA,NA,Go home,Car,0,0,1,0,0,0,1.967423325654129,3.096706,52.304878,0,0,52.304878,0,0,0
1249,1,0,No,No,1249000,Home,1249001,North Carolina State University,3046,3060,P,A,3046,3060,UHC,1,0,0,0,0,0,NCSU_Main,NA,Attend Classes / Study / Research,Walk,0,0,0,0,1,0,0.16643454197840793,0.639484,63.6818,0,0,0,0,63.6818,0
1249,1,0,No,No,1249001,North Carolina State University,1249002,North Carolina State University,3060,1486,P,A,3060,1486,UC1,0,0,0,1,0,0,NCSU_Main,NCSU_Main,Recreational / Social / Community Service / Personal,Walk,0,0,0,0,1,0,0.5258098020794998,0.388634,63.6818,0,0,0,0,63.6818,0
1249,1,0,No,No,1249002,North Carolina State University,1249003,Home,1486,3046,A,P,3046,1486,UHC,1,0,0,0,0,0,NCSU_Main,NA,Go home,Bus,0,1,0,0,0,0,0.3754535331885758,0.567728,63.6818,0,63.6818,0,0,0,0
1251,0,0,Yes,No,1251000,Home,1251001,North Carolina State University,2185,3041,P,A,2185,3041,UHC,1,0,0,0,0,0,NCSU_Centennial,NA,Attend Classes / Study / Research,Bus,0,1,0,0,0,0,10.009250043580717,11.765818,569,0,569,0,0,0,0
1251,0,0,Yes,No,1251001,North Carolina State University,1251002,North Carolina State University,3041,3052,P,A,3041,3052,UCC,0,0,0,0,0,1,NCSU_Main,NCSU_Centennial,Attend Classes / Study / Research,Bus,0,1,0,0,0,0,0.2190866088200758,1.705988,569,0,569,0,0,0,0
1251,0,0,Yes,No,1251002,North Carolina State University,1251003,Home,3052,2188,A,P,2188,3052,UHC,1,0,0,0,0,0,NCSU_Main,NA,Go home,Bus,0,1,0,0,0,0,10.350308526514688,11.379867,569,0,569,0,0,0,0
1252,1,1,No,No,1252000,North Carolina State University,1252001,North Carolina State University,3058,3056,P,A,3058,3056,UC1,0,0,0,1,0,0,NCSU_Main,NCSU_Main,Attend Classes / Study / Research,Walk,0,0,0,0,1,0,0.7195602704628998,1.018723,9.7,0,0,0,0,9.7,0
1252,1,1,No,No,1252001,North Carolina State University,1252002,North Carolina State University,3056,3058,P,A,3056,3058,UC1,0,0,0,1,0,0,NCSU_Main,NCSU_Main,Dining / Shopping,Walk,0,0,0,0,1,0,0.7262976926945932,1.018723,9.7,0,0,0,0,9.7,0
1252,1,1,No,No,1252002,North Carolina State University,1252003,North Carolina State University,3058,3055,P,A,3058,3055,UC1,0,0,0,1,0,0,NCSU_Main,NCSU_Main,Attend Classes / Study / Research,Walk,0,0,0,0,1,0,0.5189956089163433,0.512701,9.7,0,0,0,0,9.7,0
1252,1,1,No,No,1252003,North Carolina State University,1252004,North Carolina State University,3055,3058,P,A,3055,3058,UC1,0,0,0,1,0,0,NCSU_Main,NCSU_Main,Go home,Walk,0,0,0,0,1,0,0.4842026961072545,0.512701,9.7,0,0,0,0,9.7,0
1252,1,1,No,No,1252004,North Carolina State University,1252005,North Carolina State University,3058,NA,P,A,3058,NA,UC1,0,0,0,1,0,0,NA,NCSU_Main,Recreational / Social / Community Service / Personal,Carpool,0,0,0,1,0,0,0.4186496882091537,NA,9.7,0,0,0,9.7,0,0
1252,1,1,No,No,1252005,North Carolina State University,1252006,Home,NA,3058,A,P,3058,NA,UHC,1,0,0,0,0,0,NA,NCSU_Main,Go home,Carpool,0,0,0,1,0,0,0.41669855513591164,NA,9.7,0,0,0,9.7,0,0
1252,1,1,No,No,1252006,Home,1252007,Other,3058,3064,P,A,3058,3064,UHO,0,1,0,0,0,0,NA,NCSU_Main,Dining / Shopping,Carpool,0,0,0,1,0,0,2.5635170876663733,7.025913,9.7,0,0,0,9.7,0,0
1252,1,1,No,No,1252007,Other,1252008,Home,3064,3058,A,P,3058,3064,UHO,0,1,0,0,0,0,NA,NCSU_Main,Go home,Carpool,0,0,0,1,0,0,2.562788037639028,6.858503,9.7,0,0,0,9.7,0,0
1253,1,0,No,No,1253000,Home,1253001,North Carolina State University,3059,3056,P,A,3059,3056,UHC,1,0,0,0,0,0,NCSU_Main,NCSU_Main,Attend Classes / Study / Research,Bus,0,1,0,0,0,0,1.0999159973184762,1.815151,63.6818,0,63.6818,0,0,0,0
1253,1,0,No,No,1253001,North Carolina State University,1253002,North Carolina State University,3056,3055,P,A,3056,3055,UC1,0,0,0,1,0,0,NCSU_Main,NCSU_Main,Dining / Shopping,Walk,0,0,0,0,1,0,0.17446329615112438,0.464153,63.6818,0,0,0,0,63.6818,0
1253,1,0,No,No,1253002,North Carolina State University,1253003,Home,3055,3059,A,P,3059,3055,UHC,1,0,0,0,0,0,NCSU_Main,NCSU_Main,Go home,Bus,0,1,0,0,0,0,0.9476866097361696,1.164512,63.6818,0,63.6818,0,0,0,0
1253,1,0,No,No,1253003,Home,1253004,North Carolina State University,3059,1486,P,A,3059,1486,UHC,1,0,0,0,0,0,NCSU_Main,NCSU_Main,Recreational / Social / Community Service / Personal,Bus,0,1,0,0,0,0,0.9144351091954037,0.856143,63.6818,0,63.6818,0,0,0,0
1253,1,0,No,No,1253004,North Carolina State University,1253005,North Carolina State University,1486,3052,P,A,1486,3052,UC1,0,0,0,1,0,0,NCSU_Main,NCSU_Main,Dining / Shopping,Walk,0,0,0,0,1,0,0.016788584425494794,0.085704,63.6818,0,0,0,0,63.6818,0
1253,1,0,No,No,1253005,North Carolina State University,1253006,Home,3052,3059,A,P,3059,3052,UHC,1,0,0,0,0,0,NCSU_Main,NCSU_Main,Go home,Carpool,0,0,0,1,0,0,0.9347532811839678,0.959388,63.6818,0,0,0,63.6818,0,0
1254,1,0,No,No,1254000,North Carolina State University,1254001,North Carolina State University,1498,3055,P,A,1498,3055,UC1,0,0,0,1,0,0,NCSU_Main,NA,Dining / Shopping,Walk,0,0,0,0,1,0,0.40812764640384663,0.507931,63.6818,0,0,0,0,63.6818,0
1254,1,0,No,No,1254001,North Carolina State University,1254002,North Carolina State University,3055,3056,P,A,3055,3056,UC1,0,0,0,1,0,0,NCSU_Main,NCSU_Main,Attend Classes / Study / Research,Walk,0,0,0,0,1,0,0.29059651157101096,0.464153,63.6818,0,0,0,0,63.6818,0
1254,1,0,No,No,1254002,North Carolina State University,1254003,North Carolina State University,3056,3056,P,A,3056,3056,UC1,0,0,0,1,0,0,NCSU_Main,NCSU_Main,Attend Classes / Study / Research,Walk,0,0,0,0,1,0,0.19521716676776532,0.289656,63.6818,0,0,0,0,63.6818,0
1254,1,0,No,No,1254003,North Carolina State University,1254004,North Carolina State University,3056,3055,P,A,3056,3055,UC1,0,0,0,1,0,0,NCSU_Main,NCSU_Main,Work,Walk,0,0,0,0,1,0,0.05115014508638052,0.464153,63.6818,0,0,0,0,63.6818,0
1254,1,0,No,No,1254004,North Carolina State University,1254005,North Carolina State University,3055,3056,P,A,3055,3056,UC1,0,0,0,1,0,0,NCSU_Main,NCSU_Main,Attend Classes / Study / Research,Walk,0,0,0,0,1,0,0.12804705207479433,0.464153,63.6818,0,0,0,0,63.6818,0
1254,1,0,No,No,1254005,North Carolina State University,1254006,North Carolina State University,3056,3056,P,A,3056,3056,UC1,0,0,0,1,0,0,NCSU_Main,NCSU_Main,Attend Classes / Study / Research,Walk,0,0,0,0,1,0,0.19448253849565278,0.289656,63.6818,0,0,0,0,63.6818,0
