"TAZ","access_nearby_sov","access_transit","access_walk","N_sov","N_hov2","N_hov3","N_walkbike","N_t","N_auto_pay","W_sov","W_hov2","W_hov3","W_walkbike","W_t","W_auto_pay"
2420,7.93567,0.00,0.00,322.843,368.814,221.794,0.00,0.00,0.740594,134.022,43.5624,37.4842,29.0383,0.00,0.584485
2421,8.58937,0.00,1.85126,141.142,76.0897,50.4868,97.2431,0.00,2.04018,22.0926,8.19787,6.22617,9.52256,0.00,0.0950042
2422,8.28252,0.00,1.4801,92.3376,58.6564,37.3366,65.4981,0.00,2.08137,19.2232,7.1691,5.5231,8.10074,0.00,0.0814891
2423,8.48389,0.00,1.52614,182.774,92.4229,61.8547,131.106,0.00,2.11979,29.4077,9.97484,7.95145,9.31365,0.00,0.129317
2424,8.60195,0.00,1.43706,62.7144,41.0948,26.2618,34.9915,0.00,1.47427,16.1844,6.06434,5.02118,5.70096,0.00,0.0658911
2425,7.95408,0.00,0.00,263.915,199.948,126.236,0.00,0.00,0.751434,134.11,39.7541,33.7806,23.2549,0.00,0.608909
2426,9.11143,2.4852,1.83876,212.952,156.637,92.4734,145.223,7.05489,2.85402,236.966,83.9419,71.0015,68.6381,20.5887,1.27885
2427,8.92874,2.16973,1.39561,234.852,152.238,84.2455,136.302,11.1065,2.02042,320.268,92.9619,79.8367,48.8153,19.2798,1.79161
2428,9.03613,2.0216,1.71785,144.16,106.248,63.6798,89.2433,3.10928,1.37789,144.678,44.5291,37.9074,27.9955,8.71482,0.80697
2429,9.01513,2.7647,1.60633,125.057,93.1617,56.2529,102.962,3.64032,1.30566,71.6286,22.9358,18.1726,20.1502,8.20626,0.40282
2430,9.03943,2.3308,1.7176,124.135,107.821,85.9614,91.8447,3.37032,1.70072,237.811,68.5843,42.2559,38.7762,12.6863,0.587825
2431,9.08742,1.48123,1.74714,102.637,71.5297,41.041,78.3018,2.45379,0.752305,120.654,37.3964,28.985,33.5905,12.1943,0.704463
2432,9.3619,2.82203,1.70669,103.53,110.75,75.8277,45.9491,12.2517,1.44026,421.507,111.792,82.0912,36.123,18.2388,1.67722
2433,9.60288,2.34721,1.92832,87.57,57.6165,35.4052,58.7051,2.01443,0.591321,50.5819,16.5216,12.5313,16.8461,6.67685,0.293997
2434,8.94242,3.48047,1.98569,147.342,91.1994,52.4221,144.246,4.97669,1.36526,80.6609,35.2135,24.987,52.4435,20.4281,0.43491
2435,9.08942,3.61204,2.00474,97.7444,89.6095,52.0048,63.7519,10.311,1.85024,171.266,50.5524,43.0922,28.7815,17.9574,1.02713
2436,8.96744,2.26889,1.49421,42.959,44.4726,25.6145,33.9607,1.53939,0.579096,22.2419,9.02196,6.6326,12.0544,4.06022,0.121338
2437,8.99893,2.93635,1.98581,33.9997,29.6118,17.876,24.1328,1.08438,0.317604,16.4398,5.46589,4.21775,5.4398,2.35387,0.0971098
2438,8.96421,1.89689,1.30423,86.8363,69.2541,41.3547,56.5958,1.90492,0.837869,34.0793,12.6367,9.25925,15.8165,5.91603,0.193929
2439,8.86845,1.95324,1.07216,91.6548,66.1031,40.2602,50.1323,1.53375,0.579339,34.1185,10.9587,8.81408,9.2412,3.37359,0.194179
2440,8.85853,1.6522,1.19796,63.684,64.9352,51.7081,33.1482,1.44616,1.05993,147.871,37.7552,19.5247,10.1031,3.09817,0.190366
2441,9.3967,3.10887,1.82815,99.9924,81.5497,48.2905,51.921,3.85412,1.25697,68.5883,20.8708,17.6328,13.2837,6.4917,0.392083
2442,8.07946,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2443,8.58889,1.78244,0.559547,18.4325,23.8641,12.8197,8.33046,0.624038,0.275655,11.6363,4.25798,3.58599,3.68709,0.980486,0.059251
2444,8.96303,0.0528889,1.59853,117.501,103.047,61.1236,78.6511,1.76505,0.862284,91.2143,27.9918,23.676,18.0088,3.45665,0.47114
2445,8.68442,1.62339,1.11327,539.351,212.947,145.859,391.41,0.776217,0.924139,170.139,51.9938,45.5724,27.7717,4.24269,0.774725
2446,8.23984,0.00,0.00,1.80371,3.09071,1.62929,0.00,0.00,0.0190405,2.42992,0.643606,0.560794,0.225789,0.00,0.0106072
2447,8.54887,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2448,8.7639,0.857804,0.724807,82.4296,71.9938,42.8047,48.0532,1.03366,0.610426,71.002,22.4202,19.2189,14.3708,3.14773,0.373459
2449,8.8793,2.2594,1.7451,115.608,85.8897,48.1835,79.1557,2.75943,0.811964,78.7937,24.5601,20.1063,18.547,7.25559,0.436858
2450,9.22422,2.90814,2.0837,58.8177,65.3154,35.5243,55.678,2.86602,0.536705,25.7438,9.85353,6.8097,14.0335,5.85422,0.143521
2451,8.96932,2.56838,1.93337,108.606,81.2855,46.1573,81.2997,3.14435,0.842211,73.4115,24.195,19.8079,19.9543,7.69331,0.398439
2452,8.88884,0.901796,1.73431,160.623,159.27,130.719,116.807,3.52399,1.39108,253.68,65.5169,35.2318,19.7381,5.05746,0.363364
2453,8.72287,0.00,0.00,1008.97,389.392,269.237,0.00,0.00,1.23584,525.72,159.829,140.494,82.9104,0.00,2.19747
2454,8.92168,0.619448,1.74944,132.386,112.473,64.3804,79.2582,2.17123,1.37098,86.378,27.5135,22.8648,20.3821,4.78739,0.449286
2455,9.22749,0.3377,2.28677,107.758,115.748,69.0753,121.189,3.90808,0.694656,43.1035,16.5021,11.1822,24.2989,7.80181,0.228745
2456,8.74913,0.00,0.983984,638.056,252.578,176.524,479.91,0.00,0.459506,87.3215,26.2097,21.4941,18.3633,0.00,0.388541
2457,8.8663,0.00,1.51117,715.825,282.788,195.966,520.113,0.00,0.801177,197.416,54.8199,47.0909,25.3287,0.00,0.949424
2458,8.90002,0.00,1.57799,616.696,259.359,176.421,451.29,0.00,0.851147,140.49,41.5,34.6354,26.2017,0.00,0.652637
2459,8.66989,0.00,1.12281,249.403,199.278,238.319,159.71,0.00,1.73004,373.853,93.1831,48.3073,16.4704,0.00,0.366642
2460,9.36936,2.5527,1.74812,140.759,121.312,67.677,100.603,9.91905,1.36295,322.686,92.3681,78.5104,49.4743,30.1615,1.87817
2461,9.1155,1.95202,1.57389,115.225,97.9762,56.0309,61.786,2.58292,1.24716,114.278,33.1069,28.5259,16.9795,6.88545,0.654203
2462,8.89428,2.13714,1.11401,69.9043,73.3634,38.8744,28.8726,1.84508,1.07044,256.713,70.8811,61.9186,28.6806,15.2971,1.47416
2463,9.23752,2.18034,1.87999,69.7723,72.8361,42.1292,54.976,2.00307,0.599589,34.1063,11.2454,9.02421,9.90099,3.76259,0.19298
2464,8.72124,0.466827,1.66023,71.1259,75.1175,42.1224,56.0892,1.90287,0.640306,32.7368,11.0361,8.73279,10.425,2.75625,0.16976
2465,8.63859,0.170299,1.23931,77.4322,72.0646,43.5505,60.644,1.47871,0.687596,56.3205,18.2642,14.223,17.2018,4.9177,0.310091
2466,8.55946,0.00,1.05251,253.714,107.095,72.8161,185.534,0.00,0.458553,40.6196,12.36,10.6926,7.01174,0.00,0.175302
2467,8.52442,0.00,0.00327301,75.0334,65.144,40.3928,54.4343,0.00,0.688687,53.7559,17.8934,13.836,17.759,0.00,0.283999
2468,8.73495,0.00,0.752973,810.411,304.326,215.924,592.049,0.00,0.453117,133.847,38.8081,33.4375,19.951,0.00,0.590739
2469,8.91936,2.41982,1.18447,86.2862,81.9115,49.0152,41.2251,2.55096,1.47665,74.5538,22.1258,18.9952,12.3092,4.92667,0.420056
2470,8.52035,0.481161,0.545437,121.578,90.4767,55.7732,94.8182,2.08603,0.637553,78.1703,25.7893,19.3569,27.3023,8.62123,0.420124
2471,9.10354,2.37312,1.26707,140.076,130.323,67.3902,66.225,18.9547,1.79711,350.236,99.7211,85.9937,48.498,24.4211,1.99673
2472,8.54772,1.32812,1.72504,55.4989,54.4026,28.6288,57.6729,2.20848,0.540214,23.9974,10.0403,6.13125,17.8812,6.50212,0.130239
2473,8.77471,1.01117,1.59412,51.6031,47.6221,27.3709,41.3286,1.32454,0.427619,21.5953,7.33612,5.58884,7.73037,2.46526,0.119855
2474,8.81865,1.48885,2.15915,40.9946,44.4597,24.7844,49.8107,2.04455,0.463751,20.7556,8.92845,5.40316,16.3013,6.01243,0.117456
2475,8.98898,1.79248,1.74581,31.2418,38.6609,21.0782,24.5494,1.2035,0.369315,16.267,5.91416,4.24239,7.59314,2.75789,0.0918921
2476,8.67207,1.16826,1.30299,12.2008,18.0133,9.98081,6.43812,0.427828,0.180893,5.08458,1.63819,1.3176,1.38622,0.433256,0.0286652
2477,9.21041,3.10292,1.5964,141.656,106.995,63.412,93.3455,5.75312,1.23873,109.813,35.0791,29.1925,26.0648,11.3738,0.6114
2478,8.78608,1.68395,1.83771,89.1789,81.5407,48.3176,59.3299,2.2714,0.883196,38.8941,13.691,10.5047,14.7293,4.9943,0.214645
2479,9.00338,2.68558,1.50451,123.232,107.535,66.1104,84.9095,3.30389,1.3025,138.969,39.0617,26.6625,18.2787,7.30438,0.455719
2480,9.17084,2.84861,1.53485,81.8277,68.7249,40.34,53.4957,2.0085,0.534765,52.9394,16.0577,13.0649,11.8547,5.98568,0.307553
2481,9.10349,3.34725,1.23006,67.6685,91.0025,80.718,23.9587,3.03975,1.3768,217.5,55.311,29.9665,10.7462,4.95512,0.288536
2482,8.98009,1.73775,1.16946,157.159,111.384,67.486,119.449,3.10558,1.19008,88.0642,30.8065,23.3543,33.9214,12.1157,0.501621
2483,9.24548,3.07192,1.55438,109.159,102.07,62.2617,61.8052,3.30274,1.25506,66.025,22.1369,18.4875,17.4968,7.44523,0.372308
2484,9.09534,2.44326,1.37321,138.293,131.643,101.551,83.0206,6.99401,1.41306,326.402,86.0815,56.0645,30.7338,14.3291,1.0094
2485,9.10287,3.1926,1.91007,126.559,82.7828,50.3698,113.69,3.16502,0.881429,47.5041,16.8143,12.4763,19.6561,9.12566,0.278855
2486,9.18508,3.34996,1.84728,192.679,200.404,170.612,112.656,9.07756,4.34541,435.34,137.281,100.458,77.8946,28.0451,1.46091
2487,9.31562,3.67115,1.75073,106.246,109.76,89.5667,65.9482,6.7816,1.73452,236.039,63.0336,39.2233,20.3821,11.0017,0.585083
2488,8.67701,3.08266,0.839526,28.7674,28.7114,16.3779,20.2236,1.13459,0.356085,11.7791,4.09056,3.09354,4.49438,2.18978,0.0685195
2489,8.74663,3.18099,0.770593,41.9641,36.0594,20.0087,24.6065,1.38881,0.461856,17.4075,6.11154,5.02339,5.43006,2.51051,0.0968927
2490,7.70133,0.00,0.00,131.346,103.515,65.2801,0.00,0.00,0.500212,60.3815,19.8221,17.3517,12.4578,0.00,0.259619
2491,8.05708,0.00,0.00,371.17,338.336,290.344,0.00,0.00,1.70245,379.559,103.171,65.7844,35.8131,0.00,0.734061
2492,7.98658,0.00,0.00,232.552,162.587,104.429,0.00,0.00,0.506508,94.1192,27.9921,23.9011,16.095,0.00,0.426983
2493,7.62693,0.00,0.00,140.194,115.56,72.7964,0.00,0.00,0.570504,63.7594,19.6801,17.0816,11.3371,0.00,0.282966
2494,7.8169,0.00,0.00,206.735,145.086,94.0167,0.00,0.00,0.670323,93.3275,29.8718,25.8021,19.0134,0.00,0.412481
2495,7.64727,0.00,0.00,227.55,197.992,124.878,0.00,0.00,0.891145,161.977,52.7442,43.5939,41.3052,0.00,0.715026
2496,7.5244,0.00,0.00,119.467,111.13,68.3979,0.00,0.00,0.661902,67.7539,21.6493,18.7916,13.4125,0.00,0.29494
2497,7.67483,0.00,0.00,167.17,149.348,92.9144,0.00,0.00,0.370392,72.7695,22.1999,19.0992,13.0197,0.00,0.31897
2498,7.67113,0.00,0.00,83.5427,122.881,72.1512,0.00,0.00,0.72204,116.259,40.435,35.5047,27.7899,0.00,0.478137
2499,7.93163,0.00,0.00,256.747,237.332,147.951,0.00,0.00,0.796168,120.418,38.622,32.6082,27.2216,0.00,0.531412
2500,8.03079,0.00,0.00,284.794,194.022,125.744,0.00,0.00,0.467661,146.671,41.3542,35.8992,18.7287,0.00,0.671482
2501,8.01572,0.00,0.00,233.095,193.476,121.17,0.00,0.00,0.590756,91.5195,30.3621,26,21.4201,0.00,0.395346
2502,7.79993,0.00,0.00,97.6433,155.059,159.982,0.00,0.00,0.89214,245.259,62.5876,32.6355,13.496,0.00,0.211592
2503,8.2038,0.00,0.00,204.229,174.436,108.578,0.00,0.00,0.483634,68.5366,22.5159,18.8442,17.0999,0.00,0.29998
2504,7.77937,0.00,0.00,125.794,96.3013,60.8655,0.00,0.00,0.299785,49.2026,15.0941,13.2486,8.07353,0.00,0.215105
2505,7.87453,0.00,0.00,79.6491,88.4356,53.4888,0.00,0.00,0.383485,36.1565,12.6464,10.7087,10.1039,0.00,0.153778
2506,7.37755,0.00,0.00,192.523,132.729,84.9038,0.00,0.00,0.481234,273.011,76.0264,66.2542,32.2334,0.00,1.22986
2507,8.08879,0.00,0.00,112.012,104.524,64.8118,0.00,0.00,0.605786,46.0084,14.9422,12.7856,10.1891,0.00,0.203371
2508,8.38512,0.00,0.00,66.5563,87.1883,53.1824,0.00,0.00,0.510677,29.2152,8.74872,7.59218,4.69376,0.00,0.162823
2509,8.06322,0.00,0.00,309.455,201.697,131.9,0.00,0.00,0.791195,151.23,44.552,38.7589,22.6099,0.00,0.688791
2510,8.3344,0.0453091,0.155691,109.778,116.517,72.2576,60.896,1.55983,1.15176,63.4601,19.6402,16.3477,13.7594,3.01736,0.344204
2511,8.26065,0.00,0.00,140.277,189.043,112.568,0.00,0.00,0.969046,68.5679,23.4108,19.1571,20.3112,0.00,0.343836
2512,8.24694,0.00,0.00,125.911,175.298,102.976,0.00,0.00,0.622553,54.0134,18.6087,14.263,19.6059,0.00,0.279947
2513,8.7051,0.870164,0.465023,15.274,17.6013,10.28,10.8393,0.417559,0.240446,9.03331,3.60424,2.41912,5.53499,1.83421,0.0491844
2514,8.97476,1.75765,1.49149,55.2565,69.8329,70.627,36.112,1.72198,1.05156,200.034,50.4789,24.5321,12.3478,3.61225,0.18164
2515,8.87701,1.79972,0.450391,48.5188,40.9437,25.2595,33.0469,1.10307,0.47808,36.7204,12.0624,9.11227,12.4863,4.5928,0.205959
2516,9.60773,2.42307,1.81708,168.194,136.787,71.2834,89.6593,9.17447,1.6356,275.515,81.7533,69.5218,47.7327,18.6391,1.58309
2517,8.89885,1.95822,0.915214,63.277,63.3184,56.4432,27.3653,1.36231,1.10511,200.665,49.4161,27.1306,7.75297,2.61877,0.334139
2518,8.89721,1.74643,0.977924,124.952,103.775,59.2159,74.3255,2.96463,1.42881,152.649,44.1005,37.2986,24.8234,8.43229,0.896453
2519,8.85424,2.01375,0.946078,52.9733,48.3709,29.9606,25.3046,0.981046,0.950118,35.3863,10.7015,9.23474,6.06211,1.8407,0.199361
2520,8.43933,0.0438199,0.00,106.317,150.487,88.8848,0.00,2.36887,0.637426,38.6684,12.4907,10.3878,9.44098,1.86866,0.203362
2521,8.30512,0.0312765,0.00,76.3286,101.534,61.25,0.00,1.55137,0.628822,39.4966,12.7233,10.818,8.77,1.56566,0.213011
2522,8.5243,0.819124,0.448102,78.1016,99.4386,60.7196,33.326,1.51294,1.1243,48.5368,15.5998,13.7443,9.0926,1.5855,0.262881
2523,9.2287,2.1132,1.1339,92.0198,90.3676,45.4248,38.4621,5.47854,1.50767,128.414,37.7109,32.9756,18.4047,6.57367,0.757297
2524,8.56723,0.764061,0.301587,129.189,160.991,105.192,72.6691,2.86517,1.07324,198.322,54.4941,36.169,21.2562,4.6699,0.566049
2525,7.51037,0.00,0.00,96.3125,75.7776,47.8083,0.00,0.00,0.279933,42.8977,13.3298,11.4051,8.34519,0.00,0.187412
2526,7.50569,0.00,0.00,80.6949,81.9944,50.0368,0.00,0.00,0.391406,44.8299,14.5738,12.4335,10.0717,0.00,0.191858
2527,7.94374,0.00,0.00,199.455,172.907,108.369,0.00,0.00,1.16978,96.3959,32.7189,27.5262,25.6456,0.00,0.419803
2528,6.75845,0.00,0.00,23.3596,34.105,19.4895,0.00,0.00,0.423613,45.8974,16.0157,13.7495,12.1275,0.00,0.185581
2529,6.75208,0.00,0.00,15.9327,19.4716,11.2591,0.00,0.00,0.178552,15.2629,5.38394,4.76264,3.6686,0.00,0.0597249
2530,6.62952,0.00,0.00,39.0056,39.8154,23.1727,0.00,0.00,0.289443,35.5195,11.3294,9.73646,7.313,0.00,0.146355
2531,6.80275,0.00,0.00,41.3089,26.5677,16.6076,0.00,0.00,0.110856,27.4497,8.16361,6.9683,4.69983,0.00,0.118115
2532,6.5218,0.00,0.00,55.9493,57.5426,34.5364,0.00,0.00,0.601762,61.5075,22.8641,18.6115,22.3542,0.00,0.250576
2533,7.01602,0.00,0.00,84.6484,86.4137,52.6561,0.00,0.00,0.814401,66.1989,25.1304,20.1792,26.0573,0.00,0.271353
2534,6.56435,0.00,0.00,28.7331,34.9101,20.6863,0.00,0.00,0.395015,24.6363,8.78201,7.03846,8.55783,0.00,0.102982
2535,7.17157,0.00,0.00,103.557,80.5875,51.7327,0.00,0.00,0.634168,62.0756,19.4085,16.6862,12.0521,0.00,0.274812
2536,7.21528,0.00,0.00,93.1252,83.2498,52.1094,0.00,0.00,1.32562,78.5085,23.1749,19.8585,12.8434,0.00,0.371304
2537,7.28269,0.00,0.00,111.406,100.18,62.8502,0.00,0.00,0.950988,83.565,33.7268,23.0989,50.5987,0.00,0.365352
2538,7.00931,0.00,0.00,93.8091,75.7666,47.2865,0.00,0.00,0.586371,57.9836,18.9222,16.3392,12.5146,0.00,0.245576
2539,7.69091,0.00,0.00,65.0786,62.7299,39.601,0.00,0.00,0.747685,45.509,13.9885,12.0793,8.19438,0.00,0.221256
2540,7.33626,0.00,0.00,67.8169,49.5247,31.7379,0.00,0.00,0.317233,32.1531,10.6191,8.89027,8.12365,0.00,0.139656
2541,7.24175,0.00,0.00,16.7545,23.8549,13.9839,0.00,0.00,0.376909,25.0631,9.72711,7.86606,10.1371,0.00,0.102008
2542,9.45268,3.8871,2.21365,109.688,108.213,62.7543,46.8014,15.6936,2.57178,209.549,70.5741,62.0147,45.7023,24.2962,1.22537
2543,9.61604,3.72521,2.20627,197.121,154.473,86.3048,198.139,33.2474,2.27363,331.809,100.847,83.1151,71.0469,46.0551,2.06655
2544,9.28596,3.57097,1.49958,214.471,157.887,106.112,128.761,7.13728,2.71005,240.062,68.8625,47.4488,32.9303,16.1305,0.801118
2545,9.28696,3.60259,1.82049,174.519,132.291,101.612,132.761,6.04971,2.1998,202.209,56.0969,33.6251,25.5226,11.647,0.47794
2546,9.27067,2.83634,1.66677,163.899,149.816,148.643,93.6415,4.86173,2.82441,272.496,71.6833,40.764,22.39,9.40619,0.512689
2547,8.79259,1.53345,1.20061,35.3739,28.7727,18.1588,23.9128,0.713628,0.424759,11.8022,4.19995,3.25328,4.46166,1.45805,0.0686157
2548,8.86654,0.458153,1.17116,19.5696,18.4756,11.2605,18.7515,0.580011,0.373416,9.34381,4.05491,2.8462,6.12323,1.83688,0.0504387
2549,8.80569,1.1746,0.97295,40.2952,29.7113,19.0641,26.5512,0.553416,0.425459,16.2595,5.27642,4.29687,4.33366,1.29797,0.0951689
2550,9.80511,3.71263,2.03542,90.1693,93.8444,87.0783,65.0692,4.68213,1.55646,190.829,51.8176,25.8004,24.941,10.2673,0.237962
2551,9.33777,3.24212,1.62481,136.012,106.166,66.8119,71.2422,4.67935,2.01774,94.3109,31.0746,26.6745,21.4327,9.54132,0.555161
2552,9.04641,1.27697,0.889642,63.4066,49.73,30.6292,42.9397,1.09525,0.635173,34.1592,10.8903,8.79374,8.9146,2.75898,0.198702
2553,9.26985,2.34586,1.26306,153.703,130.707,96.4503,96.7655,4.3126,2.70805,263.924,79.2712,53.2799,42.6134,11.8283,0.724401
2554,8.80779,0.889916,1.0411,152.875,202.853,122.998,69.8135,3.33771,1.85949,152.594,51.0324,44.6432,33.2732,6.06897,0.833945
2555,8.94466,0.873983,0.949635,151.128,197.01,119.557,61.8802,3.10202,2.23029,95.3339,25.8792,22.0018,11.8492,3.61789,0.574321
2556,9.74239,4.01799,2.33473,84.4151,83.4673,52.4621,78.5429,4.97349,1.52201,59.076,21.3066,17.7525,18.7412,8.52008,0.350404
2557,9.293,3.03658,1.43627,204.478,117.638,66.9103,134.856,15.909,2.1774,246.055,72.2885,61.823,40.0566,25.2347,1.52075
2558,9.26124,3.43226,1.81488,92.4444,85.1968,67.549,62.1073,3.96765,1.73128,165.789,43.9849,25.0607,14.2636,6.64614,0.309943
2559,9.541,3.41038,1.92197,19.9392,24.7583,14.5839,12.7747,1.06053,0.418736,12.6441,4.37725,3.58392,3.86665,1.85945,0.0755922
2560,9.29215,3.27149,1.95971,35.2932,30.0732,18.685,27.7182,1.27564,0.420528,18.2096,5.68849,4.7259,4.07767,2.15838,0.113376
2561,9.25815,3.35067,1.84062,89.489,66.9328,41.8849,71.1145,3.57687,1.08881,66.9142,22.4028,19.1222,16.2472,6.91293,0.401681
2562,9.55096,3.47191,1.91765,85.659,70.7755,42.5552,51.2282,6.9028,1.37501,103.576,29.825,25.685,15.0886,11.3703,0.656174
2563,9.7051,3.30174,1.49905,70.8246,57.2619,34.1044,34.8025,5.4169,0.987737,98.1502,29.9145,26.1408,16.1413,8.61611,0.608639
2564,8.96107,3.37546,2.17102,126.803,113.702,65.759,88.0646,11.3929,2.60493,224.785,74.6027,62.9964,55.6306,25.8182,1.29857
2565,9.51942,3.28307,1.8824,150.64,140.798,83.3299,131.323,18.6555,2.25825,225.341,68.1836,57.1865,44.1981,24.3679,1.39318
2566,9.25887,3.26015,1.90801,141.625,109.606,68.331,72.0741,5.70099,1.81814,124.492,40.1191,34.6429,25.9052,11.4119,0.732536
2567,9.02774,2.91962,1.73143,227.196,162.998,94.6413,167.689,11.0512,2.82342,276.499,92.4522,76.7008,74.4843,26.4297,1.51499
2568,8.66944,2.54273,1.68186,151.803,87.7575,54.7231,133.532,3.44801,0.962894,96.3578,30.9525,24.5283,27.278,10.7048,0.559971
2569,9.30602,3.42168,1.61764,87.0749,99.7965,96.2936,35.145,5.9486,2.09536,245.017,65.0374,38.1962,18.2793,7.8518,0.452431
2570,9.05912,2.81202,0.987551,85.4144,88.3267,83.6146,40.242,4.00488,1.6889,239.076,62.647,36.0548,16.849,6.06159,0.419551
2571,9.883,4.51058,2.27678,155.941,148.836,88.0318,152.053,24.2207,2.75057,253.1,80.9954,64.38,70.4187,37.6224,1.62861
2572,9.40667,3.69849,2.09061,51.416,55.9417,34.7519,68.5037,3.02541,0.977584,27.2856,14.8477,7.56474,34.8845,13.6746,0.1679
2573,9.19243,2.80689,1.66732,121.692,94.0846,55.9145,109.681,3.97464,1.12055,125.533,38.5198,30.7446,30.98,12.3168,0.791869
2574,9.67288,4.40779,2.25563,95.9353,81.7224,49.489,83.319,9.04582,1.52842,120.035,40.0738,32.0131,36.3897,17.7885,0.752631
2575,9.48638,4.05017,2.11332,40.7081,45.7545,28.4091,50.4969,2.42822,0.804262,20.0775,9.20623,5.334,18.2087,7.42133,0.125297
2577,9.7521,4.29064,1.92828,181.095,163.254,129.448,109.882,18.7064,3.28307,450.33,132.776,95.721,68.8861,31.3139,1.72612
2578,8.66905,1.12213,0.00,170.508,232.42,142.175,0.00,4.96813,2.04431,95.1034,34.6239,26.5062,38.8231,10.6845,0.514353
2579,8.70876,2.42793,1.21629,172.472,203.955,128.86,135.688,5.1408,1.86684,184.806,68.9259,57.4437,63.1731,16.8359,0.988072
2580,8.84754,3.07924,1.0438,125.199,210.939,200.288,63.4796,5.53909,1.86487,262.263,68.1171,35.8886,17.523,4.97038,0.302177
2581,8.17645,0.111765,1.07618,303.506,333.74,259.107,191.174,5.54061,3.40923,416.606,116.53,78.1963,53.652,11.0414,1.18493
2582,8.45743,1.27241,0.911923,192.11,234.091,145.538,115.377,3.97301,2.1213,139.51,48.4162,41.7582,35.7171,6.96347,0.721828
2583,9.10827,1.44981,1.69311,298.981,337.947,206.43,149.918,7.29042,3.64308,618.884,186.938,163.327,98.7537,28.6501,3.49387
2584,8.99526,2.48311,1.33082,134.879,165.554,105.764,82.4521,3.31654,1.0976,96.527,27.9227,23.9386,14.6737,5.29532,0.575002
2585,8.62209,1.87892,1.01908,383.313,494.296,397.959,323.935,11.7822,4.43249,491.045,151.948,92.9676,119.288,35.478,1.28957
2586,8.50953,0.872547,0.00,173.61,185.551,115.271,0.00,3.56925,1.85167,145.689,49.9866,40.616,44.6604,11.2573,0.7778
2588,8.85802,2.64236,0.796381,28.3182,26.9107,16.7237,25.7008,1.10416,0.60128,18.4598,6.87031,5.21991,7.99243,2.75321,0.104591
2589,8.72305,1.53744,0.529361,64.4374,60.8445,38.8104,29.0085,0.912474,1.15728,49.8505,27.6331,25.0248,28.2263,2.6777,0.177598
2590,8.29251,0.00,0.600353,47.2078,59.0614,36.4748,30.8063,0.00,0.597593,30.5759,10.911,8.44987,11.6271,0.00,0.164838
2591,8.32395,0.00,0.99912,94.2857,121.16,75.2298,106.356,0.00,1.02456,50.1716,23.2048,14.3474,43.0146,0.00,0.262376
2592,8.45801,0.00,1.69247,138.115,161.953,100.572,155.153,0.00,1.85307,81.5605,33.5985,21.3227,56.8938,0.00,0.444368
2593,8.01989,0.00,1.31062,174.353,195.783,123.014,170.575,0.00,1.44992,111.034,40.5335,28.4813,54.0963,0.00,0.568163
2594,8.20666,0.00,1.70503,75.3086,96.359,57.189,83.9555,0.00,0.800853,38.5317,16.2446,10.567,26.9744,0.00,0.200222
2595,8.72464,0.500598,0.4281,215.185,245.85,159.663,100.135,3.52557,2.89163,337.172,102.364,77.0875,51.7564,6.36924,1.17402
2596,8.52961,2.12648,0.636116,175.356,269.704,249.353,102.853,6.45151,2.39773,326.567,89.2891,48.9476,35.8059,10.2508,0.450078
2597,8.43472,1.64761,0.253285,62.3533,110.8,65.331,34.5495,2.91617,0.902836,33.8598,12.861,9.92411,14.7172,4.4919,0.181122
2598,9.42788,3.51834,1.31336,195.136,158.673,108.412,127.262,13.7427,2.92083,420.651,121.854,88.159,64.7773,26.7659,1.69314
2599,8.97921,1.85398,0.00,139.218,161.888,100.79,0.00,2.55185,2.10073,155.919,58.4424,52.0916,42.3753,5.16204,0.79542
2600,8.96753,0.550371,1.18424,104.953,69.3315,43.4263,93.0317,2.00893,1.14188,58.4206,23.7749,18.7555,27.5167,6.72245,0.300393
2601,9.11068,2.25473,1.27541,26.8303,27.8297,16.5953,13.7123,0.786507,0.562449,15.1196,6.1603,5.2911,5.66964,1.35233,0.0786645
2602,8.50959,0.575708,1.16811,106.032,161.172,96.6837,63.0618,3.14317,1.03789,49.0092,17.4586,14.4193,15.5481,3.68121,0.264616
2603,8.70153,1.63728,1.49631,180.577,308.296,300.684,96.3833,6.71114,2.56918,335.965,90.0861,48.4657,29.0649,6.93708,0.383844
2604,9.07504,1.25078,1.57262,259.443,296.293,181.053,132.325,5.63889,2.85073,654.804,190.83,166.033,93.9288,27.3077,3.76359
2605,8.95765,0.310177,1.18912,119.795,96.1327,52.5989,93.9231,1.77929,1.50338,100.771,31.5368,25.2485,25.9243,7.1692,0.585124
2606,8.82963,1.36508,0.361745,159.489,182.059,113.599,73.8652,2.94465,2.10031,278.589,84.6641,74.2934,44.319,9.80307,1.58931
2607,9.67159,3.30924,1.60075,81.0197,83.3928,49.584,23.664,6.52248,2.20088,129.011,43.6881,38.7037,27.5091,11.0132,0.762239
2608,9.54829,4.04363,1.67084,96.8082,99.3273,58.2193,29.2531,9.55876,2.6718,188.697,64.5529,57.1882,41.4153,16.4788,1.1126
2609,10.0063,4.62744,2.22925,111.363,117.455,58.0828,49.6167,41.1966,1.76078,396.086,112.597,97.5567,52.9475,44.4339,2.576
