"TAZ","Type","HH","HH_POP","Median_Inc","Pct_Worker","Pct_Child","Pct_Senior","Industry","Office","Service_RateLow","Service_RateHigh","Retail","PctHighEarn","StudGQ_NCSU","StudGQ_UNC","StudGQ_DUKE","StudGQ_NCCU","StudOff_NCSU","StudOff_UNC","StudOff_DUKE","StudOff_NCCU","BuildingS_NCSU","BuildingS_UNC","BuildingS_DUKE","BuildingS_NCCU","K12","CollegeOn","CollegeOff","Hospital","TraumaLevel","ParkDistrict","ParkCostW","ParkCostU","ParkCostO","EmpSpaces","StudSpaces","OtherSpaces","AWDT","PCTCV","PCTAUTOEE","PCTCVEE","TotalEmp","Density","AreaType","ATSmoothed","walkability_attr","gs_home_attr","gs_work_attr","gs_other_attr","gs_total_attr","GSIndex","ApproachDensity","walk_attr_dens","IndEmpDensity","ApproachDensity_z","IndEmpDensity_z","walk_attr_dens_z","GSIndex_z","Walkability","wHH","wK12","wStudGQ_NCSU","wStudGQ_UNC","wStudGQ_DUKE","wStudGQ_NCCU","wCollegeOn","wRetail","wTotalEmp","PctNearBusStop","access_general_sov_attr","access_nearby_sov_attr","access_walk_attr","access_employment_sov_attr","access_hospital_sov_attr","access_general_sov","access_nearby_sov","access_walk","access_employment_sov","access_hospital_sov","access_transit_attr","access_transit"
1671,"Internal",276,619,93816,60,17.4000,14.5000,3,13,31,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,1,3033.04,"Urban",1,746,1794.00,70.5,709.3,2573.80,0.437461,12.8751,11045.95,12.8751,-0.171719,-0.234456,-0.214415,-0.510098,0.108469,29.9375,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.108469,0.467515,746,183.2,1.12394,47,0.00,12.377,8.90237,1.26261,11.9187,0.815841,183.2,1.76159
1672,"Internal",697,1341,93816,60,17.4000,14.5000,47,955,125,3,58,74,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,22,7125.18,"Urban",1,6131.70,4530.50,1782.00,6832.70,13145.20,0.592661,6.00708,26321.43,94.1109,-0.230574,-0.120549,-0.0112222,1.14195,0.134647,93.849,0.00,0.00,0.00,0.00,0.00,0.00,7.80953,2.96224,0.396347,6131.70,1240.90,3.5801,1188.00,0.00,12.3492,8.88337,1.3048,11.8907,0.536293,1240.90,1.69231
1673,"Internal",173,430,56731,53,24.7000,8.8,62,419,1123,86,132,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,28,16881.79,"Urban",1,11010.50,1124.50,2733.00,9366.90,13224.40,0.448365,0.00,58278.91,273.229,-0.282051,0.130606,0.413872,-0.394027,0.123152,21.3052,0.00,0.00,0.00,0.00,0.00,0.00,16.256,3.44824,0.698021,11010.50,2319.00,0.917929,1822.00,0.00,12.5563,9.18384,1.11782,12.0187,1.27733,2319.00,1.7497
1674,"Internal",33,85,56731,53,24.7000,8.8,117,43,245,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,6,2313.55,"Urban",1,2027.20,214.5,720,1419.00,2353.50,0.534575,8.25358,6474.93,321.89,-0.211323,0.198837,-0.275218,0.523652,0.119528,3.94443,8.96462,0.00,0.00,0.00,0.00,0.00,0.00,0.71717,0.303498,2027.20,390.5,0.194101,405,0.00,12.5487,9.14314,0.184991,12.0316,1.22819,390.5,1.2176
1675,"Internal",0,0,55893,58,26.9000,11.8000,39,6,284,37,3193,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,319,56697.37,"Downtown",1,61641.70,0.00,5338.50,56318.80,61657.30,0.158173,34.1405,526252.42,332.87,0.0105122,0.214233,6.63879,-3.48301,0.299372,0.00,0.00,0.00,0.00,0.00,0.00,0.00,955.895,95.4997,1,61641.70,13499.00,6.94266,3559.00,0.00,12.665,9.92789,2.27545,11.987,0.578202,13499.00,2.05092
1676,"Internal",985,1953,72950,53,10.9000,21.8000,3,27,117,0,17,27,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,2,6234.20,"Urban",1,2934.60,6402.50,246,2758.80,9407.30,0.450113,11.0384,25960.28,8.27877,-0.187459,-0.2409,-0.0160261,-0.375416,0.114487,112.769,0.00,0.00,0.00,0.00,0.00,0.00,1.94627,0.228973,0.943246,2934.60,717.6,4.24783,164,0.00,12.5337,9.2749,1.74495,11.9674,0.782287,717.6,2.21852
1677,"Internal",560,961,90870,53,5.8,31.7000,3,913,46,43,280,62,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,22,10277.69,"Urban",1,9546.40,3640.00,1927.50,9992.70,15560.20,0.517516,9.17804,47604.06,9.17804,-0.203401,-0.239639,0.271877,0.342066,0.131167,73.4538,0.00,0.00,0.00,0.00,0.00,0.00,36.7269,2.88568,0.487857,9546.40,1992.80,3.02442,1285.00,0.00,12.53,9.1814,1.73928,11.9921,0.973961,1992.80,1.49031
1678,"Internal",320,592,72950,53,10.9000,21.8000,7,103,355,53,125,47,0,0,0,0,12,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,11,5632.07,"Urban",1,5627.80,2080.00,1032.00,4863.60,7975.60,0.543375,28.2836,25064.34,21.9984,-0.0396772,-0.221663,-0.0279438,0.617321,0.130156,41.65,5.85704,0.00,0.00,0.00,0.00,0.00,16.2695,1.43172,0.751336,5627.80,1217.10,1.7119,643,0.00,12.5543,9.45378,1.73845,11.9995,1.98977,1217.10,2.0624
1679,"Internal",692,1134,72950,53,10.9000,21.8000,155,568,660,56,92,64,0,0,0,0,40,0,0,0,0,0,0,0,530,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,33,12047.40,"Urban",1,10008.80,4498.00,3091.50,8394.10,15983.60,0.607593,9.05458,48241.60,467.82,-0.204459,0.403456,0.280357,1.30091,0.145776,100.877,77.2615,0.00,0.00,0.00,0.00,0.00,13.4114,4.81062,0.954962,10008.80,1943.90,4.28123,1531.00,0.00,12.4316,9.07655,1.62709,11.925,0.62037,1943.90,2.08327
1681,"Internal",358,877,142386,52,27.8000,13.0000,2,88,19,20,6,48,0,0,0,0,0,0,0,0,0,0,0,0,564,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,2,3019.05,"Suburban",1,2126.80,2327.00,1048.50,1307.10,4682.60,0.624988,8.02244,12521.95,5.34829,-0.213303,-0.245009,-0.194781,1.48607,0.135026,48.3391,76.1544,0.00,0.00,0.00,0.00,0.00,0.810153,0.270051,9.55493e-05,2126.80,295.4,2.21158,135,0.00,12.4592,9.04719,1.3619,11.9194,0.452613,295.4,0.565649
1682,"Internal",243,590,142386,52,27.8000,13.0000,0,80,28,93,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,3,3751.82,"Urban",1,1379.30,1579.50,301.5,1285.80,3166.80,0.577309,11.6617,12310.10,0.00,-0.182117,-0.252509,-0.197599,0.978545,0.128223,31.1582,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.384669,0.446159,1379.30,306.7,1.16977,201,0.00,12.525,9.32277,1.87904,11.9215,0.531245,306.7,1.80515
1683,"Internal",233,597,142386,52,27.8000,13.0000,0,18,47,5,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,1,2928.28,"Urban",1,787.9,1514.50,105,729.7,2349.20,0.485898,0.00,9453.82,0.00,-0.282051,-0.252509,-0.235593,0.00549865,0.112612,26.2385,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.112612,0.00,787.9,187.9,0.985072,70,0.00,12.4097,8.97463,1.49695,11.8934,0.425067,187.9,0.643985
1685,"Internal",822,1958,93951,51,22.6000,21.5000,50,191,290,20,204,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,13,5989.66,"Suburban",1,7835.60,5343.00,1132.50,7199.70,13675.20,0.56331,10.673,24325.80,88.9413,-0.19059,-0.127797,-0.0377679,0.829525,0.130158,106.99,0.00,0.00,0.00,0.00,0.00,0.00,26.5523,1.69206,0.470191,7835.60,1739.90,4.20958,755,0.00,12.5311,9.29403,1.82082,11.9109,0.498926,1739.90,1.5984
1686,"Internal",638,1009,22388,51,16.2000,29.9000,48,244,377,21,5,41,0,0,0,0,4,0,0,0,0,0,0,0,982,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,16,8056.20,"Suburban",1,5883.50,4147.00,2515.50,4002.40,10664.90,0.652325,10.4798,37255.30,167.677,-0.192245,-0.0173968,0.134219,1.77706,0.149272,95.2355,146.585,0.00,0.00,0.00,0.00,0.00,0.74636,2.38835,0.563558,5883.50,963.1,4.33327,695,0.00,12.652,9.7041,2.29585,11.9807,0.767013,963.1,1.89755
1687,"Internal",352,714,92969,51,12.1000,27.3000,56,2899,621,310,418,55,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,91,31475.69,"Downtown",1,22564.00,2288.00,6456.00,23645.40,32389.40,0.422328,32.3847,116546.94,201.505,-0.00453332,0.0300366,1.18895,-0.671174,0.145312,51.1497,0.00,0.00,0.00,0.00,0.00,0.00,60.7403,13.2234,0.755255,22564.00,4484.50,2.36147,4304.00,0.00,12.6576,9.58616,2.0523,12.0045,0.933303,4484.50,1.91161
1688,"Internal",194,506,92969,51,12.1000,27.3000,0,104,19,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,659,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,2,3997.67,"Suburban",1,1775.50,1261.00,1173.00,872.9,3306.90,0.659094,0.00,17972.10,0.00,-0.282051,-0.252509,-0.122284,1.84912,0.141159,27.3848,93.0235,0.00,0.00,0.00,0.00,0.00,0.00,0.282317,0.236522,1775.50,171.8,1.5056,123,0.00,12.454,9.02228,1.55076,11.8962,0.567787,171.8,1.34095
1689,"Internal",1066,2309,96833,52,22.6000,15.0000,2,18,30,0,53,60,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,1,5511.82,"Suburban",1,3244.50,6929.00,154.5,3136.80,10220.30,0.445937,0.00,22521.73,4.40725,-0.282051,-0.246329,-0.0617653,-0.419872,0.111323,118.671,0.00,0.00,0.00,0.00,0.00,0.00,5.90014,0.111323,0.534582,3244.50,796.3,4.4981,103,0.00,12.4528,9.05666,1.34346,11.9167,0.515623,796.3,1.73221
1690,"Internal",184,474,96833,52,22.6000,15.0000,0,11,41,0,3,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,1,1840.84,"Suburban",1,668.3,1196.00,82.5,614.4,1892.90,0.493532,0.00,6042.63,0.00,-0.282051,-0.252509,-0.280968,0.0867659,0.112575,20.7138,0.00,0.00,0.00,0.00,0.00,0.00,0.337725,0.112575,0.442902,668.3,159,0.78011,55,0.00,12.4494,9.07858,1.26605,11.9142,0.539177,159,1.80206
1691,"Internal",177,359,80265,52,22.7000,11.6000,260,1008,1486,78,87,41,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,52,25343.72,"Downtown",1,14629.10,1150.50,4482.00,12767.90,18400.40,0.455272,13.0924,80301.72,1134.67,-0.169857,1.3385,0.706817,-0.320505,0.133881,23.6969,9.23776,0.00,0.00,0.00,0.00,0.00,11.6476,6.96179,0.778871,14629.10,2956.00,1.02167,2919.00,0.00,12.4756,9.06768,1.17433,11.9294,0.718023,2956.00,0.940121
1692,"Internal",177,466,80265,52,22.7000,11.6000,4,6,14,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0,3596.42,"Suburban",1,444.7,1150.50,36,424.3,1610.80,0.419975,21.1225,11341.36,28.1633,-0.101044,-0.213019,-0.210485,-0.696223,0.107401,19.0101,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.742686,444.7,110.3,0.713694,24,0.00,12.6515,9.40046,1.4621,12.0106,1.06553,110.3,1.34524
1693,"Internal",460,891,51569,48,21.2000,8.8,54,757,510,72,248,66,0,0,0,0,12,0,0,0,0,0,0,0,732,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,36,20300.63,"Urban",1,12301.80,2990.00,3559.50,10710.50,17260.00,0.542392,0.00,88618.36,277.253,-0.282051,0.136249,0.817443,0.606859,0.148984,68.5326,109.056,0.00,0.00,0.00,0.00,0.00,36.948,5.36342,0.902906,12301.80,2350.70,3.40106,1641.00,0.00,12.6107,9.70312,2.14209,11.8968,0.905026,2350.70,2.3456
1694,"Internal",43,103,51569,48,21.2000,8.8,0,8,35,0,11,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,1,1454.49,"Urban",1,507.4,279.5,81,447.2,807.7,0.563645,0.00,5764.71,0.00,-0.282051,-0.252509,-0.284665,0.83309,0.122219,5.25541,0.00,0.00,0.00,0.00,0.00,0.00,1.34441,0.122219,0.409839,507.4,112.6,0.207068,54,0.00,12.5496,9.4256,1.54374,11.8849,0.990738,112.6,1.84447
1695,"Internal",61,150,51569,48,21.2000,8.8,123,669,568,21,40,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,24,23348.59,"Urban",1,6538.30,396.5,2131.50,6146.20,8674.20,0.435469,24.996,72273.40,1024.84,-0.0678505,1.18449,0.600025,-0.531294,0.129874,7.92234,0.00,0.00,0.00,0.00,0.00,0.00,5.19498,3.11699,1,6538.30,1297.30,0.33516,1421.00,0.00,12.7305,9.74375,1.4698,11.9661,2.21266,1297.30,2.52754
1696,"Internal",1,1,51569,48,21.2000,8.8,168,511,495,9,68,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5853,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,19,9148.44,"Urban",1,39495.00,6.5,22947.30,5585.00,28538.80,0.315167,11.749,111767.12,657.942,-0.181369,0.670041,1.12537,-1.81187,0.12358,0.12358,0.00,0.00,0.00,0.00,0.00,0.00,8.40342,2.34801,0.145031,39495.00,1223.60,0.0656736,1251.00,0.00,12.5317,9.19258,0.462361,11.8703,1.45929,1223.60,1.24136
1697,"Internal",3,19,51569,48,21.2000,8.8,25,155,375,72,905,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,22,20417.03,"Urban",1,19972.40,19.5,2298.00,18077.40,20394.90,0.201654,21.2791,144661.79,177.326,-0.0997018,-0.00386681,1.56293,-3.02018,0.119657,0.35897,0.00,0.00,0.00,0.00,0.00,0.00,108.289,2.63244,0.919316,19972.40,4338.40,0.799981,1532.00,0.00,12.6908,9.76626,1.34295,11.9436,1.35927,4338.40,2.30699
1698,"Internal",181,420,51569,48,21.2000,8.8,6,79,2458,7,19,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,47,24893.45,"Urban",1,14758.20,1176.50,3853.50,11110.10,16140.10,0.463853,19.0937,77043.55,28.6405,-0.118429,-0.21235,0.663477,-0.229165,0.135009,24.4366,0.00,0.00,0.00,0.00,0.00,0.00,2.56517,6.34542,0.617102,14758.20,3168.90,0.936054,2569.00,10,12.73,9.70463,1.27883,11.9994,2.37775,3168.90,2.12413
1699,"Internal",0,0,51569,48,21.2000,8.8,61,286,332,34,218,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,17,34354.43,"Downtown",1,7167.20,0.00,1396.50,6514.30,7910.80,0.290735,0.00,156396.89,1205.97,-0.282051,1.43848,1.71902,-2.07194,0.133623,0.00,0.00,0.00,0.00,0.00,0.00,0.00,29.1297,2.27159,1,7167.20,1506.50,0.211569,931,0.00,12.66,9.77505,1.5039,11.937,1.3482,1506.50,2.50693
1700,"Internal",455,1170,69271,48,25.7000,20.7000,359,100,337,10,88,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,16,7558.51,"Suburban",1,5830.30,2957.50,1341.00,4749.30,9047.80,0.595653,0.00,24091.79,955.918,-0.282051,1.08785,-0.0408806,1.1738,0.133342,60.6708,0.00,0.00,0.00,0.00,0.00,0.00,11.7341,2.13348,0.561069,5830.30,1234.20,2.36299,894,0.00,12.568,9.45455,1.94968,11.8884,0.892707,1234.20,2.25772
1701,"Internal",0,0,42125,48,32.0000,5.2,20,24,163,3,256,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,4,7971.88,"Urban",1,5848.80,0.00,699,5212.20,5911.20,0.208534,0.00,54178.24,183.307,-0.282051,0.00451981,0.359325,-2.94694,0.0913592,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23.388,0.365437,0.598171,5848.80,1270.80,0.169867,466,0.00,12.6621,9.69001,1.34713,11.9817,1.17153,1270.80,1.91759
1702,"Internal",330,646,42125,48,32.0000,5.2,8,216,578,142,359,46,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,20,11778.40,"Urban",1,12044.30,2145.00,1954.50,10651.40,14750.90,0.439892,15.3064,56445.76,30.6128,-0.150884,-0.209584,0.389488,-0.484218,0.123602,40.7885,0.00,0.00,0.00,0.00,0.00,0.00,44.3729,2.47203,0.754222,12044.30,2612.90,1.8536,1303.00,0.00,12.7199,9.71972,1.48024,12.0157,1.52978,2612.90,2.35249
1703,"Internal",265,498,42125,48,32.0000,5.2,60,717,474,36,141,39,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,24,16546.45,"Urban",1,8327.20,1722.50,2142.00,8049.40,11913.90,0.490295,0.00,62317.81,313.841,-0.282051,0.187551,0.467597,0.052309,0.130771,34.6543,0.00,0.00,0.00,0.00,0.00,0.00,18.4387,3.1385,0.990406,8327.20,1711.10,1.43495,1428.00,0.00,12.6496,9.647,1.651,11.9553,1.691,1711.10,2.36983
1704,"Internal",303,1141,42125,48,32.0000,5.2,89,491,563,324,229,48,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,31,22533.80,"Urban",1,11565.20,1969.50,2544.00,10297.80,14811.30,0.469421,20.9297,77499.10,465.686,-0.102696,0.400465,0.669537,-0.16989,0.136349,41.3137,0.00,0.00,0.00,0.00,0.00,0.00,31.2239,4.22681,0.567153,11565.20,2444.80,1.77782,1696.00,0.00,12.6359,9.48026,0.953583,11.9715,2.10409,2444.80,1.97407
1705,"Internal",228,385,80265,52,22.7000,11.6000,7,36,149,9,4,22,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,5,12719.61,"Urban",1,1521.80,1482.00,307.5,1307.90,3097.40,0.582913,49.7099,51323.82,115.99,0.143933,-0.0898708,0.321356,1.0382,0.149914,34.1805,0.00,0.00,0.00,0.00,0.00,0.00,0.599658,0.749572,0.876058,1521.80,341.5,1.28759,205,0.00,12.6828,9.60827,1.64081,12.007,1.1438,341.5,1.84116
1706,"Internal",0,0,42125,48,32.0000,5.2,315,555,232,55,417,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,18,16247.73,"Urban",1,12015.10,0.00,2361.00,11097.10,13458.10,0.289313,0.00,74429.71,1742.10,-0.282051,2.19022,0.628708,-2.08708,0.106602,0.00,0.00,0.00,0.00,0.00,0.00,0.00,44.4529,1.91883,0.534545,12015.10,2489.10,0.322861,1574.00,0.00,12.6714,9.65023,1.13027,11.9919,1.31342,2489.10,1.96926
1707,"Internal",482,1171,69271,48,25.7000,20.7000,9,28,21,0,150,58,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,4,7221.54,"Suburban",1,3949.40,3133.00,312,3710.20,7155.20,0.537499,27.7889,33139.18,41.6833,-0.043917,-0.194061,0.0794666,0.554775,0.13204,63.643,0.00,0.00,0.00,0.00,0.00,0.00,19.8059,0.528158,0.609698,3949.40,899.7,2.5332,208,0.00,12.4848,9.33298,1.37628,11.8679,1.02509,899.7,1.6945
1708,"Internal",755,1993,60000,45,27.7000,10.8000,32,93,26,3,14,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,2,5408.86,"Suburban",1,2233.70,4907.50,252,2223.50,7383.00,0.466305,16.4149,17312.99,75.0394,-0.141386,-0.14729,-0.131051,-0.203058,0.114718,86.6123,0.00,0.00,0.00,0.00,0.00,0.00,1.60606,0.229437,0.759152,2233.70,532.2,3.26335,168,0.00,12.3725,9.0298,1.44568,11.8116,0.642525,532.2,0.00
1709,"Internal",492,1181,67894,45,26.4000,12.0000,55,32,107,42,93,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,5,4164.50,"Suburban",1,3769.30,3198.00,493.5,3359.00,7050.50,0.562385,16.2397,16356.88,127.598,-0.142886,-0.0735942,-0.143769,0.819683,0.128102,63.0261,0.00,0.00,0.00,0.00,0.00,0.00,11.9135,0.640509,0.712982,3769.30,849.6,2.45272,329,0.00,12.4833,9.30961,1.37772,11.8203,0.630326,849.6,2.083
1710,"Internal",382,854,40363,45,21.3000,14.5000,1,28,4,10,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0,2556.61,"Suburban",1,891.2,2483.00,64.5,899.5,3447.00,0.412669,0.00,9432.75,2.73651,-0.282051,-0.248672,-0.235873,-0.773991,0.103163,39.4082,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.729391,891.2,222.3,1.4795,43,0.00,12.4284,9.17234,1.28541,11.8038,0.640074,222.3,1.77677
1711,"Internal",583,1560,60000,45,27.7000,10.8000,82,242,258,50,282,31,0,0,0,0,0,0,0,0,0,0,0,0,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,15,5202.26,"Suburban",1,9470.90,3789.50,1764.00,8336.10,13889.60,0.549232,6.37148,22124.32,130.615,-0.227451,-0.0693632,-0.0670516,0.679672,0.126614,73.8161,33.1729,0.00,0.00,0.00,0.00,0.00,35.7052,1.89921,0.723549,9470.90,1979.30,3.20088,914,0.00,12.4245,9.25434,1.30131,11.8347,0.981778,1979.30,1.36059
1712,"Internal",287,751,40363,45,21.3000,14.5000,50,7,23,0,4,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,1,3540.25,"Suburban",1,919.9,1865.50,126,812.1,2803.60,0.471326,0.00,10933.70,194.994,-0.282051,0.0209069,-0.215908,-0.149617,0.111128,31.8937,0.00,0.00,0.00,0.00,0.00,0.00,0.444511,0.111128,0.501847,919.9,216,1.20061,84,0.00,12.3842,8.94447,1.01532,11.8368,0.678607,216,2.27668
1713,"Internal",26,68,40363,45,21.3000,14.5000,36,15,285,15,330,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,6,8575.16,"Suburban",1,8053.40,169,1021.50,7070.90,8261.40,0.251735,0.00,52904.19,230.536,-0.282051,0.0707431,0.342378,-2.48708,0.0959376,2.49438,0.00,0.00,0.00,0.00,0.00,0.00,31.6594,0.575626,0.999812,8053.40,1751.50,0.323589,681,0.00,12.5941,9.53329,1.16776,11.9084,0.738776,1751.50,3.06432
1714,"Internal",38,98,40363,45,21.3000,14.5000,0,97,4,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,698,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,2,4077.82,"Suburban",1,1432.60,247,1198.50,486.3,1931.80,0.535378,0.00,27494.27,0.00,-0.282051,-0.252509,0.00437871,0.532203,0.125434,4.7665,87.553,0.00,0.00,0.00,0.00,0.00,0.00,0.250868,1,1432.60,72.3,0.628358,101,0.00,12.4116,9.04083,1.38831,11.8343,0.645153,72.3,1.04731
1715,"Internal",716,1998,47717,47,30.7000,4,0,24,19,19,5,44,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,1,6242.46,"Suburban",1,1738.70,4654.00,100.5,1700.60,6455.10,0.410539,0.00,18980.06,0.00,-0.282051,-0.252509,-0.108876,-0.796671,0.10567,75.6599,0.00,0.00,0.00,0.00,0.00,0.00,0.528351,0.10567,0.475612,1738.70,436.1,2.84434,67,0.00,12.4827,9.19792,1.32262,11.8808,0.78674,436.1,1.92659
1716,"Internal",420,1075,61518,47,13.0000,18.0000,16,33,213,0,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,4,3817.30,"Suburban",1,2193.90,2730.00,397.5,1882.20,5009.70,0.555583,0.00,12183.54,38.9118,-0.282051,-0.197947,-0.199283,0.747271,0.123203,51.7452,0.00,0.00,0.00,0.00,0.00,0.00,0.369608,0.492811,0.517552,2193.90,502.4,1.94535,265,0.00,12.3453,8.98834,0.930136,11.8112,0.810725,502.4,0.76308
1717,"Internal",0,0,47717,47,30.7000,4,148,199,926,0,3,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,16,12576.31,"Urban",1,6282.70,0.00,1914.00,4886.10,6800.10,0.404486,21.1221,35908.12,781.518,-0.101047,0.843316,0.116299,-0.861099,0.112847,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.338542,1.80556,0.557582,6282.70,1297.00,0.00245883,1276.00,0.00,12.5114,9.15713,0.927585,11.9196,0.846683,1297.00,2.32986
1718,"Internal",51,82,47717,47,30.7000,4,65,60,80,114,94,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,5,3406.95,"Urban",1,3316.10,331.5,619.5,2852.60,3803.60,0.403416,27.9631,15194.36,259.658,-0.042424,0.111576,-0.159233,-0.872487,0.10733,5.47385,0.00,0.00,0.00,0.00,0.00,0.00,10.0891,0.536652,0.990887,3316.10,706.2,0.278781,413,0.00,12.668,9.55349,1.21251,11.9876,1.12614,706.2,2.77037
