taz,airport_productions,lng,lat,Type,HH,HH_POP,Median_Inc,Pct_Worker,Pct_Child,Pct_Senior,Stud_GQ,Other_NonInst_GQ,Inst_GQ,Total_POP,Industry,Office,Service_RateLow,Service_RateHigh,Retail,PctHighEarn,StudGQ_NCSU,StudGQ_UNC,StudGQ_DUKE,StudGQ_NCCU,StudOff_NCSU,StudOff_UNC,StudOff_DUKE,StudOff_NCCU,BuildingS_NCSU,BuildingS_UNC,BuildingS_DUKE,BuildingS_NCCU,K12,CollegeOn,CollegeOff,TraumaLevel,ParkCostW,ParkCostO,ParkCostU,ADT,PCTCV,PCTAUTOEE,PCTCVEE,dist_to_airport_miles,employment,workers,high_earners,high_earn_distance,observed_productions,estimated_productions
2636,7,-78.47785745470101,35.82611324184914,Internal,381,1035,63857,44,28.6,8.1,0,0,0,1035,31,33,11,0,6,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.151409,81,455.4,104.742,5357.700881478,7.535061563826428,7.373667613018662
2637,1,-78.47408492313261,35.81383909002036,Internal,68,185,63857,44,28.6,8.1,0,0,0,185,0,242,0,6,5,47,0,0,0,0,0,0,0,0,0,0,0,0,2344,0,0,0,0,0,0,0,0,0,0,51.859741,253,81.4,38.258,1984.049971178,1.0764373662609183,8.340174644035615
2639,3,-78.48084222770588,35.80277227330149,Internal,289,739,63857,44,28.6,8.1,0,0,0,739,103,172,343,45,84,35,0,0,0,0,0,0,0,0,0,0,0,0,697,0,0,0,0,0,0,0,0,0,0,51.697632,747,325.16,113.806,5883.500707392,3.229312098782755,16.850375532324314
2640,5,-78.4657690528427,35.80957064220455,Internal,494,1512,63857,44,28.6,8.1,0,7,0,1519,445,23,57,0,36,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.196255,561,665.28,452.3904,23613.084677952,5.382186831304592,20.221654558138198
2641,7,-78.55648790829952,35.850468257413425,Internal,334,833,72132,48,21.8,13.4,0,2,0,835,0,24,4,0,10,14,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.642326,38,399.84,55.9776,2610.9254678976,7.535061563826428,6.426700420192363
2642,9,-78.54543849099815,35.84265844048124,Internal,582,2228,59750,48,26.9,6.9,0,0,0,2228,6,73,15,0,9,18,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.751015,103,1069.44,192.4992,9384.531386688,9.687936296348266,10.801471191212098
2643,1,-78.53501556387423,35.8447539472136,Internal,284,787,59750,48,26.9,6.9,0,0,0,787,0,50,16,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.182529,66,377.76,49.1088,2366.1861801552004,1.0764373662609183,6.387442455383262
2644,29,-78.5538032351373,35.84477333101906,Internal,396,1207,71071,48,31.5,3.1,0,0,2,1209,0,17,11,4,0,18,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.471989,32,579.36,104.2848,5054.8916784672,31.21668362156663,7.433721126494887
2645,1,-78.56354192113317,35.84552889334033,Internal,89,194,71071,48,31.5,3.1,0,0,0,194,0,5,10,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.984287,15,93.11999999999999,16.761599999999998,804.2934249791999,1.0764373662609183,4.727573675861194
2646,8,-78.5426731188301,35.852877866679606,Internal,129,449,72132,48,21.8,13.4,0,0,0,449,0,23,12,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.450916,35,215.51999999999998,103.44959999999999,5012.227879833599,8.611498930087347,7.4585527799485645
2647,27,-78.55723556384834,35.83898346369076,Internal,883,2775,71071,48,31.5,3.1,0,3,0,2778,9,63,48,7,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.486038,143,1332,106.56,5166.67220928,29.063808889044797,9.07026495206245
2648,2,-78.56693781341896,35.83728694231956,Internal,615,1744,65278,48,23.5,2.5,0,0,0,1744,7,35,76,0,14,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.801483,132,837.12,200.90879999999999,9603.738587750398,2.1528747325218367,11.968323758757208
2649,0,-78.53510092093862,35.837701810342594,Internal,90,251,59750,48,26.9,6.9,0,0,0,251,0,0,0,14,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.808662,14,120.47999999999999,21.6864,1058.4841675967998,0,4.810933320427222
2650,0,-78.52635098260586,35.841032503447764,Internal,36,103,41786,53,22.6,16.8,0,0,0,103,0,1,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.735348,1,54.59,8.7344,416.93962357120006,0,4.2959212513461695
2651,28,-78.53665803103873,35.87161451843011,Internal,306,773,72132,48,21.8,13.4,0,0,0,773,25,214,114,777,190,10,0,0,0,0,0,0,0,0,0,0,0,0,894,0,8813,0,0,0,0,0,0,0,0,46.363071,1320,371.03999999999996,37.104,1720.2553863839998,30.140246255305712,24.02612467759998
2653,11,-78.5469279943202,35.82971946440516,Internal,255,644,100096,53,10.3,18.2,0,0,0,644,5,24,24,0,8,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.406059,61,341.32,150.1808,7419.8414654672,11.840811028870101,8.765451363517725
2654,13,-78.55860780527554,35.80879131838989,Internal,757,1913,86314,53,21.8,8.9,0,3,0,1916,91,51,106,10,4,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.78484,262,1013.8900000000001,304.16700000000003,14534.571428280002,13.993685761391939,16.951911475684852
2655,20,-78.56174448687769,35.825396845782066,Internal,688,1742,74387,53,29.5,10.2,0,15,0,1757,29,47,218,0,6,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.361374,300,923.26,387.76919999999996,18365.282106880797,21.52874732521837,20.474344349564998
2656,10,-78.54864433723891,35.80310131591756,Internal,751,2069,63776,53,12.2,19.5,0,0,0,2069,7,57,29,25,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.648933,122,1096.5700000000002,186.41690000000006,9068.983278167703,10.764373662609184,10.955168108573474
2657,13,-78.54067708131014,35.811190741292606,Internal,1387,2839,64223,53,21.5,9.2,0,0,0,2839,0,47,23,0,6,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.90189,76,1504.67,481.49440000000004,23545.986184416004,13.993685761391939,18.210708395012542
2658,1,-78.54360566120519,35.82147844202367,Internal,90,226,64223,53,21.5,9.2,0,0,0,226,0,18,21,0,2,20,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.809273,41,119.78,23.956000000000003,1169.2749439880001,1.0764373662609183,5.256644849990135
2659,2,-78.56424275256366,35.81651410886642,Internal,359,1065,74387,53,29.5,10.2,0,0,0,1065,7,21,23,0,8,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.720219,59,564.45,333.0255,15892.049792584501,2.1528747325218367,15.003044285697529
2660,5,-78.5519876254198,35.816079635532006,Internal,379,1158,86314,53,21.8,8.9,0,0,0,1158,0,31,7,0,13,20,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.10268,51,613.74,122.748,5904.5077646400005,5.382186831304592,8.35233280303043
2661,7,-78.55954202920977,35.80005282661124,Internal,5,12,86314,53,21.8,8.9,0,0,0,12,46,48,247,4,497,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.129581,842,6.36,0.7632,36.7324962192,7.535061563826428,15.99309856019581
2662,2,-78.57857049422637,35.78784050755964,Internal,156,340,31909,52,21.9,8.5,0,0,0,340,3,24,17,37,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.950977,84,176.8,14.144000000000002,664.0746186880001,2.1528747325218367,5.669394803067182
2663,4,-78.55571010235053,35.78795736024695,Internal,433,1377,31909,52,21.9,8.5,0,0,0,1377,331,70,128,15,16,35,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,48.8727,560,716.0400000000001,250.614,12248.182837800001,4.305749465043673,18.813517181784828
2664,14,-78.56957324912705,35.791321056199365,Internal,60,172,31909,52,21.9,8.5,0,6,24,202,988,243,395,123,152,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.670734,1901,89.44,27.726399999999998,1321.7378391776,15.070123127652856,31.85525022411054
2665,10,-78.56639095056744,35.77319324193903,Internal,8,19,55417,52,23.3,21.7,0,0,0,19,789,167,451,47,105,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.140339,1559,9.88,6.2244,305.86912607159996,10.764373662609184,26.316220699966813
2666,15,-78.54134950289041,35.78446743760648,Internal,908,2435,68875,52,23,5.8,0,6,0,2441,0,194,101,24,15,14,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.020363,334,1266.2,177.26800000000003,9398.813708284002,16.146560493913775,11.586960469210066
2667,7,-78.54758951210852,35.783251589269405,Internal,427,1177,68875,52,23,5.8,0,0,0,1177,0,30,92,0,165,16,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.722485,287,612.0400000000001,97.92640000000002,4967.070355104001,7.535061563826428,10.269874239569717
2668,0,-78.57788156555077,35.77398338804057,Internal,225,468,55417,52,23.3,21.7,0,0,0,468,0,16,3,0,5,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.927719,24,243.36,114.3792,5710.6925570448,0,7.150899108408066
2669,2,-78.54532109706551,35.795951351117395,Internal,192,418,63776,53,12.2,19.5,0,0,0,418,35,7,78,0,23,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.803398,143,221.54000000000002,57.60040000000001,3041.4968461592007,2.1528747325218367,6.99965907009188
2670,16,-78.54838395552005,35.76707601523405,Internal,483,1228,55417,52,23.3,21.7,0,0,0,1228,1224,368,397,110,61,58,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,49.592674,2160,638.5600000000001,370.3648,18367.380787475202,17.222997860174694,44.0716162467247
2671,9,-78.51864942186552,35.77367073862821,Internal,637,1539,62614,51,35.7,5.9,0,0,0,1539,26,131,8,0,3,42,0,0,0,0,0,0,0,0,0,0,0,0,637,0,0,0,0,0,0,0,0,0,0,54.71489,168,784.89,329.6538,18036.971405081997,9.687936296348266,10.131757327155293
2672,32,-78.53094324444541,35.78613090376084,Internal,701,1867,88355,51,20,17.5,0,0,0,1867,10,72,75,22,37,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.054794,216,952.1700000000001,238.04250000000002,12391.253300745002,34.44599572034939,11.511041712062394
2673,2,-78.5200685091556,35.78579030621523,Internal,391,1013,88355,51,20,17.5,0,0,0,1013,10,16,23,0,11,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.75145,60,516.63,139.4901,7218.814935645,2.1528747325218367,7.578649543044415
2674,4,-78.5100974196346,35.78976730680055,Internal,509,1429,95500,51,14.2,17.6,0,0,94,1523,0,50,241,82,7,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.623077,380,728.79,189.4854,9781.819394575801,4.305749465043673,13.160290163511126
2675,5,-78.52847363163114,35.76294693863247,Internal,292,942,62614,51,35.7,5.9,0,0,0,942,0,18,11,0,13,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.676521,42,480.42,43.2378,2364.0924796938,5.382186831304592,5.106063658356382
2676,44,-78.49688766864263,35.79335747949718,Internal,1103,2635,53724,51,34.1,5,0,0,0,2635,81,69,418,137,1024,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.099567,1729,1343.8500000000001,241.89300000000003,12602.520560331002,47.363244115480406,33.03473893276502
2677,5,-78.48973662618525,35.787318783927184,Internal,461,1288,79093,51,27.9,6.8,0,0,0,1288,15,27,22,0,31,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.940994,95,656.88,91.96320000000001,4868.623219420801,5.382186831304592,6.852284192218418
2678,20,-78.50594055169162,35.77962076310137,Internal,549,1510,79093,51,27.9,6.8,0,0,0,1510,6,21,11,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,55.461216,38,770.1,146.31900000000002,8115.029663904001,21.52874732521837,5.912137168638266
2679,0,-78.51324310611251,35.76202372178623,Internal,211,649,62614,51,35.7,5.9,0,0,0,649,0,27,21,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.585239,48,330.99,46.33860000000001,2529.4035559254003,0,5.23825545276231
2680,3,-78.48345233095526,35.75870849594199,Internal,264,740,49423,51,28.1,11.3,0,0,0,740,33,22,17,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.818542,72,377.40000000000003,158.508,9006.193455336,3.229312098782755,5.9185604923690045
2681,0,-78.4970113739056,35.772179126194466,Internal,98,283,49423,51,28.1,11.3,0,0,0,283,1,4,1,12,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.951855,18,144.33,27.422700000000003,1534.3509341085003,0,4.4888739907991795
2682,0,-78.50266011519054,35.759608563738155,Internal,134,362,62614,51,35.7,5.9,0,0,0,362,20,4,0,0,8,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.842537,32,184.62,68.3094,3814.5701969478,0,5.0322672161850965
2683,2,-78.48029180903555,35.772955527435194,Internal,145,351,49423,51,28.1,11.3,0,0,0,351,1,6,7,18,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.237083,32,179.01,19.6911,1107.3700250612999,2.1528747325218367,4.61096383070494
2684,1,-78.48341968780532,35.7842100150118,Internal,142,418,49423,51,28.1,11.3,0,0,0,418,6,3,13,0,2,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.593697,24,213.18,40.504200000000004,2292.2824220274,1.0764373662609183,4.606565553399474
2686,5,-78.45751973847216,35.795603751973395,Internal,154,425,46723,47,30.3,16.7,0,0,0,425,35,39,29,13,11,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.232376,127,199.75,31.96,1733.2667369600001,5.382186831304592,6.22297274948596
2687,4,-78.48121489793567,35.79446718725554,Internal,86,216,46723,47,30.3,16.7,0,0,0,216,5,17,54,23,188,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.040524,287,101.52,21.3192,1130.7815392608,4.305749465043673,8.42978841739599
2688,43,-78.44368361681857,35.762615268035425,Internal,873,2626,54344,47,24.2,5.1,0,0,0,2626,2,60,18,0,9,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.636047,89,1234.22,209.81740000000002,11883.228127817802,46.28680674921949,6.549803772892617
2689,0,-78.4687417031664,35.78165925316152,Internal,53,153,54344,47,24.2,5.1,0,0,0,153,50,16,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.721306,66,71.91,18.6966,1060.4955697596,0,5.06179267050897
2691,12,-78.45993381886387,35.75664464086294,Internal,783,2299,50452,47,25,6.3,0,5,0,2304,8,51,3,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.604351,62,1080.53,421.4067,23853.4527605517,12.91724839513102,7.484051469624736
2692,3,-78.45487766573643,35.7782706222729,Internal,160,438,54344,47,24.2,5.1,0,0,0,438,2,11,9,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.576527,22,205.85999999999999,80.2854,4461.983700805799,3.229312098782755,5.047322995746534
2693,0,-78.47665533437049,35.7877924525296,Internal,214,550,46723,47,30.3,16.7,0,0,0,550,29,11,15,0,1,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.157352,56,258.5,217.14,11542.58741328,0,8.194698410760365
2694,9,-78.46009552084519,35.72154710051004,Internal,366,980,111771,47,24.3,10.6,0,0,0,980,23,34,47,1,13,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.227249,118,460.59999999999997,110.54399999999998,6436.673013455999,9.687936296348266,5.878704402343008
2695,9,-78.45719142976664,35.74294146273899,Internal,323,943,111771,47,24.3,10.6,0,0,0,943,3,12,6,7,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.60865,28,443.21,106.37039999999999,6127.855143959999,9.687936296348266,4.774039958459208
2696,2,-78.43333572865312,35.73679464561946,Internal,89,232,111771,47,24.3,10.6,0,0,0,232,0,26,5,0,4,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.694504,35,109.03999999999999,26.169599999999996,1509.8420918783997,2.1528747325218367,4.595386666502976
2698,6,-78.5186849637146,35.74252849343601,Internal,183,428,49286,47,16.4,12.5,0,0,0,428,19,21,17,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.766781,57,201.16,48.2784,2692.3309598304,6.45862419756551,5.232426798610957
2699,0,-78.47884021821329,35.74615594030341,Internal,75,205,49286,47,16.4,12.5,0,0,0,205,0,15,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.499714,15,96.35,23.124,1329.6233865359998,0,4.314154332580071
2700,0,-78.50076088718552,35.743127084302756,Internal,232,665,49286,47,16.4,12.5,0,0,0,665,9,16,2,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.238605,27,312.54999999999995,75.01199999999999,4218.570238259999,0,4.935042946692795
2701,2,-78.51886603493382,35.97575804367587,Internal,268,725,69744,50,27,13.4,13,2,0,740,16,178,100,46,24,35,0,0,0,0,0,0,0,0,0,0,0,0,706,0,0,0,0,0,0,0,0,0,0,43.033737,364,362.5,126.87499999999999,5459.905381875,2.1528747325218367,14.679438500329756
2702,4,-78.53525697462015,35.9737106034715,Internal,51,119,69744,50,27,13.4,0,0,0,119,15,34,171,20,207,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.314079,447,59.5,12.495,528.7144171049999,4.305749465043673,10.928280630251667
2703,48,-78.53125878481102,35.95770018589594,Internal,1185,2788,69744,50,27,13.4,0,0,0,2788,66,214,693,76,1230,24,0,0,0,0,0,0,0,0,0,0,0,0,1124,0,0,0,0,0,0,0,0,0,0,42.954758,2279,1394,334.56,14370.943836479999,51.66899358052408,50.93681246779154
2704,1,-78.53144028672715,35.96653064329666,Internal,118,306,69744,50,27,13.4,0,0,0,306,0,20,90,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.392586,110,153,73.44,3186.75151584,1.0764373662609183,8.686458617354281
2705,4,-78.52243659399058,35.97032276945905,Internal,344,975,69744,50,27,13.4,0,0,0,975,16,77,60,0,33,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.293083,186,487.5,316.875,14035.370675625001,4.305749465043673,19.28870115870071
2706,0,-78.51764008980533,35.9950577584752,Internal,75,213,54893,47,26.3,10.8,0,0,0,213,0,14,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.453735,14,100.11,43.0473,1913.6132666655,0,5.911766343183173
2707,4,-78.51375327250723,36.004445330440234,Internal,221,670,82386,47,32.8,9.7,0,0,0,670,8,67,31,0,114,18,0,0,0,0,0,0,0,0,0,0,0,0,307,0,0,0,0,0,0,0,0,0,0,44.536312,220,314.9,56.681999999999995,2524.407236784,4.305749465043673,9.36129070903656
2708,34,-78.52701689539624,35.983595607497755,Internal,305,730,41875,50,27.2,6.4,0,0,0,730,0,41,133,29,670,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.565006,873,365,47.45,2019.7095347,36.598870452871225,18.526998988027405
2709,12,-78.55186706294626,35.982012410256374,Internal,272,794,128365,48,24.6,17.5,0,0,0,794,13,97,206,47,360,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.78347,723,381.12,80.0352,3344.148378144,12.91724839513102,18.021848433611517
2710,11,-78.5436166919517,36.015889893567326,Internal,158,467,128365,48,24.6,17.5,0,0,0,467,0,14,11,0,2,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.755817,27,224.16,65.0064,2974.4209422288,11.840811028870101,6.7302032832938705
2711,14,-78.54205073694982,36.0048527035748,Internal,403,1238,128365,48,24.6,17.5,0,0,0,1238,5,19,22,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.312588,46,594.24,314.9472,14586.0199153536,15.070123127652856,15.48187687985134
2712,2,-78.54497146864266,35.99242151143255,Internal,208,633,128365,48,24.6,17.5,0,0,0,633,23,49,38,20,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.596859,130,303.84,176.22719999999998,7506.725190364799,2.1528747325218367,13.705604265424387
2713,2,-78.52573534062329,36.01068947232496,Internal,65,189,128365,48,24.6,17.5,0,0,0,189,0,3,8,0,8,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.677597,19,90.72,26.308799999999998,1228.0315639536,2.1528747325218367,5.162592887991059
2714,0,-78.52259628576614,35.990762729828035,Internal,326,906,54893,47,26.3,10.8,0,0,0,906,1,55,13,0,5,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.166267,74,425.82,183.1026,7903.8557199942,0,12.93094771454185
2715,8,-78.52904281197534,35.99898652083442,Internal,97,252,128365,48,24.6,17.5,0,0,0,252,9,28,32,20,11,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.164371,100,120.96,35.078399999999995,1514.1370716863998,8.611498930087347,6.942527626591708
2717,7,-78.49216347663557,35.99015874690987,Internal,625,1751,58289,44,29.7,8.5,0,0,0,1751,110,190,60,4,27,51,0,0,0,0,0,0,0,0,0,0,0,0,1614,0,0,0,0,0,0,0,0,0,0,44.491692,391,770.44,392.92440000000005,17481.871384084803,7.535061563826428,25.01719645859954
2718,4,-78.50262922712412,36.00014642385388,Internal,410,1176,82386,47,32.8,9.7,0,0,0,1176,2,16,18,0,3,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.043056,39,552.7199999999999,237.66959999999995,10705.365102297597,4.305749465043673,13.555868819208397
2719,1,-78.49502397576381,35.996330802089496,Internal,128,400,82386,47,32.8,9.7,0,0,0,400,0,3,7,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.847157,10,188,133.48,6119.67851636,1.0764373662609183,8.910727499115598
2720,0,-78.50288525232311,35.98879832576308,Internal,177,360,82386,47,32.8,9.7,0,0,0,360,6,17,38,3,3,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.513783,67,169.2,72.756,3311.4007959479995,0,7.62424423854802
2721,0,-78.51592095434204,35.98544268982088,Internal,0,0,54893,47,26.3,10.8,0,0,0,0,0,152,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,1920,0,0,0,0,0,0,0,0,0,0,43.710644,152,0,0,0,0,6.174002672136954
2722,1,-78.50890497110358,35.990587981736226,Internal,296,748,54893,47,26.3,10.8,0,0,0,748,19,11,23,0,19,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.199997,72,351.56,158.202,7150.729925394,1.0764373662609183,10.95173810018301
2723,2,-78.51163126076833,35.980413574737995,Internal,1,1,41875,50,27.2,6.4,136,0,0,137,0,78,3,156,3,48,0,0,0,0,0,0,0,0,0,0,0,0,0,1756,3459,0,0,0,0,0,0,0,0,43.301273,240,0.5,0.24,10.39230552,2.1528747325218367,7.433655283266645
2725,1,-78.48696273203585,35.97687284847335,Internal,204,536,58289,44,29.7,8.5,0,0,0,536,0,16,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.738895,16,235.84,96.6944,4326.000608688,1.0764373662609183,7.979623206910042
2726,34,-78.50441956650437,35.980427045369304,Internal,293,785,44400,44,27.4,17.7,0,0,0,785,94,36,245,0,27,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.922142,402,345.4,79.442,3489.2628047639996,36.598870452871225,12.971138987901671
2727,2,-78.49617265056428,35.97844344372821,Internal,320,908,58289,44,29.7,8.5,0,0,0,908,0,11,10,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.424397,21,399.52,163.80319999999998,7276.858386670398,2.1528747325218367,10.785012283667442
2728,0,-78.55009156854481,35.92965458731863,Internal,48,93,57724,45,24.6,14.4,0,0,0,93,48,8,16,0,3,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.611794,75,41.85,13.810500000000001,616.111181037,0,5.619236147654078
2729,18,-78.54371875470169,35.912368625413464,Internal,404,1096,57724,45,24.6,14.4,0,0,0,1096,15,5,42,6,28,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.464787,96,493.2,78.912,3587.7172717440003,19.37587259269653,8.27139983576369
2730,1,-78.55109267032165,35.91697190178498,Internal,14,40,57724,45,24.6,14.4,0,0,0,40,0,3,72,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.329418,75,18,8.82,399.80546676,1.0764373662609183,5.407313060565945
2731,7,-78.50864299572982,35.95977181040817,Internal,510,1354,57724,45,24.6,14.4,0,2,0,1356,85,53,136,14,48,13,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,46.066277,336,609.3000000000001,79.20900000000002,3648.8637348930006,7.535061563826428,11.559326014679305
2732,5,-78.51831628822136,35.944817830457346,Internal,189,345,57724,45,24.6,14.4,0,0,0,345,120,302,387,67,165,42,0,0,0,0,0,0,0,0,0,0,0,0,2641,0,0,0,0,0,0,0,0,0,0,44.643898,1041,155.25,65.205,2911.00536909,5.382186831304592,21.332802355843143
