sourceTypeID,MOVEStype,hourDayID,hourID,dayID,TOD,avgSpeedBinID,DefaultFraction
53,2,62,6,2,NT,6,0.000878667
53,2,62,6,2,NT,7,0.0014958
53,2,62,6,2,NT,8,0.00249569
53,2,62,6,2,NT,9,0.00428714
53,2,62,6,2,NT,10,0.00808947
53,2,62,6,2,NT,11,0.017341
53,2,62,6,2,NT,12,0.0445022
53,2,62,6,2,NT,13,0.110469
53,2,62,6,2,NT,14,0.213541
53,2,62,6,2,NT,15,0.279453
53,2,62,6,2,NT,16,0.313012
53,2,72,7,2,AM,1,0.00115197
53,2,72,7,2,AM,2,0.00142401
53,2,72,7,2,AM,3,0.000738654
53,2,72,7,2,AM,4,0.000587329
53,2,72,7,2,AM,5,0.000587595
53,2,72,7,2,AM,6,0.000808569
53,2,72,7,2,AM,7,0.00137236
53,2,72,7,2,AM,8,0.00225364
53,2,72,7,2,AM,9,0.00359469
53,2,72,7,2,AM,10,0.00657796
53,2,72,7,2,AM,11,0.013892
53,2,72,7,2,AM,12,0.036522
53,2,72,7,2,AM,13,0.0931891
53,2,72,7,2,AM,14,0.190827
53,2,72,7,2,AM,15,0.288156
53,2,72,7,2,AM,16,0.358317
53,2,82,8,2,AM,1,0.00125987
53,2,82,8,2,AM,2,0.00164331
53,2,82,8,2,AM,3,0.000935993
53,2,82,8,2,AM,4,0.000702497
53,2,82,8,2,AM,5,0.000680031
53,2,82,8,2,AM,6,0.000858898
53,2,82,8,2,AM,7,0.00132476
53,2,82,8,2,AM,8,0.00216493
53,2,82,8,2,AM,9,0.00332237
53,2,82,8,2,AM,10,0.00574958
53,2,82,8,2,AM,11,0.0116161
53,2,82,8,2,AM,12,0.0307246
53,2,82,8,2,AM,13,0.08115
53,2,82,8,2,AM,14,0.174719
53,2,82,8,2,AM,15,0.290988
53,2,82,8,2,AM,16,0.39216
53,2,92,9,2,MD,1,0.00149985
53,2,92,9,2,MD,2,0.00223337
53,2,92,9,2,MD,3,0.00122365
53,2,92,9,2,MD,4,0.000896403
53,2,92,9,2,MD,5,0.000836925
53,2,92,9,2,MD,6,0.000987493
53,2,92,9,2,MD,7,0.00143566
53,2,92,9,2,MD,8,0.00224912
53,2,92,9,2,MD,9,0.00336608
53,2,92,9,2,MD,10,0.00566805
53,2,92,9,2,MD,11,0.0114476
53,2,92,9,2,MD,12,0.0301736
53,2,92,9,2,MD,13,0.0785736
53,2,92,9,2,MD,14,0.171891
53,2,92,9,2,MD,15,0.291169
53,2,92,9,2,MD,16,0.396349
53,2,102,10,2,MD,1,0.0019101
53,2,102,10,2,MD,2,0.00308108
53,2,102,10,2,MD,3,0.00171833
53,2,102,10,2,MD,4,0.00122342
53,2,102,10,2,MD,5,0.0010847
53,2,102,10,2,MD,6,0.0012
53,2,102,10,2,MD,7,0.00164231
53,2,102,10,2,MD,8,0.0024622
53,2,102,10,2,MD,9,0.00363001
53,2,102,10,2,MD,10,0.0060655
53,2,102,10,2,MD,11,0.0121037
53,2,102,10,2,MD,12,0.0315619
53,2,102,10,2,MD,13,0.0801435
53,2,102,10,2,MD,14,0.171959
53,2,102,10,2,MD,15,0.288882
53,2,102,10,2,MD,16,0.391333
53,2,112,11,2,MD,1,0.00255507
53,2,112,11,2,MD,2,0.00438406
53,2,112,11,2,MD,3,0.00261571
53,2,112,11,2,MD,4,0.00181333
53,2,112,11,2,MD,5,0.0016385
53,2,112,11,2,MD,6,0.00170804
53,2,112,11,2,MD,7,0.00211696
53,2,112,11,2,MD,8,0.00292365
53,2,112,11,2,MD,9,0.00414376
53,2,112,11,2,MD,10,0.00658487
53,2,112,11,2,MD,11,0.0128375
53,2,112,11,2,MD,12,0.0329023
53,2,112,11,2,MD,13,0.0816361
53,2,112,11,2,MD,14,0.171707
53,2,112,11,2,MD,15,0.284187
53,2,112,11,2,MD,16,0.386247
53,2,122,12,2,MD,1,0.00318521
53,2,122,12,2,MD,2,0.00597796
53,2,122,12,2,MD,3,0.00387582
53,2,122,12,2,MD,4,0.00279542
53,2,122,12,2,MD,5,0.00243844
53,2,122,12,2,MD,6,0.00238941
53,2,122,12,2,MD,7,0.00269708
53,2,122,12,2,MD,8,0.00345905
53,2,122,12,2,MD,9,0.00464089
53,2,122,12,2,MD,10,0.0070669
53,2,122,12,2,MD,11,0.0133557
53,2,122,12,2,MD,12,0.0334469
53,2,122,12,2,MD,13,0.0817117
53,2,122,12,2,MD,14,0.168969
53,2,122,12,2,MD,15,0.277107
53,2,122,12,2,MD,16,0.386883
53,2,132,13,2,MD,1,0.00358233
53,2,132,13,2,MD,2,0.00697394
53,2,132,13,2,MD,3,0.00472412
53,2,132,13,2,MD,4,0.00346823
53,2,132,13,2,MD,5,0.00298434
53,2,132,13,2,MD,6,0.00289331
53,2,132,13,2,MD,7,0.0031852
53,2,132,13,2,MD,8,0.00394662
53,2,132,13,2,MD,9,0.00512736
53,2,132,13,2,MD,10,0.00757705
53,2,132,13,2,MD,11,0.0139802
53,2,132,13,2,MD,12,0.0339993
53,2,132,13,2,MD,13,0.081763
53,2,132,13,2,MD,14,0.166954
53,2,132,13,2,MD,15,0.270955
53,2,132,13,2,MD,16,0.387885
53,2,142,14,2,MD,1,0.00371362
53,2,142,14,2,MD,2,0.00727147
53,2,142,14,2,MD,3,0.00496149
53,2,142,14,2,MD,4,0.00368026
53,2,142,14,2,MD,5,0.00320412
53,2,142,14,2,MD,6,0.00309261
53,2,142,14,2,MD,7,0.00336444
53,2,142,14,2,MD,8,0.00409347
53,2,142,14,2,MD,9,0.00528343
53,2,142,14,2,MD,10,0.0076832
53,2,142,14,2,MD,11,0.0140857
53,2,142,14,2,MD,12,0.033857
53,2,142,14,2,MD,13,0.0812683
53,2,142,14,2,MD,14,0.166185
53,2,142,14,2,MD,15,0.268955
53,2,142,14,2,MD,16,0.3893
53,2,152,15,2,MD,1,0.00362421
53,2,152,15,2,MD,2,0.00737804
53,2,152,15,2,MD,3,0.00503127
53,2,152,15,2,MD,4,0.00376914
53,2,152,15,2,MD,5,0.00333817
53,2,152,15,2,MD,6,0.00322164
53,2,152,15,2,MD,7,0.00346433
53,2,152,15,2,MD,8,0.00418087
53,2,152,15,2,MD,9,0.00534096
53,2,152,15,2,MD,10,0.00770428
53,2,152,15,2,MD,11,0.0140712
53,2,152,15,2,MD,12,0.0334801
53,2,152,15,2,MD,13,0.0802957
53,2,152,15,2,MD,14,0.164913
53,2,152,15,2,MD,15,0.268621
53,2,152,15,2,MD,16,0.391566
53,2,162,16,2,PM,1,0.00356821
53,2,162,16,2,PM,2,0.00755746
53,2,162,16,2,PM,3,0.00520649
53,2,162,16,2,PM,4,0.0039442
53,2,162,16,2,PM,5,0.00350555
53,2,162,16,2,PM,6,0.00338984
53,2,162,16,2,PM,7,0.00364642
53,2,162,16,2,PM,8,0.00431667
53,2,162,16,2,PM,9,0.00547957
53,2,162,16,2,PM,10,0.00781031
53,2,162,16,2,PM,11,0.014105
53,2,162,16,2,PM,12,0.0330864
53,2,162,16,2,PM,13,0.0789327
53,2,162,16,2,PM,14,0.163268
53,2,162,16,2,PM,15,0.268231
53,2,162,16,2,PM,16,0.393952
53,2,172,17,2,PM,1,0.00369565
53,2,172,17,2,PM,2,0.00755662
53,2,172,17,2,PM,3,0.00521876
53,2,172,17,2,PM,4,0.00402152
53,2,172,17,2,PM,5,0.00360795
53,2,172,17,2,PM,6,0.0035125
53,2,172,17,2,PM,7,0.00378095
53,2,172,17,2,PM,8,0.00446256
53,2,172,17,2,PM,9,0.00563084
53,2,172,17,2,PM,10,0.00797412
53,2,172,17,2,PM,11,0.0141973
53,2,172,17,2,PM,12,0.0329667
53,2,172,17,2,PM,13,0.0783667
53,2,172,17,2,PM,14,0.162866
53,2,172,17,2,PM,15,0.267939
53,2,172,17,2,PM,16,0.394202
53,2,182,18,2,PM,1,0.00372645
53,2,182,18,2,PM,2,0.00753366
53,2,182,18,2,PM,3,0.00517913
53,2,182,18,2,PM,4,0.0040121
53,2,182,18,2,PM,5,0.00366494
53,2,182,18,2,PM,6,0.00362302
53,2,182,18,2,PM,7,0.00395201
53,2,182,18,2,PM,8,0.00469942
53,2,182,18,2,PM,9,0.00595474
53,2,182,18,2,PM,10,0.00847507
53,2,182,18,2,PM,11,0.0151357
53,2,182,18,2,PM,12,0.0344648
53,2,182,18,2,PM,13,0.0803295
53,2,182,18,2,PM,14,0.164127
53,2,182,18,2,PM,15,0.266241
53,2,182,18,2,PM,16,0.388881
53,2,192,19,2,NT,1,0.00379979
53,2,192,19,2,NT,2,0.00697236
53,2,192,19,2,NT,3,0.00456692
53,2,192,19,2,NT,4,0.0035251
53,2,192,19,2,NT,5,0.00325229
53,2,192,19,2,NT,6,0.00330295
53,2,192,19,2,NT,7,0.00373001
53,2,192,19,2,NT,8,0.00459582
53,2,192,19,2,NT,9,0.00602828
53,2,192,19,2,NT,10,0.00885695
53,2,192,19,2,NT,11,0.0159891
53,2,192,19,2,NT,12,0.0360881
53,2,192,19,2,NT,13,0.0827581
53,2,192,19,2,NT,14,0.166926
53,2,192,19,2,NT,15,0.266566
53,2,192,19,2,NT,16,0.383042
53,2,202,20,2,NT,1,0.00324846
53,2,202,20,2,NT,2,0.00571917
53,2,202,20,2,NT,3,0.00369102
53,2,202,20,2,NT,4,0.00283933
53,2,202,20,2,NT,5,0.00256138
53,2,202,20,2,NT,6,0.00265997
53,2,202,20,2,NT,7,0.00315745
53,2,202,20,2,NT,8,0.00408296
53,2,202,20,2,NT,9,0.00563638
53,2,202,20,2,NT,10,0.00869875
53,2,202,20,2,NT,11,0.0162455
53,2,202,20,2,NT,12,0.0371065
53,2,202,20,2,NT,13,0.0850357
53,2,202,20,2,NT,14,0.171447
53,2,202,20,2,NT,15,0.270542
53,2,202,20,2,NT,16,0.377328
53,2,212,21,2,NT,1,0.0030053
53,2,212,21,2,NT,2,0.00509381
53,2,212,21,2,NT,3,0.0031928
53,2,212,21,2,NT,4,0.00243363
53,2,212,21,2,NT,5,0.00218558
53,2,212,21,2,NT,6,0.00231773
53,2,212,21,2,NT,7,0.00291312
53,2,212,21,2,NT,8,0.00396797
53,2,212,21,2,NT,9,0.00572675
53,2,212,21,2,NT,10,0.00929102
53,2,212,21,2,NT,11,0.0182202
53,2,212,21,2,NT,12,0.0419907
53,2,212,21,2,NT,13,0.0937175
53,2,212,21,2,NT,14,0.183901
53,2,212,21,2,NT,15,0.274548
53,2,212,21,2,NT,16,0.347495
53,2,222,22,2,NT,1,0.00295497
53,2,222,22,2,NT,2,0.00501526
53,2,222,22,2,NT,3,0.00281184
53,2,222,22,2,NT,4,0.0019862
53,2,222,22,2,NT,5,0.00175045
53,2,222,22,2,NT,6,0.0019367
53,2,222,22,2,NT,7,0.00264905
53,2,222,22,2,NT,8,0.00385173
53,2,222,22,2,NT,9,0.00590292
53,2,222,22,2,NT,10,0.0101246
53,2,222,22,2,NT,11,0.0203467
53,2,222,22,2,NT,12,0.0470686
53,2,222,22,2,NT,13,0.102829
53,2,222,22,2,NT,14,0.194895
53,2,222,22,2,NT,15,0.275776
53,2,222,22,2,NT,16,0.320102
53,2,232,23,2,NT,1,0.0031456
53,2,232,23,2,NT,2,0.00474458
53,2,232,23,2,NT,3,0.0023718
53,2,232,23,2,NT,4,0.00165744
53,2,232,23,2,NT,5,0.00145923
53,2,232,23,2,NT,6,0.00170175
53,2,232,23,2,NT,7,0.00250801
53,2,232,23,2,NT,8,0.00379483
53,2,232,23,2,NT,9,0.00590901
53,2,232,23,2,NT,10,0.0102492
53,2,232,23,2,NT,11,0.0208378
53,2,232,23,2,NT,12,0.0486352
53,2,232,23,2,NT,13,0.106288
53,2,232,23,2,NT,14,0.200293
53,2,232,23,2,NT,15,0.276185
53,2,232,23,2,NT,16,0.310219
53,2,242,24,2,NT,1,0.00283841
53,2,242,24,2,NT,2,0.00420549
53,2,242,24,2,NT,3,0.00192418
53,2,242,24,2,NT,4,0.00130181
53,2,242,24,2,NT,5,0.00119436
53,2,242,24,2,NT,6,0.00148198
53,2,242,24,2,NT,7,0.00235462
53,2,242,24,2,NT,8,0.00371911
53,2,242,24,2,NT,9,0.00591842
53,2,242,24,2,NT,10,0.0105214
53,2,242,24,2,NT,11,0.0216915
53,2,242,24,2,NT,12,0.0508926
53,2,242,24,2,NT,13,0.110471
53,2,242,24,2,NT,14,0.206715
53,2,242,24,2,NT,15,0.274503
53,2,242,24,2,NT,16,0.300267
53,3,12,1,2,NT,1,0.0151789
53,3,12,1,2,NT,2,0.0235558
53,3,12,1,2,NT,3,0.01825
53,3,12,1,2,NT,4,0.0219091
53,3,12,1,2,NT,5,0.0279598
53,3,12,1,2,NT,6,0.0368792
53,3,12,1,2,NT,7,0.0500244
53,3,12,1,2,NT,8,0.0683207
53,3,12,1,2,NT,9,0.0879789
53,3,12,1,2,NT,10,0.102812
53,3,12,1,2,NT,11,0.113124
53,3,12,1,2,NT,12,0.129692
53,3,12,1,2,NT,13,0.126797
53,3,12,1,2,NT,14,0.0971249
53,3,12,1,2,NT,15,0.0571989
53,3,12,1,2,NT,16,0.0231935
53,3,22,2,2,NT,1,0.0145686
53,3,22,2,2,NT,2,0.0219747
53,3,22,2,2,NT,3,0.0181512
53,3,22,2,2,NT,4,0.0222426
53,3,22,2,2,NT,5,0.0282744
53,3,22,2,2,NT,6,0.0368729
53,3,22,2,2,NT,7,0.049886
53,3,22,2,2,NT,8,0.0678263
53,3,22,2,2,NT,9,0.0875293
53,3,22,2,2,NT,10,0.10279
53,3,22,2,2,NT,11,0.112922
53,3,22,2,2,NT,12,0.129626
53,3,22,2,2,NT,13,0.127844
53,3,22,2,2,NT,14,0.0989035
53,3,22,2,2,NT,15,0.0563735
53,3,22,2,2,NT,16,0.0242153
53,3,32,3,2,NT,1,0.0149881
53,3,32,3,2,NT,2,0.0221889
53,3,32,3,2,NT,3,0.0187085
53,3,32,3,2,NT,4,0.0232171
53,3,32,3,2,NT,5,0.0293276
53,3,32,3,2,NT,6,0.0377554
53,3,32,3,2,NT,7,0.0494839
53,3,32,3,2,NT,8,0.0664355
53,3,32,3,2,NT,9,0.0854147
53,3,32,3,2,NT,10,0.100864
53,3,32,3,2,NT,11,0.110869
53,3,32,3,2,NT,12,0.12981
53,3,32,3,2,NT,13,0.128814
53,3,32,3,2,NT,14,0.100459
53,3,32,3,2,NT,15,0.0566938
53,3,32,3,2,NT,16,0.0249703
53,3,42,4,2,NT,1,0.0148954
53,3,42,4,2,NT,2,0.0229228
53,3,42,4,2,NT,3,0.0199066
53,3,42,4,2,NT,4,0.0240845
53,3,42,4,2,NT,5,0.0294673
53,3,42,4,2,NT,6,0.0367511
53,3,42,4,2,NT,7,0.0468838
53,3,42,4,2,NT,8,0.061268
53,3,42,4,2,NT,9,0.0782563
53,3,42,4,2,NT,10,0.0948585
53,3,42,4,2,NT,11,0.108082
53,3,42,4,2,NT,12,0.128967
53,3,42,4,2,NT,13,0.133787
53,3,42,4,2,NT,14,0.108372
53,3,42,4,2,NT,15,0.0618608
53,3,42,4,2,NT,16,0.029637
53,3,52,5,2,NT,1,0.0145263
53,3,52,5,2,NT,2,0.0226868
53,3,52,5,2,NT,3,0.0197049
53,3,52,5,2,NT,4,0.0227948
53,3,52,5,2,NT,5,0.0277706
53,3,52,5,2,NT,6,0.0340083
53,3,52,5,2,NT,7,0.0430246
53,3,52,5,2,NT,8,0.0554968
53,3,52,5,2,NT,9,0.0710329
53,3,52,5,2,NT,10,0.0880828
53,3,52,5,2,NT,11,0.104216
53,3,52,5,2,NT,12,0.133389
53,3,52,5,2,NT,13,0.144653
53,3,52,5,2,NT,14,0.117054
53,3,52,5,2,NT,15,0.0695854
53,3,52,5,2,NT,16,0.0319746
53,3,62,6,2,NT,1,0.0127103
53,3,62,6,2,NT,2,0.0193046
53,3,62,6,2,NT,3,0.0159916
53,3,62,6,2,NT,4,0.0193473
53,3,62,6,2,NT,5,0.0238104
53,3,62,6,2,NT,6,0.0299347
53,3,62,6,2,NT,7,0.038997
53,3,62,6,2,NT,8,0.0514371
53,3,62,6,2,NT,9,0.0676557
53,3,62,6,2,NT,10,0.0857711
53,3,62,6,2,NT,11,0.105779
53,3,62,6,2,NT,12,0.137863
53,3,62,6,2,NT,13,0.156337
53,3,62,6,2,NT,14,0.123839
53,3,62,6,2,NT,15,0.0768627
53,3,62,6,2,NT,16,0.034359
53,3,72,7,2,AM,1,0.0124411
53,3,72,7,2,AM,2,0.0185231
53,3,72,7,2,AM,3,0.0146016
53,3,72,7,2,AM,4,0.017364
53,3,72,7,2,AM,5,0.021669
53,3,72,7,2,AM,6,0.027999
53,3,72,7,2,AM,7,0.0374543
53,3,72,7,2,AM,8,0.0510984
53,3,72,7,2,AM,9,0.0682076
53,3,72,7,2,AM,10,0.0866759
53,3,72,7,2,AM,11,0.106201
53,3,72,7,2,AM,12,0.137351
53,3,72,7,2,AM,13,0.15815
53,3,72,7,2,AM,14,0.123124
53,3,72,7,2,AM,15,0.0824188
53,3,72,7,2,AM,16,0.0367219
53,3,82,8,2,AM,1,0.014527
53,3,82,8,2,AM,2,0.0209838
53,3,82,8,2,AM,3,0.0157956
53,3,82,8,2,AM,4,0.0182403
53,3,82,8,2,AM,5,0.0225028
53,3,82,8,2,AM,6,0.0289841
53,3,82,8,2,AM,7,0.0386817
53,3,82,8,2,AM,8,0.0528337
53,3,82,8,2,AM,9,0.0699732
53,3,82,8,2,AM,10,0.0871221
53,3,82,8,2,AM,11,0.104479
53,3,82,8,2,AM,12,0.1336
53,3,82,8,2,AM,13,0.153325
53,3,82,8,2,AM,14,0.116121
53,3,82,8,2,AM,15,0.082808
53,3,82,8,2,AM,16,0.0400223
53,3,92,9,2,MD,1,0.0173023
53,3,92,9,2,MD,2,0.02446
53,3,92,9,2,MD,3,0.0178201
53,3,92,9,2,MD,4,0.0200053
53,3,92,9,2,MD,5,0.0242683
53,3,92,9,2,MD,6,0.0308945
53,3,92,9,2,MD,7,0.0412175
53,3,92,9,2,MD,8,0.0560832
53,3,92,9,2,MD,9,0.0727977
53,3,92,9,2,MD,10,0.0887059
53,3,92,9,2,MD,11,0.103619
53,3,92,9,2,MD,12,0.130159
53,3,92,9,2,MD,13,0.145977
53,3,92,9,2,MD,14,0.109755
53,3,92,9,2,MD,15,0.0792577
53,3,92,9,2,MD,16,0.0376769
53,3,102,10,2,MD,1,0.0195545
53,3,102,10,2,MD,2,0.0280348
53,3,102,10,2,MD,3,0.0198298
53,3,102,10,2,MD,4,0.0215361
53,3,102,10,2,MD,5,0.0256706
53,3,102,10,2,MD,6,0.0326308
53,3,102,10,2,MD,7,0.0434343
53,3,102,10,2,MD,8,0.0587697
53,3,102,10,2,MD,9,0.0753395
53,3,102,10,2,MD,10,0.0900264
53,3,102,10,2,MD,11,0.103737
53,3,102,10,2,MD,12,0.127945
53,3,102,10,2,MD,13,0.13872
53,3,102,10,2,MD,14,0.103948
53,3,102,10,2,MD,15,0.075378
53,3,102,10,2,MD,16,0.0354456
53,3,112,11,2,MD,1,0.0219208
53,3,112,11,2,MD,2,0.031954
53,3,112,11,2,MD,3,0.0219921
53,3,112,11,2,MD,4,0.0228648
53,3,112,11,2,MD,5,0.0267188
53,3,112,11,2,MD,6,0.0337218
53,3,112,11,2,MD,7,0.0446385
53,3,112,11,2,MD,8,0.0600675
53,3,112,11,2,MD,9,0.0762956
53,3,112,11,2,MD,10,0.0901892
53,3,112,11,2,MD,11,0.102822
53,3,112,11,2,MD,12,0.12561
53,3,112,11,2,MD,13,0.133589
53,3,112,11,2,MD,14,0.0998439
53,3,112,11,2,MD,15,0.0729446
53,3,112,11,2,MD,16,0.0348262
53,3,122,12,2,MD,1,0.0233272
53,3,122,12,2,MD,2,0.0353309
53,3,122,12,2,MD,3,0.0238059
53,3,122,12,2,MD,4,0.0239301
53,3,122,12,2,MD,5,0.0275552
53,3,122,12,2,MD,6,0.0345959
53,3,122,12,2,MD,7,0.0457204
53,3,122,12,2,MD,8,0.0611129
53,3,122,12,2,MD,9,0.0770318
53,3,122,12,2,MD,10,0.0901812
53,3,122,12,2,MD,11,0.102045
53,3,122,12,2,MD,12,0.123138
53,3,122,12,2,MD,13,0.129389
53,3,122,12,2,MD,14,0.0965005
53,3,122,12,2,MD,15,0.0711467
53,3,122,12,2,MD,16,0.0351886
53,3,132,13,2,MD,1,0.0249143
53,3,132,13,2,MD,2,0.038431
53,3,132,13,2,MD,3,0.0254417
53,3,132,13,2,MD,4,0.0249991
53,3,132,13,2,MD,5,0.0286216
53,3,132,13,2,MD,6,0.0359401
53,3,132,13,2,MD,7,0.0472931
53,3,132,13,2,MD,8,0.062988
53,3,132,13,2,MD,9,0.0788968
53,3,132,13,2,MD,10,0.0912968
53,3,132,13,2,MD,11,0.101852
53,3,132,13,2,MD,12,0.12036
53,3,132,13,2,MD,13,0.12454
53,3,132,13,2,MD,14,0.0920375
53,3,132,13,2,MD,15,0.0677027
53,3,132,13,2,MD,16,0.0346855
53,3,142,14,2,MD,1,0.0247192
53,3,142,14,2,MD,2,0.0380635
53,3,142,14,2,MD,3,0.025333
53,3,142,14,2,MD,4,0.0250569
53,3,142,14,2,MD,5,0.028836
53,3,142,14,2,MD,6,0.0360965
53,3,142,14,2,MD,7,0.0474934
53,3,142,14,2,MD,8,0.06308
53,3,142,14,2,MD,9,0.0789801
53,3,142,14,2,MD,10,0.0912014
53,3,142,14,2,MD,11,0.101475
53,3,142,14,2,MD,12,0.119608
53,3,142,14,2,MD,13,0.124192
53,3,142,14,2,MD,14,0.0921118
53,3,142,14,2,MD,15,0.068358
53,3,142,14,2,MD,16,0.0353947
53,3,152,15,2,MD,1,0.0241555
53,3,152,15,2,MD,2,0.0370527
53,3,152,15,2,MD,3,0.0249513
53,3,152,15,2,MD,4,0.0249302
53,3,152,15,2,MD,5,0.0287514
53,3,152,15,2,MD,6,0.0360056
53,3,152,15,2,MD,7,0.0473324
53,3,152,15,2,MD,8,0.0629112
53,3,152,15,2,MD,9,0.0785778
53,3,152,15,2,MD,10,0.0908621
53,3,152,15,2,MD,11,0.101246
53,3,152,15,2,MD,12,0.119546
53,3,152,15,2,MD,13,0.124778
53,3,152,15,2,MD,14,0.093065
53,3,152,15,2,MD,15,0.0695643
53,3,152,15,2,MD,16,0.0362713
53,3,162,16,2,PM,1,0.0235528
53,3,162,16,2,PM,2,0.0361788
53,3,162,16,2,PM,3,0.0242791
53,3,162,16,2,PM,4,0.024397
53,3,162,16,2,PM,5,0.0283198
53,3,162,16,2,PM,6,0.0355861
53,3,162,16,2,PM,7,0.0469176
53,3,162,16,2,PM,8,0.0624694
53,3,162,16,2,PM,9,0.0783733
53,3,162,16,2,PM,10,0.0908587
53,3,162,16,2,PM,11,0.101398
53,3,162,16,2,PM,12,0.119778
53,3,162,16,2,PM,13,0.125693
53,3,162,16,2,PM,14,0.0941256
53,3,162,16,2,PM,15,0.0707047
53,3,162,16,2,PM,16,0.0373683
53,3,172,17,2,PM,1,0.0231741
53,3,172,17,2,PM,2,0.0354948
53,3,172,17,2,PM,3,0.0236493
53,3,172,17,2,PM,4,0.0239388
53,3,172,17,2,PM,5,0.027928
53,3,172,17,2,PM,6,0.0352671
53,3,172,17,2,PM,7,0.0466961
53,3,172,17,2,PM,8,0.0624564
53,3,172,17,2,PM,9,0.0786121
53,3,172,17,2,PM,10,0.0914451
53,3,172,17,2,PM,11,0.101986
53,3,172,17,2,PM,12,0.12026
53,3,172,17,2,PM,13,0.126339
53,3,172,17,2,PM,14,0.094207
53,3,172,17,2,PM,15,0.0709942
53,3,172,17,2,PM,16,0.037552
53,3,182,18,2,PM,1,0.0231185
53,3,182,18,2,PM,2,0.0347358
53,3,182,18,2,PM,3,0.0232277
53,3,182,18,2,PM,4,0.023686
53,3,182,18,2,PM,5,0.0280067
53,3,182,18,2,PM,6,0.0356744
53,3,182,18,2,PM,7,0.0474173
53,3,182,18,2,PM,8,0.0636181
53,3,182,18,2,PM,9,0.0799924
53,3,182,18,2,PM,10,0.0926154
53,3,182,18,2,PM,11,0.102797
53,3,182,18,2,PM,12,0.120195
53,3,182,18,2,PM,13,0.125035
53,3,182,18,2,PM,14,0.0928971
53,3,182,18,2,PM,15,0.0701533
53,3,182,18,2,PM,16,0.0368301
53,3,192,19,2,NT,1,0.0233785
53,3,192,19,2,NT,2,0.0339785
53,3,192,19,2,NT,3,0.0227555
53,3,192,19,2,NT,4,0.0236619
53,3,192,19,2,NT,5,0.0284189
53,3,192,19,2,NT,6,0.0363869
53,3,192,19,2,NT,7,0.0484547
53,3,192,19,2,NT,8,0.064856
53,3,192,19,2,NT,9,0.0812385
53,3,192,19,2,NT,10,0.0936318
53,3,192,19,2,NT,11,0.103147
53,3,192,19,2,NT,12,0.119441
53,3,192,19,2,NT,13,0.123667
53,3,192,19,2,NT,14,0.0933191
53,3,192,19,2,NT,15,0.0687766
53,3,192,19,2,NT,16,0.0348882
53,3,202,20,2,NT,1,0.0216682
53,3,202,20,2,NT,2,0.0306902
53,3,202,20,2,NT,3,0.0211658
53,3,202,20,2,NT,4,0.0229166
53,3,202,20,2,NT,5,0.0279692
53,3,202,20,2,NT,6,0.036113
53,3,202,20,2,NT,7,0.0483775
53,3,202,20,2,NT,8,0.0650049
53,3,202,20,2,NT,9,0.0817871
53,3,202,20,2,NT,10,0.0943219
53,3,202,20,2,NT,11,0.104148
53,3,202,20,2,NT,12,0.121301
53,3,202,20,2,NT,13,0.12515
53,3,202,20,2,NT,14,0.0959529
53,3,202,20,2,NT,15,0.0696962
53,3,202,20,2,NT,16,0.0337375
53,3,212,21,2,NT,1,0.0198299
53,3,212,21,2,NT,2,0.027746
53,3,212,21,2,NT,3,0.0194868
53,3,212,21,2,NT,4,0.0219431
53,3,212,21,2,NT,5,0.0274468
53,3,212,21,2,NT,6,0.0361107
53,3,212,21,2,NT,7,0.0489681
53,3,212,21,2,NT,8,0.0663157
53,3,212,21,2,NT,9,0.0838623
53,3,212,21,2,NT,10,0.0970537
53,3,212,21,2,NT,11,0.107103
53,3,212,21,2,NT,12,0.124828
53,3,212,21,2,NT,13,0.126917
53,3,212,21,2,NT,14,0.097302
53,3,212,21,2,NT,15,0.0667157
53,3,212,21,2,NT,16,0.0283709
53,3,222,22,2,NT,1,0.018956
53,3,222,22,2,NT,2,0.0265404
53,3,222,22,2,NT,3,0.0189155
53,3,222,22,2,NT,4,0.02171
53,3,222,22,2,NT,5,0.0275725
53,3,222,22,2,NT,6,0.036583
53,3,222,22,2,NT,7,0.0501032
53,3,222,22,2,NT,8,0.0680597
53,3,222,22,2,NT,9,0.0864657
53,3,222,22,2,NT,10,0.100096
53,3,222,22,2,NT,11,0.110306
53,3,222,22,2,NT,12,0.126636
53,3,222,22,2,NT,13,0.125515
53,3,222,22,2,NT,14,0.0967752
53,3,222,22,2,NT,15,0.061799
53,3,222,22,2,NT,16,0.0239661
53,3,232,23,2,NT,1,0.0171738
53,3,232,23,2,NT,2,0.0255405
53,3,232,23,2,NT,3,0.0185136
53,3,232,23,2,NT,4,0.0214827
53,3,232,23,2,NT,5,0.0274498
53,3,232,23,2,NT,6,0.0365288
53,3,232,23,2,NT,7,0.0500023
53,3,232,23,2,NT,8,0.0681123
53,3,232,23,2,NT,9,0.0870143
53,3,232,23,2,NT,10,0.101018
53,3,232,23,2,NT,11,0.111288
53,3,232,23,2,NT,12,0.127858
53,3,232,23,2,NT,13,0.126653
53,3,232,23,2,NT,14,0.0973368
53,3,232,23,2,NT,15,0.0604083
53,3,232,23,2,NT,16,0.0236196
53,3,242,24,2,NT,1,0.0160694
53,3,242,24,2,NT,2,0.024544
53,3,242,24,2,NT,3,0.0182569
53,3,242,24,2,NT,4,0.0213097
53,3,242,24,2,NT,5,0.0273661
53,3,242,24,2,NT,6,0.0362042
